trialJobId,activation,intermediate,optimizer,dropout,test_frac,learning_rate,layer_1,preweight,epochs,batch_size,layer_2,train_frac,regularization,reward
YqGBb,relu,"[0.9735119047619047,0.9732816623120492]",adam,0.16731918640156462,0.15,0.00014528685669840038,104,49,200,50,129,0.7,0.023376832698080253,0.9732816623120492
s903k,relu,"[0.9690476190476189,0.9751639051499061]",adam,0.1502128385055758,0.15,0.0010006542847476618,96,31,200,50,151,0.7,0.03208829270258905,0.9751639051499061
BmSMi,relu,"[0.9592261904761905,0.9658575474575064]",SGD,0.18326823460024805,0.15,0.004666865063616012,191,41,200,50,171,0.7,0.02837372408240843,0.9658575474575064
nYRse,relu,"[0.975297619047619,0.9884339860346051]",adam,0.2077925912806592,0.15,0.0002909430284905422,71,28,200,50,163,0.7,0.021042098326870342,0.9884339860346051
eJFGW,relu,"[0.9764880952380952,0.9870308123249301]",adam,0.13626152663453864,0.15,0.001727781898008239,180,40,200,50,121,0.7,0.04271548674998599,0.9870308123249301
uoJBM,relu,"[0.9785714285714284,0.9827376561910031]",adam,0.1703318948235203,0.15,0.002961764448648783,175,17,200,50,102,0.7,0.026291442158966546,0.9827376561910031
ptyyi,relu,"[0.975,0.9954508931657269]",adam,0.1997841846667345,0.15,0.0012368431908257416,81,56,200,50,185,0.7,0.039283580082762545,0.9954508931657269
vPC0T,relu,"[0.9705357142857143,0.9879265992080637]",adam,0.14541343125871528,0.15,0.0289709058853407,195,44,200,50,133,0.7,0.050993479590010556,0.9879265992080637
nasay,relu,"[0.976190476190476,0.9599043611799392]",adam,0.23199649666773905,0.15,0.00011519659530727365,199,47,200,30,142,0.7,0.05380573425310115,0.9599043611799392
rfhft,relu,"[0.5699404761904762,0.501236570031366]",SGD,0.12590650461143058,0.15,6.41617172685458e-05,160,45,200,50,177,0.7,0.024875804134803833,0.501236570031366
x33ta,relu,"[0.962202380952381,0.9803628063804399]",adam,0.19242607199934733,0.15,0.0005913195441190486,111,39,200,5,192,0.7,0.04421225935410133,0.9803628063804399
U6mZ4,relu,"[0.9738095238095237,0.9942650103519668]",adam,0.15942198341810832,0.15,0.0003639596368980749,154,53,200,50,116,0.7,0.01929651001975243,0.9942650103519668
OE2dr,relu,"[0.9592261904761905,0.9868539162426824]",adam,0.2418110857383695,0.15,0.0007371146636661558,166,15,200,50,181,0.7,0.009964335110085855,0.9868539162426824
wLktf,relu,"[0.9672619047619048,0.9904305736863878]",adam,0.17635171551785306,0.15,0.0034727504559530706,170,51,200,5,169,0.7,0.016988736774520813,0.9904305736863878
oneEc,relu,"[0.9744047619047619,0.9927801276297664]",adam,0.1330851140937264,0.15,0.008850013845564783,79,48,200,50,159,0.7,0.03296329160101323,0.9927801276297664
BktNS,relu,"[0.9681547619047619,0.9880404286273852]",adam,0.11262661553862738,0.15,0.013913852389708251,187,33,200,30,105,0.7,0.022218784261703806,0.9880404286273852
QeEtz,relu,"[0.9592261904761903,0.9702666702040943]",SGD,0.14344444156299835,0.15,0.005596329598313889,193,50,200,50,152,0.7,0.03726073356884039,0.9702666702040943
HGHGS,tanh,"[0.975,0.9896864004252279]",adam,0.18624605758432686,0.15,0.0026224359171639505,180,36,200,5,126,0.7,0.04697108109273531,0.9896864004252279
LaIvj,relu,"[0.9660714285714287,0.9784358796562678]",adam,0.15345020936657108,0.15,0.019207924405580792,35,42,200,50,140,0.7,0.06328286469860153,0.9784358796562678
V0luP,relu,"[0.9699404761904763,0.9881029277739805]",adam,0.12305393266212415,0.15,0.00022617316571041024,172,30,200,5,110,0.7,0.013478359413676297,0.9881029277739805
p7Ep0,relu,"[0.9735119047619047,0.9823231806920205]",adam,0.21278522368448502,0.15,0.000161277923575619,199,52,200,50,21,0.7,0.0065526474803871415,0.9823231806920205
akpjH,tanh,"[0.9800595238095238,0.968875234766539]",adam,0.17085093028958848,0.15,0.0014974029331475862,114,13,200,30,189,0.7,0.040349936107500185,0.968875234766539
ZvSk9,relu,"[0.9720238095238095,0.9652011168029514]",adam,0.2261832320774476,0.15,9.574850856242547e-05,18,35,200,50,14,0.7,0.03514570398291933,0.9652011168029514
kOS6c,relu,"[0.5,0.9235767081620434]",SGD,0.11029035800380557,0.15,0.1620721952086667,200,57,200,5,149,0.7,0.04975162321079884,0.9235767081620434
YAHSs,tanh,"[0.98125,0.9864151747655583]",adam,0.13697388376092043,0.15,0.0010637582877234424,101,46,200,50,144,0.7,0.004267106148307335,0.9864151747655583
Zi0SD,relu,"[0.9779761904761906,0.9889232848774572]",adam,0.14701732437821224,0.15,0.004434985576445777,89,55,200,50,95,0.7,0.05695943230907061,0.9889232848774572
dt9Tk,relu,"[0.975,0.9901672137893366]",adam,0.1252242207443392,0.15,0.0002792954562170454,182,38,200,5,165,0.7,0.02851427784013149,0.9901672137893366
VwfNO,relu,"[0.974702380952381,0.9857568051143903]",adam,0.09319761802359076,0.15,0.0018825681391482609,190,49,200,50,154,0.7,0.01565394143677742,0.9857568051143903
opsc8,tanh,"[0.9764880952380952,0.9833897099294532]",adam,0.16229168424331894,0.15,0.0005089910829981629,126,27,200,30,173,0.7,0.031391315113766104,0.9833897099294532
rdapA,relu,"[0.9800595238095238,0.986531533901575]",adam,0.19523863267428224,0.15,0.0008834288035062006,107,45,200,50,133,0.7,0.04152898751673963,0.986531533901575
AgRmN,relu,"[0.9729166666666668,0.9889169167832307]",SGD,0.1162134741233419,0.15,0.010332911663746143,176,43,200,5,10,0.7,0.008748636737324957,0.9889169167832307
BRuSI,relu,"[0.9776785714285714,0.9766502905499234]",adam,0.10127710439034078,0.15,0.0004259304711114593,184,51,200,50,198,0.7,0.04423223436189312,0.9766502905499234
fwj5p,tanh,"[0.9767857142857143,0.9695840349600845]",adam,0.2572712592597879,0.15,2.7113614044305565e-05,193,54,200,50,121,0.7,0.0010353763464624587,0.9695840349600845
Eo4nW,elu,"[0.9770833333333332,0.9850679316869249]",adam,0.1773916642717765,0.15,0.0024046716617150605,63,40,200,5,136,0.7,0.04761278380449732,0.9850679316869249
AXhIA,relu,"[0.9622023809523809,0.9820968078621662]",adam,0.08490899549619559,0.15,0.03141212816239458,68,58,200,50,178,0.7,0.03729336594563619,0.9820968078621662
zx5KP,elu,"[0.9767857142857143,0.9842836642397644]",adam,0.13001481425626468,0.15,0.0013623438197346294,94,48,200,30,161,0.7,0.018070782432452873,0.9842836642397644
Ifb1t,elu,"[0.9684523809523808,0.9764499105615891]",adam,0.1544961222320035,0.15,0.007408481819353,120,43,200,50,129,0.7,0.025637295961299843,0.9764499105615891
zySqB,relu,"[0.9702380952380952,0.977744771193047]",SGD,0.2063932049581241,0.15,0.0032564032103901703,163,53,200,5,113,0.7,0.011738033541687972,0.977744771193047
PpJEB,elu,"[0.9779761904761906,0.9859315400801469]",adam,0.051305736913123595,0.15,0.0007581438700196711,157,37,200,50,98,0.7,0.029825989807646783,0.9859315400801469
MNFIt,relu,"[0.9607142857142857,0.9868330732411682]",adam,0.18527980381083337,0.15,0.023991029134127873,54,41,200,50,168,0.7,0.053112257162537216,0.9868330732411682
q1wve,elu,"[0.9666666666666666,0.9917629645897617]",adam,0.21721940229484252,0.15,0.0052115284923610365,168,46,200,5,156,0.7,0.03339127932645658,0.9917629645897617
QEnK8,tanh,"[0.9764880952380952,0.9857864718129056]",adam,0.16465541279817286,0.15,0.00020678549810693416,197,44,200,50,146,0.7,0.022426045567992416,0.9857864718129056
liEZQ,elu,"[0.9767857142857143,0.967636968405621]",adam,0.118259298115344,0.15,1.9295626292081538e-05,188,39,200,30,31,0.7,0.039070586711417235,0.967636968405621
vkPzY,relu,"[0.9625,0.9659922656450549]",adam,0.13989481366053777,0.15,5.071767888169937e-05,76,34,200,50,42,0.7,0.06072106303808245,0.9659922656450549
fhAfx,elu,"[0.9660714285714287,0.9819536822826297]",SGD,0.10642031170277214,0.15,0.012927743985193623,130,50,200,5,193,0.7,0.035260142944023555,0.9819536822826297
DxDZT,relu,"[0.9705357142857144,0.9632470724224353]",adam,0.08802771077765217,0.15,7.349862505441871e-05,30,47,200,50,123,0.7,0.05464348582879988,0.9632470724224353
qOlmG,elu,"[0.980952380952381,0.9782301923003198]",adam,0.23682502178818365,0.15,0.00012307243255599908,178,52,200,50,185,0.7,0.027316218233501593,0.9782301923003198
gc0LI,elu,"[0.5717261904761906,0.967429152556589]",adam,0.15154326275572777,0.15,0.0471334910549147,137,56,200,5,176,0.7,0.05194829416106324,0.967429152556589
CQNjg,relu,"[0.9785714285714284,0.9821704245893617]",adam,0.13311859273469914,0.15,0.0003310320156578422,99,42,200,50,139,0.7,0.01973820458029127,0.9821704245893617
O8zvu,tanh,"[0.9711309523809524,0.9677556977493265]",adam,0.07677523054315719,0.15,3.714828796221555e-05,25,45,200,30,25,0.7,0.04954714472998757,0.9677556977493265
ZNix5,elu,"[0.9696428571428571,0.9911564299788516]",adam,0.09657506313035794,0.15,0.0011282983292890294,200,25,200,50,118,0.7,0.006171416236083532,0.9911564299788516
bQcre,relu,"[0.9669642857142857,0.9669512221561132]",SGD,0.1693875760658182,0.15,0.001957294020791384,173,49,200,5,52,0.7,0.043011500964947616,0.9669512221561132
UKVKs,elu,"[0.9693452380952381,0.9905623943051246]",adam,0.1914661811149055,0.15,0.003734128230869974,194,31,200,50,34,0.7,0.024806726652128446,0.9905623943051246
qcQ5s,relu,"[0.9654761904761905,0.9875962690789489]",adam,0.18067168478942264,0.15,0.0005408405421891036,86,54,200,100,161,0.7,7.124841163655762e-05,0.9875962690789489
IBohy,elu,"[0.956547619047619,0.9181453290755617]",adam,0.15626046639069469,0.15,1.4353155885516783e-05,150,38,200,50,172,0.7,0.06671535497246049,0.9181453290755617
qQ97P,elu,"[0.9803571428571427,0.9941581767232932]",adam,0.20286585613153263,0.15,0.002501175462407969,184,29,200,5,90,0.7,0.0142011507658239,0.9941581767232932
xGuob,relu,"[0.9732142857142858,0.984217517828289]",adam,0.12196463166533084,0.15,0.00066172672012749,200,47,200,50,143,0.7,0.04584377501351269,0.984217517828289
gCZNA,tanh,"[0.9705357142857143,0.9919479463217582]",adam,0.10868161334848529,0.15,0.008032428150368316,104,32,200,100,150,0.7,0.0028491214031234474,0.9919479463217582
OoxqB,elu,"[0.980952380952381,0.996355324680364]",adam,0.031389500472519746,0.15,0.0015914741562403864,160,39,200,30,82,0.7,0.030979517047568406,0.996355324680364
ac00b,elu,"[0.9550595238095237,0.9495626315835451]",SGD,0.01619407149188554,0.15,0.001506051940548378,156,36,200,30,82,0.7,0.010199162093328183,0.9495626315835451
RAt4q,elu,"[0.9732142857142858,0.9809284175858366]",adam,0.0025578533627327385,0.15,0.0002038325011291181,145,34,200,30,75,0.7,0.030722871043629495,0.9809284175858366
nSint,elu,"[0.9797619047619047,0.9815987660887139]",adam,0.029371612840457778,0.15,0.00027562733098736146,160,21,200,30,85,0.7,0.015364063615324622,0.9815987660887139
lIHMH,elu,"[0.9732142857142858,0.9931309814229559]",adam,0.04723934633399285,0.15,0.00016766287792108886,164,39,200,30,71,0.7,0.00811200302579117,0.9931309814229559
feQPQ,elu,"[0.9788690476190476,0.967835893705459]",adam,0.03471868565343778,0.15,8.261686019824542e-05,160,26,200,30,66,0.7,0.02258379505142735,0.967835893705459
J69am,elu,"[0.9744047619047619,0.9912753595820352]",adam,0.001043277955913368,0.15,0.0009325700175703614,153,36,200,30,81,0.7,0.012436295456277849,0.9912753595820352
NA9FQ,elu,"[0.9761904761904763,0.9931654211101975]",adam,0.05857671550197989,0.15,0.0004392567877401166,138,32,200,30,49,0.7,0.040901791664366034,0.9931654211101975
eTIvi,elu,"[0.938095238095238,0.9665418922898755]",SGD,0.02416469117085768,0.15,0.01653026633567302,148,23,200,30,60,0.7,0.037642395147436926,0.9665418922898755
SDYdT,elu,"[0.9714285714285715,0.9755500750237592]",adam,0.009295834936601938,0.15,0.005843996582597725,142,30,200,30,58,0.7,0.01797928826581592,0.9755500750237592
vfW2g,elu,"[0.9758928571428571,0.980830862249206]",adam,0.041615941921751304,0.15,0.00035204253680618083,123,40,200,30,92,0.7,0.028368810482421437,0.980830862249206
XdRFm,elu,"[0.9735119047619047,0.9898963385368017]",adam,0.07134122390562515,0.15,0.0001387048553221153,167,35,200,30,74,0.7,0.00515978425262883,0.9898963385368017
vtr2W,elu,"[0.9821428571428571,0.9951801294680551]",adam,0.012389482072857397,0.15,0.0012896818931815023,174,42,200,30,88,0.7,0.021157007957866326,0.9951801294680551
ag72g,elu,"[0.975,0.9682903703075076]",adam,0.053208441775432436,0.15,0.00010444279768531041,116,43,200,30,62,0.7,0.03309116484208263,0.9682903703075076
uxDFj,elu,"[0.9797619047619047,0.9847896705025118]",adam,0.03439124764849388,0.15,0.0007938720618862245,109,37,200,30,99,0.7,0.024698615718067224,0.9847896705025118
SfTGq,elu,"[0.9696428571428571,0.9743666449514155]",SGD,0.06286477664929133,0.15,0.004071123783939502,170,27,200,30,79,0.7,0.05902174883309964,0.9743666449514155
FJeYI,elu,"[0.980952380952381,0.981425105356764]",adam,0.025158524045038808,0.15,0.0005006435549669181,134,33,200,30,44,0.7,0.02662148675295751,0.981425105356764
eRWRX,elu,"[0.9797619047619047,0.9933392857142858]",adam,0.07350756889928223,0.15,0.0018054082621918415,180,38,200,30,103,0.7,0.03629428935339011,0.9933392857142858
TMhLb,elu,"[0.9770833333333332,0.9831888680858933]",adam,0.018308464497810845,0.15,0.001044315795035,155,58,200,30,68,0.7,0.04376881455755595,0.9831888680858933
drPbM,elu,"[0.9794642857142858,0.9875693230680443]",adam,0.04554278979738924,0.15,0.00024524846933154747,131,41,200,5,39,0.7,0.048469561515746766,0.9875693230680443
dWLFk,elu,"[0.8764880952380952,0.9384509033985713]",adam,0.08525699408715595,0.15,0.07064847374827579,176,48,200,100,55,0.7,0.016035161183741705,0.9384509033985713
kvYNu,elu,"[0.9741071428571428,0.960471975393028]",adam,0.0008703188889338312,0.15,5.885617101460493e-05,164,51,200,30,94,0.7,0.05675264081433237,0.960471975393028
TENMp,elu,"[0.9803571428571429,0.9736554496706452]",SGD,0.057724379174341284,0.15,0.009040092848163149,149,61,200,5,86,0.7,0.0306357992065317,0.9736554496706452
TfiiL,elu,"[0.9785714285714286,0.9901889746889747]",adam,0.06818387774517592,0.15,0.0006393070464057002,189,28,200,100,73,0.7,0.04057102142991894,0.9901889746889747
arkfQ,elu,"[0.9654761904761905,0.9424698814889497]",adam,0.008303431887329366,0.15,1.1445261855182553e-05,126,34,200,30,50,0.7,0.002185813061593222,0.9424698814889497
YW1SW,elu,"[0.9755952380952382,0.9913162250919687]",adam,0.038012502501616016,0.15,0.002880307180930576,185,44,200,5,78,0.7,0.010217790594600533,0.9913162250919687
xbkVA,relu,"[0.975595238095238,0.9848181301506109]",adam,0.1411391149317824,0.15,0.0022070067575120627,188,46,200,50,111,0.7,0.03424834413381225,0.9848181301506109
epIyu,elu,"[0.9800595238095238,0.9860044509580416]",adam,0.10111635254938886,0.15,0.004233296191899633,193,45,200,50,108,0.7,0.03770919797168584,0.9860044509580416
Fv9MC,relu,"[0.9699404761904761,0.9707264752791069]",adam,0.1328991888066795,0.15,0.0030290421351292377,182,43,200,50,106,0.7,0.04191705192209173,0.9707264752791069
FoScs,elu,"[0.9758928571428571,0.9972781455394493]",adam,0.11401029094433526,0.15,0.0014137234229435287,195,40,200,50,96,0.7,0.046949328748238296,0.9972781455394493
Ay0gS,elu,"[0.9761904761904763,0.9858254523291876]",adam,0.09308943178599005,0.15,0.0015669021157944292,177,40,200,50,97,0.7,0.04989665062965479,0.9858254523291876
AaWMh,elu,"[0.9782738095238095,0.9892087011976971]",adam,0.0845481693906221,0.15,0.0011843667173959563,196,41,200,50,91,0.7,0.045950028080340065,0.9892087011976971
M3cx0,elu,"[0.9770833333333334,0.9730793426775037]",adam,0.11439849259619114,0.15,0.0003809625794546894,172,39,200,100,83,0.7,0.05270001562408903,0.9730793426775037
wEQEP,elu,"[0.980952380952381,0.9907607042080727]",adam,0.1006110078722267,0.15,0.0007676768082172616,187,31,200,50,89,0.7,0.0475967559327936,0.9907607042080727
yJrhk,elu,"[0.9767857142857143,0.9831021700327909]",adam,0.07353928150409658,0.15,0.00551309329219551,182,35,200,10,96,0.7,0.0510642531262539,0.9831021700327909
xDLpV,elu,"[0.9779761904761903,0.9866138006412605]",adam,0.07918262953937921,0.15,0.0006007717190915608,191,37,200,30,83,0.7,0.05574990856264211,0.9866138006412605
ikSOp,elu,"[0.9791666666666666,0.9754180100960754]",adam,0.12230168133296922,0.15,0.0019680115018882063,166,42,200,5,103,0.7,0.04445147546933852,0.9754180100960754
cFya7,elu,"[0.9803571428571429,0.9834572631549768]",adam,0.10799963980349109,0.15,0.00144871041740455,179,39,200,50,71,0.7,0.0636006881168628,0.9834572631549768
ehZ9H,elu,"[0.9776785714285714,0.9884285714285713]",adam,0.12754945870879084,0.15,0.006939906191631151,196,44,200,100,100,0.7,0.039120953904643666,0.9884285714285713
GvZ6o,elu,"[0.9794642857142856,0.9916602301207564]",adam,0.0913231896663908,0.15,0.0010360926129565646,170,41,200,50,66,0.7,0.05453216579554321,0.9916602301207564
OCt6L,elu,"[0.9663690476190476,0.9818785317795701]",adam,0.05173325741548227,0.15,0.011476472571400546,192,38,200,5,78,0.7,0.04667790708811241,0.9818785317795701
LotMW,elu,"[0.9797619047619047,0.9818854734099798]",adam,0.0672733266151251,0.15,0.00045499715309857137,185,36,200,70,64,0.7,0.042904694787399486,0.9818854734099798
As2Ik,elu,"[0.9720238095238095,0.9956937376034976]",adam,0.08089147586369697,0.15,0.0035410720425609944,176,47,200,50,93,0.7,0.04889964301772682,0.9956937376034976
El2At,elu,"[0.9741071428571428,0.9836678594882929]",adam,0.14741335345107176,0.15,0.0007606362300825066,200,32,200,30,115,0.7,0.05143806452834448,0.9836678594882929
dSQC7,elu,"[0.9794642857142858,0.9733741134258708]",adam,0.03213587957279075,0.15,0.00027989895930109895,160,43,200,100,101,0.7,0.05801797365522319,0.9733741134258708
PkxjO,elu,"[0.9824404761904763,0.9899195690963876]",adam,0.11735835404481948,0.15,0.0022287367587205892,96,49,200,50,75,0.7,0.06075596006280837,0.9899195690963876
r8aCZ,elu,"[0.9708333333333332,0.9785357985459099]",adam,0.0002521767646500167,0.15,0.004378672358529766,90,33,200,10,86,0.7,0.03901292708576132,0.9785357985459099
xxc4I,elu,"[0.9821428571428573,0.9951817692972608]",adam,0.021685373427937665,0.15,0.00015997869535351074,196,35,200,5,55,0.7,0.045188141179986735,0.9951817692972608
elnQp,elu,"[0.9773809523809524,0.9903365404132668]",adam,0.09812385229892956,0.15,0.001244110787233178,172,38,200,50,60,0.7,0.03222004292681823,0.9903365404132668
jdMFL,elu,"[0.975,0.9885196934823434]",adam,0.06324388048545823,0.15,0.0009694682160597065,189,42,200,30,88,0.7,0.04143505301216839,0.9885196934823434
yaaXU,elu,"[0.9738095238095237,0.9712561183523072]",adam,0.1085610188516332,0.15,0.00036888416427327693,167,40,200,100,69,0.7,0.05371770675152181,0.9712561183523072
tCg4U,elu,"[0.9788690476190476,0.9903414134884724]",adam,0.04402908212919491,0.15,0.000554771449642218,180,50,200,50,95,0.7,0.036336789278634804,0.9903414134884724
d2wv3,elu,"[0.9729166666666668,0.977643608376378]",adam,0.0891865705423136,0.15,0.0016672604110732896,84,48,200,70,106,0.7,0.04752160500685837,0.977643608376378
BC045,elu,"[0.9729166666666667,0.9916260458301862]",adam,0.14046331693989217,0.15,0.002794625912902381,185,37,200,5,82,0.7,0.043458835570246504,0.9916260458301862
motm9,elu,"[0.9744047619047617,0.9875709365640715]",adam,0.05387829412193894,0.15,0.005423791545027222,193,46,200,30,80,0.7,0.0686382572514411,0.9875709365640715
sg6PL,tanh,"[0.9714285714285715,0.9928134561429196]",adam,0.08046761063743331,0.15,0.013348194107653802,200,41,200,50,37,0.7,0.04021575081177705,0.9928134561429196
mamxA,elu,"[0.9782738095238095,0.9794749373433584]",adam,0.13021237107180358,0.15,0.021650622665035493,174,29,200,100,72,0.7,0.02883017033560057,0.9794749373433584
QBLVl,elu,"[0.9773809523809524,0.9893623262180282]",adam,0.11302005186624818,0.15,0.0002447862087616134,162,44,200,50,113,0.7,0.05060198763164757,0.9893623262180282
A7tFg,elu,"[0.9711309523809524,0.985820331606743]",adam,0.09696686673443544,0.15,0.008456130832818697,190,46,200,10,45,0.7,0.059454664070170214,0.985820331606743
M1pcB,elu,"[0.96875,0.9785137520667782]",SGD,0.14775416739308417,0.15,0.0032163552096860495,158,52,200,5,100,0.7,0.007030308433802132,0.9785137520667782
Bn3jI,elu,"[0.9767857142857143,0.983223551543985]",adam,0.012631848929661602,0.15,0.0008462386897878979,80,39,200,30,62,0.7,0.01957297178489002,0.983223551543985
Pky9T,elu,"[0.9776785714285715,0.988003397568615]",adam,0.1648892660181021,0.15,0.0020748545464789477,182,10,200,50,76,0.7,0.03379450902102399,0.988003397568615
GA5pZ,tanh,"[0.975595238095238,0.9854686583838227]",adam,0.12070917458789573,0.15,0.0004589517982445554,178,33,200,100,17,0.7,0.05629083163233922,0.9854686583838227
G97yJ,elu,"[0.9791666666666666,0.9911732790793198]",adam,0.037318652085193416,0.15,0.00018963100063222363,197,55,200,50,52,0.7,0.04497312471677251,0.9911732790793198
MTBUJ,elu,"[0.9788690476190476,0.9835260351692577]",adam,0.05802708874466073,0.15,0.001549259125944649,153,44,200,70,92,0.7,0.03577348434669873,0.9835260351692577
OUQgL,elu,"[0.975297619047619,0.9905170674735893]",adam,0.06670084799145909,0.15,0.006950230663135613,111,36,200,5,31,0.7,0.004681499333084161,0.9905170674735893
PD6cx,elu,"[0.8782738095238095,0.8935666736009985]",SGD,0.13474904028012916,0.15,0.0006852203465829891,73,47,200,30,23,0.7,0.013019261685131497,0.8935666736009985
VeiRz,elu,"[0.9892399383053212,0.9785714285714286]",adam,0.10130650145669545,0.15,0.00031869083693215265,105,50,200,50,110,0.7,0.052628917711647794,0.9892399383053212
T0GEg,tanh,"[0.9770833333333334,0.9715387682492945]",adam,0.0277330654553479,0.15,0.00012805148355867833,167,48,200,100,58,0.7,0.03045129906384652,0.9715387682492945
c5Q0y,elu,"[0.9782738095238095,0.9908835659636575]",adam,0.08715074174489117,0.15,0.010276001388474393,100,19,200,50,118,0.7,0.03837107327045525,0.9908835659636575
OvHXG,elu,"[0.9764880952380952,0.9919804176448144]",adam,0.07473589150119817,0.15,0.0038190484493045777,185,40,200,10,105,0.7,0.023654718697278726,0.9919804176448144
cpk4Q,elu,"[0.98125,0.9922175233868599]",adam,0.10515238191795258,0.15,0.0013730258216846142,200,42,200,5,96,0.7,0.04280787132882546,0.9922175233868599
YdUyw,elu,"[0.9770833333333332,0.981109312215669]",adam,0.04988263630810984,0.15,0.0010166879344365503,193,34,200,30,67,0.7,0.06247181997782855,0.981109312215669
ZNHZb,elu,"[0.9758928571428571,0.9861173685201144]",adam,0.0178343801786445,0.15,0.00521638256719225,145,43,200,50,87,0.7,0.04926731079637729,0.9861173685201144
V5ACO,elu,"[0.6714285714285715,0.6919977890512747]",SGD,0.1770862084357536,0.15,9.43961974808323e-05,92,53,200,100,91,0.7,0.032287500926955044,0.6919977890512747
qXo43,tanh,"[0.9782738095238095,0.9831270768665835]",adam,0.12918095171326782,0.15,0.0006062502982325052,172,45,200,50,47,0.7,0.027291967517253084,0.9831270768665835
cqHKw,elu,"[0.9800595238095238,0.9790281680865878]",adam,0.14830709575495732,0.15,0.01878519059889256,187,31,200,70,84,0.7,0.04704370434426958,0.9790281680865878
ufiOk,elu,"[0.5,0.9780354069409782]",adam,0.16259536573907962,0.15,0.035515653800362174,120,57,200,5,80,0.7,0.0004589857144480323,0.9780354069409782
iNcZe,elu,"[0.9764880952380952,0.9815106593586558]",adam,0.12243863874564012,0.15,0.0019950931199006505,178,25,200,50,76,0.7,0.06495459731388091,0.9815106593586558
IeTBU,elu,"[0.9773809523809524,0.9833830158334106]",adam,0.11174948608095546,0.15,0.00022045261858277235,61,37,200,30,41,0.7,0.04029678072440613,0.9833830158334106
mOyc5,elu,"[0.9767857142857143,0.9919291534848591]",adam,0.13688114684150482,0.15,0.0003905017917535703,164,49,200,100,126,0.7,0.0161724601504715,0.9919291534848591
szHBZ,elu,"[0.974702380952381,0.9913558155986941]",adam,0.0005762738141996994,0.15,0.0008190867007904767,182,46,200,50,36,0.7,0.008345880366145489,0.9913558155986941
uJJNn,tanh,"[0.974404761904762,0.9867330459470096]",SGD,0.0927893201333532,0.15,0.002786965315816309,169,35,200,10,70,0.7,0.011762072916062752,0.9867330459470096
eRl0y,elu,"[0.9797619047619047,0.9877394957983194]",adam,0.17075506948036553,0.15,0.004653906112980434,195,51,200,5,101,0.7,0.05442091010649784,0.9877394957983194
QfTnt,elu,"[0.9735119047619047,0.9800026816408934]",adam,0.07798880983969257,0.15,0.0012023486475720394,114,39,200,50,29,0.7,0.021185893273362,0.9800026816408934
yaNn6,elu,"[0.9767857142857143,0.971407832652709]",adam,0.04132187437705531,0.15,6.911642266262634e-05,151,38,200,30,49,0.7,0.037543864333517044,0.971407832652709
v1vWu,elu,"[0.976190476190476,0.9811579957709989]",adam,0.05870499833881258,0.15,0.014233621958109077,176,27,200,100,111,0.7,0.057907327582473425,0.9811579957709989
dSygk,elu,"[0.9791666666666666,0.9889135578648997]",adam,0.155408360371115,0.15,0.0004792491782013994,157,30,200,50,181,0.7,0.041781585569063584,0.9889135578648997
bYEQe,elu,"[0.975595238095238,0.9836281732425289]",adam,0.026308629240262435,0.15,0.0003252418163672631,191,41,200,70,64,0.7,0.01820148743839841,0.9836281732425289
MQlCd,tanh,"[0.9726190476190476,0.9884325703151345]",adam,0.00990562577384389,0.15,0.006860806655380927,77,45,200,5,98,0.7,0.05160137924325009,0.9884325703151345
X6Gsb,elu,"[0.9544642857142858,0.9559782324378767]",SGD,0.11574723237054028,0.15,0.003718530835433236,196,54,200,50,123,0.7,0.04571080276174332,0.9559782324378767
rgjJ7,elu,"[0.9800595238095238,0.9850892365404489]",adam,0.1439213578642312,0.15,0.0022939065845748252,187,43,200,30,58,0.7,0.035443276239528296,0.9850892365404489
hE8qJ,elu,"[0.9758928571428571,0.9839466270580821]",adam,0.07079360536464818,0.15,0.0016599962023972517,142,63,200,100,53,0.7,0.025736529141318198,0.9839466270580821
y2FJ0,elu,"[0.9738095238095237,0.9735219869372523]",adam,0.048578753285996715,0.15,0.0001654010165723342,88,47,200,50,20,0.7,0.029762747573060293,0.9735219869372523
MGaGP,elu,"[0.9818452380952382,0.9782451783004866]",adam,0.10449288527769056,0.15,0.0009086914782840445,161,49,200,10,116,0.7,0.07069392911625483,0.9782451783004866
q0RHS,elu,"[0.980952380952381,0.9927438877186209]",adam,0.03430603278821656,0.15,0.0006412164334275333,182,51,200,5,13,0.7,0.04890185397246931,0.9927438877186209
abUaQ,tanh,"[0.9827380952380953,0.9875685933756884]",adam,0.08451914171843121,0.15,0.0002840974114329727,69,40,200,50,108,0.7,0.044918768377633214,0.9875685933756884
fHOeg,elu,"[0.963095238095238,0.9901726460809395]",adam,0.12999484589574584,0.15,0.026164203641850486,97,53,200,30,88,0.7,0.02316904557618753,0.9901726460809395
kR8wg,elu,"[0.6705357142857143,0.5827460661751271]",SGD,0.09390758019101784,0.15,0.0001222403059203402,139,36,200,100,103,0.7,0.0031500210810873498,0.5827460661751271
JZsnL,elu,"[0.9738095238095237,0.9838919189117938]",adam,0.06161595727197183,0.15,0.010191407193351504,171,56,200,50,26,0.7,0.01482299459210611,0.9838919189117938
u3JLc,elu,"[0.9666666666666668,0.9555891547837142]",adam,0.12208294685719359,0.15,3.517333717370334e-05,83,44,200,70,78,0.7,0.03287782452703866,0.9555891547837142
