test_frac,reward,layer_1,train_frac,batch_size,preweight,intermediate,activation,trialJobId,learning_rate,optimizer,epochs,layer_2,regularization,dropout
0.15,0.6692765607587121,157,0.7,50,27,"[0.5182957393483709,0.6692765607587121]",relu,ZskCm,0.007907210625514303,adam,200,129,0.00013981686399820118,0.3791609199769855
0.15,0.7220762244291656,177,0.7,50,28,"[0.5724310776942356,0.7220762244291656]",relu,Celg4,0.04468520489845959,adam,200,133,0.003967857574385362,0.3577046900113729
0.15,0.6977601132782659,168,0.7,50,24,"[0.5197994987468672,0.6977601132782659]",relu,SYDOx,0.027135666131196688,adam,200,142,0.011973160504382019,0.37288338680811606
0.15,0.7035593140976026,151,0.7,50,25,"[0.5283208020050125,0.7035593140976026]",relu,d4v5c,0.020485497263177315,adam,200,126,0.0070613333913999215,0.386138649922417
0.15,0.6757558037966461,160,0.7,50,21,"[0.5398496240601505,0.6757558037966461]",relu,lKJZj,0.010180970145957917,adam,200,150,0.003311432881040019,0.3518329425936985
0.15,0.6960236581980971,162,0.7,50,22,"[0.5408521303258145,0.6960236581980971]",relu,iw7ve,0.006569322351161855,adam,200,138,6.62000817962169e-05,0.3440372663373871
0.15,0.6861764705882353,154,0.7,50,28,"[0.5734335839598997,0.6861764705882353]",relu,Y5Ed2,0.014129609371191898,adam,200,131,0.010087093789163393,0.36628183818034515
0.15,0.7196311858076564,176,0.7,50,27,"[0.555889724310777,0.7196311858076564]",relu,ORCHa,0.004617107904036105,adam,200,145,0.014502179336303128,0.3608146169247561
0.15,0.6881787773307704,148,0.7,50,23,"[0.5142857142857145,0.6881787773307704]",relu,u3b6t,0.002429706914053713,adam,200,127,0.005138682227196268,0.390244412864988
0.15,0.7521936836107928,172,0.7,50,20,"[0.5408521303258146,0.7521936836107928]",relu,ZP7zm,0.016017741917555464,adam,200,119,0.007269691256580814,0.34040548105349056
0.15,0.644513307216871,164,0.7,50,26,"[0.656140350877193,0.644513307216871]",tanh,Qbzyi,0.008493688889803326,SGD,200,134,0.0018647916944355704,0.3768428388951062
0.15,0.6408609261283176,157,0.7,50,25,"[0.5208020050125314,0.6408609261283176]",relu,tyXQr,0.0032685071221969057,adam,200,19,0.008939984865108035,0.3494850056738078
0.15,0.7089130076794552,152,0.7,50,24,"[0.5433583959899749,0.7089130076794552]",relu,P3fsF,0.005532179074931427,adam,200,112,0.0051547261713871,0.3709306785988374
0.15,0.6557584767206477,167,0.7,50,29,"[0.5380952380952382,0.6557584767206477]",relu,SsTjn,0.029707661973425666,adam,200,158,8.794286664045789e-05,0.3565772060516952
0.15,0.6613777454754585,162,0.7,50,19,"[0.5273182957393484,0.6613777454754585]",relu,plE7G,0.010203555829265977,adam,200,123,0.013416877036230977,0.38369379099652573
0.15,0.7337037541062308,149,0.7,50,26,"[0.5513784461152882,0.7337037541062308]",relu,hrbRB,0.021266286302073018,adam,200,117,2.196419234929072e-05,0.3399166065520363
0.15,0.713720032547432,143,0.7,50,22,"[0.4947368421052632,0.713720032547432]",relu,oWcMN,0.06126936068825882,adam,200,139,7.3735765245667734e-06,0.3611511398397372
0.15,0.6549705389968488,159,0.7,50,21,"[0.5137844611528821,0.6549705389968488]",relu,Bdunb,0.001917562066262462,adam,200,127,0.00340043552362134,0.34933875398511566
0.15,0.7215958860540904,154,0.7,50,23,"[0.54937343358396,0.7215958860540904]",relu,wfVBZ,0.0069467965340559885,adam,200,107,0.010908124189857935,0.3698088040392068
0.15,0.7239581869314866,175,0.7,50,17,"[0.5453634085213033,0.7239581869314866]",tanh,OBByF,0.01291064159014264,adam,200,135,0.005640439497671591,0.37810875523149545
0.15,0.7196380065935734,138,0.7,50,20,"[0.5233082706766916,0.7196380065935734]",relu,AUsgC,0.003970238062838016,adam,200,121,0.0021840599785994943,0.3907380520183961
0.15,0.691873116243076,170,0.7,50,11,"[0.5548872180451128,0.691873116243076]",relu,b7k77,0.017457802557364996,adam,200,130,0.008858541461067368,0.33514516726147436
0.15,0.6256154866638738,180,0.7,50,18,"[0.6461152882205513,0.6256154866638738]",relu,K1K3F,0.04405167429633951,SGD,200,162,0.012206453021686199,0.35073616555875214
0.15,0.6845350431839402,148,0.7,50,29,"[0.5914786967418546,0.6845350431839402]",elu,xi8tq,0.005583163351182398,adam,200,103,0.01543213847715639,0.36133549186917424
0.15,0.744264274624806,156,0.7,50,13,"[0.562406015037594,0.744264274624806]",relu,PlrCp,0.009643244216019843,adam,200,153,0.00662265830054076,0.344331305780032
0.15,0.6903018050792351,165,0.7,50,15,"[0.518796992481203,0.6903018050792351]",relu,IxdnE,0.021778677412134472,adam,200,115,0.004113364399806091,0.3842747755799364
0.15,0.6775458486274426,143,0.7,50,27,"[0.5318295739348372,0.6775458486274426]",relu,UiWc4,0.033626992880233325,adam,200,147,0.0019243268208221176,0.36708758266511593
0.15,0.6960665804783452,151,0.7,50,24,"[0.555889724310777,0.6960665804783452]",elu,zYPPl,0.0073833999649859355,adam,200,124,0.010403490263981862,0.37764619051479903
0.15,0.6831228336728686,161,0.7,50,19,"[0.5919799498746868,0.6831228336728686]",relu,E02gK,0.012593716763006274,adam,200,109,0.008223989447139268,0.3368232062921786
0.15,0.7492463235294118,171,0.7,50,28,"[0.5699248120300753,0.7492463235294118]",relu,waHBm,0.0034018230903589885,adam,200,143,0.003428599275343924,0.35640873192000083
0.15,0.7370309756693321,146,0.7,50,21,"[0.512280701754386,0.7370309756693321]",relu,cEtqB,0.0023440753881771013,adam,200,112,0.006322639100982739,0.39225843188263565
0.15,0.7262926226208959,139,0.7,50,25,"[0.6,0.7262926226208959]",elu,umtEl,0.004570739375021943,adam,200,99,0.011266068457423919,0.3504501864846095
0.15,0.6817734381201873,167,0.7,50,16,"[0.54937343358396,0.6817734381201873]",tanh,kng8i,0.015796346392835458,adam,200,119,0.014131485736409695,0.3727973838465129
0.15,0.7279829700098663,175,0.7,50,14,"[0.4927318295739349,0.7279829700098663]",relu,bisvE,0.02820634256817,adam,200,132,0.0020425127025031956,0.34099247991729403
0.15,0.6199172168409938,158,0.7,50,17,"[0.6776942355889723,0.6199172168409938]",relu,wePri,0.008279385539252988,SGD,200,137,0.004680983105784737,0.3295448605584522
0.15,0.7746090385389782,179,0.7,70,23,"[0.5649122807017544,0.7746090385389782]",relu,zfMPn,0.00593825744776679,adam,200,128,0.00800052340500081,0.36400204905195105
0.15,0.6682907329598506,185,0.7,10,19,"[0.5233082706766917,0.6682907329598506]",elu,vgjIW,0.0035172406862527313,adam,200,104,0.01661619794179852,0.3929987513092507
0.15,0.6442761496879152,184,0.7,70,21,"[0.5413533834586466,0.6442761496879152]",relu,kPMxs,0.001732073048482795,adam,200,97,0.01789788230160692,0.38112302744102927
0.15,0.7373109559224417,184,0.7,70,20,"[0.5398496240601504,0.7373109559224417]",relu,NkS6I,0.002755468284087114,adam,200,115,0.01625936163091101,0.3682889386145444
0.15,0.6778036700152054,178,0.7,100,22,"[0.5453634085213033,0.6778036700152054]",relu,OfBZ6,0.0016413738956188933,adam,200,122,0.010658233732805052,0.38391545091781
0.15,0.7350413204924839,182,0.7,70,18,"[0.5333333333333334,0.7350413204924839]",elu,e9hej,0.0021413400474728853,adam,200,126,0.013359938978399464,0.39423459274579764
0.15,0.6624977763118182,181,0.7,70,18,"[0.5784461152882207,0.6624977763118182]",relu,NKrWG,0.0013691241308381467,adam,200,183,0.018714799358906534,0.3638664993332813
0.15,0.6542386339514927,190,0.7,70,23,"[0.5528822055137844,0.6542386339514927]",relu,hSrTi,0.0025830351549900234,adam,200,112,0.014332231361393546,0.3474591002712316
0.15,0.6783573250974655,190,0.7,70,20,"[0.5087719298245614,0.6783573250974655]",relu,yBjpP,0.004984613285434677,adam,200,117,0.02137382353549495,0.37566157346313456
0.15,0.693878803489157,186,0.7,70,16,"[0.5092731829573935,0.693878803489157]",elu,Y6Wzk,0.003302798985554718,adam,200,108,0.012578219473548967,0.3536833999013407
0.15,0.7249557186234818,179,0.7,70,17,"[0.5844611528822055,0.7249557186234818]",relu,MssOu,0.005642096904912668,adam,200,101,0.015837077216425088,0.3987678503505942
0.15,0.5432058781983177,181,0.7,70,19,"[0.618546365914787,0.5432058781983177]",tanh,nmEUR,0.004194870262877204,SGD,200,140,0.00967675556025956,0.3697552054733182
0.15,0.6291342878140981,176,0.7,70,15,"[0.5278195488721804,0.6291342878140981]",relu,EaYz9,0.006032953280385879,adam,200,123,0.013220374286589872,0.38749039160709997
0.15,0.6526911942546618,186,0.7,70,21,"[0.5563909774436089,0.6526911942546618]",relu,T3wvX,0.002955481070290537,adam,200,135,0.018928934556061545,0.3334587985658839
0.15,0.718384914019589,173,0.7,70,22,"[0.5679197994987468,0.718384914019589]",elu,x0g3x,0.003886075240165834,adam,200,118,0.008851823533719771,0.3432957155132827
0.15,0.6605039582289656,178,0.7,70,20,"[0.512781954887218,0.6605039582289656]",relu,CmDWJ,0.0067146610155389514,adam,200,128,0.011662616061150375,0.36384212577049996
0.15,0.683791743801426,173,0.7,70,18,"[0.5458646616541353,0.683791743801426]",relu,CFFFM,0.0018630133016046256,adam,200,105,0.01542728353356555,0.35419914753581866
0.15,0.6153711201079621,189,0.7,70,16,"[0.5543859649122806,0.6153711201079621]",relu,cQKca,0.0024581208316283147,adam,200,112,0.008209178432696366,0.3751924175774032
0.15,0.6880637254901961,183,0.7,70,23,"[0.5598997493734336,0.6880637254901961]",elu,KIEZF,0.005092266337741238,adam,200,148,0.022935584720181274,0.32797474851086844
0.15,0.6546191222777911,177,0.7,70,13,"[0.5528822055137844,0.6546191222777911]",relu,FNGIG,0.007701936674440776,adam,200,121,0.011507972352863324,0.3991492530899037
0.15,0.6979362739937538,171,0.7,30,18,"[0.5518796992481203,0.6979362739937538]",relu,JYjwG,0.008965695892450342,adam,200,130,0.01712355615752331,0.3389070602042012
0.15,0.7243822572891835,135,0.7,70,20,"[0.5453634085213033,0.7243822572891835]",relu,lBxEG,0.004226081309944739,adam,200,143,0.007282798520980174,0.3868473767433528
0.15,0.6867489946493472,169,0.7,70,17,"[0.5298245614035089,0.6867489946493472]",elu,hkehq,0.010616940289278875,adam,200,96,0.01376772059170356,0.359236132977923
0.15,0.543656239892423,181,0.7,70,15,"[0.6601503759398496,0.543656239892423]",relu,Iwjnp,0.0011835439604427045,SGD,200,133,0.00984505392480411,0.347419637418625
0.15,0.712193451435905,166,0.7,70,12,"[0.531328320802005,0.712193451435905]",tanh,arMHd,0.002021813983861905,adam,200,125,0.0065348187141680515,0.378412439724771
0.15,0.6881427008691565,174,0.7,70,22,"[0.5583959899749373,0.6881427008691565]",relu,EAWgo,0.0030028225591387033,adam,200,188,0.019868626907757803,0.3656931571337806
0.15,0.7050118355224608,132,0.7,70,14,"[0.5508771929824562,0.7050118355224608]",relu,tfCme,0.006497748817541285,adam,200,108,0.008241390713016593,0.3350486051230539
0.15,0.689971109621845,138,0.7,70,24,"[0.5609022556390978,0.689971109621845]",elu,i0JrW,0.005163840088343699,adam,200,116,0.012718623454310029,0.3240442003434072
0.15,0.665629966868357,142,0.7,70,19,"[0.5488721804511278,0.665629966868357]",relu,Eo27L,0.00777656224807183,adam,200,138,0.005771814445921846,0.35559236461519245
0.15,0.6514877420596112,185,0.7,70,21,"[0.5739348370927319,0.6514877420596112]",relu,xthnK,0.0008823053979594077,adam,200,121,0.010746302523000135,0.3733188388098231
0.15,0.6828154178338003,191,0.7,70,23,"[0.5558897243107769,0.6828154178338003]",relu,MWK7G,0.0015722279346256183,adam,200,151,0.016014285925933396,0.38705294685570546
0.15,0.7280238970588235,170,0.7,70,15,"[0.5197994987468672,0.7280238970588235]",elu,L2ChR,0.010967323606572264,adam,200,114,0.0180703844462896,0.34458499186067904
0.15,0.7022024234795132,178,0.7,70,17,"[0.5333333333333334,0.7022024234795132]",relu,BVm4l,0.017201200313810838,adam,200,166,3.2764053158782294e-05,0.3658480005282004
0.15,0.6599883286647993,151,0.7,70,10,"[0.5498746867167921,0.6599883286647993]",relu,oJIA9,0.004013518290990967,adam,200,110,0.009017386063747617,0.35118365277192953
0.15,0.6971300782176643,135,0.7,70,19,"[0.574937343358396,0.6971300782176643]",relu,H4JWl,0.009429636986131005,adam,200,128,0.014564089438163598,0.3998471210041963
0.15,0.5660022064614629,146,0.7,70,12,"[0.6275689223057644,0.5660022064614629]",elu,i4Soi,0.003001964182852081,SGD,200,157,0.08801263815096041,0.38070948018723266
0.15,0.6715349927849928,188,0.7,70,21,"[0.5824561403508772,0.6715349927849928]",relu,ZdoC0,0.013836276919874125,adam,200,103,0.00610097975745716,0.33650733472881783
0.15,0.6889948313331938,165,0.7,70,25,"[0.5498746867167918,0.6889948313331938]",tanh,EOBWb,0.005578280015779373,adam,200,133,0.004580988504340073,0.3925392231473756
0.15,0.6880498988563036,129,0.7,70,18,"[0.5213032581453634,0.6880498988563036]",relu,bQg6i,0.00752946291305736,adam,200,124,0.011950872034234311,0.35932030642943874
0.15,0.6674518611128171,175,0.7,70,16,"[0.5167919799498748,0.6674518611128171]",relu,wlggw,0.02188693185184552,adam,200,118,0.007201387295202165,0.3218627853196515
0.15,0.5735139083664578,154,0.7,70,13,"[0.4714285714285714,0.5735139083664578]",elu,bGy3Q,0.003954740113053311,adam,200,141,0.0971364772161226,0.368895502754276
0.15,0.5532448913094075,18,0.7,70,24,"[0.5090225563909774,0.5532448913094075]",relu,AqNT0,1.4647533702466217e-06,adam,200,136,0.02113149022814067,0.39958288708794143
0.15,0.702313650720705,168,0.7,70,22,"[0.5488721804511278,0.702313650720705]",relu,AU5xq,0.002328035644537478,adam,200,113,0.009122826163038722,0.33035368137803056
0.15,0.7245878559757236,159,0.7,70,20,"[0.48771929824561405,0.7245878559757236]",relu,gNiYt,0.014246120693013837,adam,200,106,0.0037198627214048855,0.34555206534188804
0.15,0.6997383020890123,141,0.7,70,11,"[0.5548872180451128,0.6997383020890123]",elu,lUDoK,0.011383341300668278,adam,200,100,0.013900216801181503,0.37520303095248625
0.15,0.6282926603230209,180,0.7,70,17,"[0.5155388471177945,0.6282926603230209]",relu,T1Dub,0.006371219195113015,adam,200,125,0.08036110665116021,0.3594135077051784
0.15,0.695047123015873,163,0.7,10,22,"[0.5573934837092732,0.695047123015873]",relu,nuuAx,0.0010620110209546014,adam,200,129,0.011050922901501361,0.34140197355042534
0.15,0.6126371330545904,55,0.7,30,14,"[0.6265664160401003,0.6126371330545904]",relu,yv3Da,0.01862498701092881,SGD,200,145,0.0048330889667993066,0.3849423911199619
0.15,0.6829316415764676,144,0.7,70,19,"[0.5849624060150376,0.6829316415764676]",elu,swm10,0.009406347697244747,adam,200,120,0.007426822331149321,0.35478022086370636
0.15,0.6995381180686577,193,0.7,30,16,"[0.5333333333333334,0.6995381180686577]",relu,XpMUf,0.00489657863268845,adam,200,154,0.023981263909936164,0.3669341418955172
0.15,0.6907519098226335,149,0.7,10,23,"[0.5604010025062657,0.6907519098226335]",tanh,O7b4c,0.0030755946260861426,adam,200,93,5.3864075293098834e-05,0.3211603794220197
0.15,0.68921831232493,136,0.7,30,11,"[0.5408521303258145,0.68921831232493]",relu,B3RyJ,0.001504357097928601,adam,200,116,0.01835168828482192,0.33134074526732155
0.15,0.6873106644817171,157,0.7,70,15,"[0.54937343358396,0.6873106644817171]",relu,jEAg7,0.036859204968366546,adam,200,111,0.009432032518547823,0.35082989796159214
0.15,0.6945598523201827,131,0.7,100,26,"[0.5057644110275689,0.6945598523201827]",elu,osXeH,0.002108061624763438,adam,200,132,0.003179625811831262,0.38037025185862716
0.15,0.6614940937189924,154,0.7,10,24,"[0.562406015037594,0.6614940937189924]",relu,qNOBB,0.027509090691434424,adam,200,138,0.015947079083768738,0.39274512919505866
0.15,0.632428402395441,173,0.7,30,13,"[0.6075187969924812,0.632428402395441]",relu,m7xDf,0.014871885841833313,adam,200,123,0.04174379204065236,0.3410495178960498
0.15,0.6710519039042133,169,0.7,70,21,"[0.54937343358396,0.6710519039042133]",relu,MAQYC,0.006594346627668044,adam,200,97,0.012752503786562341,0.3728365248259267
0.15,0.6680643301290058,139,0.7,30,18,"[0.543859649122807,0.6680643301290058]",elu,oSFE2,0.05453425612646094,adam,200,106,3.590403080629847e-05,0.36318514642243194
0.15,0.7117898694179529,161,0.7,10,20,"[0.5037593984962406,0.7117898694179529]",relu,tjX45,0.009289733040015341,adam,200,129,0.007216139442344422,0.32549616948070387
0.15,0.5859703203408644,185,0.7,100,25,"[0.6090225563909775,0.5859703203408644]",relu,tCCtp,0.0047237491240528905,SGD,200,119,0.005175063143603097,0.34956528626880046
0.15,0.7461291498151166,165,0.7,30,23,"[0.5598997493734336,0.7461291498151166]",relu,T178e,0.021468057405938927,adam,200,126,1.2931827889144489e-05,0.3572195066301809
0.15,0.7145878046961639,149,0.7,70,16,"[0.5137844611528821,0.7145878046961639]",elu,E8Jbf,0.0034660413266456237,adam,200,147,0.0030857593309077946,0.39972074185621836
0.15,0.7001673354058222,145,0.7,10,14,"[0.5162907268170426,0.7001673354058222]",relu,ONT1x,0.011083703448031893,adam,200,160,0.010793582287201887,0.336925981419983
0.15,0.6680508928137012,177,0.7,30,22,"[0.6195488721804512,0.6680508928137012]",tanh,lLgal,0.00023686445737632566,adam,200,109,0.04646859172187416,0.3801880220764269
0.15,0.5969800758112263,126,0.7,70,19,"[0.5348370927318296,0.5969800758112263]",relu,RBOhC,0.007220176628990236,adam,200,101,0.06299592763903696,0.36943415181778155
0.15,0.6983642174818645,153,0.7,30,10,"[0.6080200501253132,0.6983642174818645]",relu,nMkAS,0.0169766566224776,adam,200,135,2.4659704176373254e-05,0.31333381799796645
0.15,0.7156299745246766,133,0.7,10,12,"[0.5258145363408522,0.7156299745246766]",elu,daYdn,0.0026682124580409863,adam,200,142,0.0150059740699582,0.3876104445004258
0.15,0.6601804489911907,181,0.7,100,17,"[0.5518796992481203,0.6601804489911907]",relu,Jewop,0.011576667239110659,adam,200,196,0.007951612184284905,0.346568421407033
0.15,0.718572080654124,170,0.7,30,20,"[0.5102756892230578,0.718572080654124]",relu,Adwqd,0.025380599622000895,adam,200,115,0.002014129845968296,0.33113809502163694
0.15,0.7039913621284059,141,0.7,70,15,"[0.5619047619047619,0.7039913621284059]",relu,W9V9Q,0.04271983147322375,adam,200,120,0.005584661406960915,0.362758879813934
0.15,0.7253995187818717,25,0.7,10,26,"[0.5172932330827068,0.7253995187818717]",elu,iQ1Oh,0.00484303094942365,adam,200,172,0.010451898923634743,0.373955718911652
0.15,0.6838168106615414,159,0.7,30,24,"[0.5062656641604011,0.6838168106615414]",relu,ogEZu,0.008451191279541671,adam,200,26,0.013216761270867504,0.3182031175117365
0.15,0.7322070293634695,137,0.7,70,18,"[0.5433583959899749,0.7322070293634695]",relu,i7Z1L,0.014062082198518646,adam,200,131,0.017486594110145803,0.341780307585165
0.15,0.5411102381963389,151,0.7,30,13,"[0.6656641604010025,0.5411102381963389]",relu,aPke1,0.006236985217497305,SGD,200,124,5.9534002180231665e-06,0.35354561254440325
0.15,0.7071354166666666,187,0.7,10,21,"[0.5598997493734336,0.7071354166666666]",elu,CVFlD,0.0019226061708918463,adam,200,104,0.0037501357076883918,0.3887847899388708
0.15,0.6784695357282915,165,0.7,100,23,"[0.5213032581453634,0.6784695357282915]",relu,N6nw8,0.00370533060740359,adam,200,111,0.008656719636484109,0.3266738633661515
0.15,0.6984534419828539,174,0.7,30,25,"[0.5338345864661654,0.6984534419828539]",relu,puOMH,0.01918425505689448,adam,200,138,0.006123303912427827,0.3355057087225988
0.15,0.6837200585362351,155,0.7,70,17,"[0.4987468671679197,0.6837200585362351]",tanh,qEWis,0.032684476670258866,adam,200,179,0.0018697768734144476,0.3598921498020075
0.15,0.6667424234473789,146,0.7,10,11,"[0.5473684210526316,0.6667424234473789]",relu,t6h68,0.008664200582830505,adam,200,116,0.011967166500471594,0.3780374743421582
0.15,0.7275760003847973,194,0.7,30,14,"[0.587468671679198,0.7275760003847973]",elu,uz5xe,0.000711041384478927,adam,200,128,0.0492790086683713,0.39369384809258673
0.15,0.6722430184194891,128,0.7,70,19,"[0.6055137844611529,0.6722430184194891]",relu,ELPgT,1.2050697590341229e-05,adam,200,134,0.004533555631677428,0.36889815766055734
