batch_size,epochs,regularization,reward,layer_2,activation,intermediate,layer_1,test_frac,trialJobId,train_frac,dropout,learning_rate,optimizer,preweight
30,200,0.023807156236550792,0.9850343712603182,149,tanh,"[0.9529761904761905,0.9850343712603182]",69,0.15,gSy0L,0.7,0.10466172926646539,0.10150255403390505,adam,17
10,200,0.013737625101287575,0.9897505398412839,66,relu,"[0.9815476190476191,0.9897505398412839]",28,0.15,xF36G,0.7,0.15730168187051724,0.0027724145834913073,adam,53
70,200,0.00026710255539630356,0.9956866804692892,188,elu,"[0.9833333333333334,0.9956866804692892]",55,0.15,gnNw4,0.7,0.34387446305602054,0.022734304264454254,adam,58
5,200,0.030784735421204877,0.9085810510211271,158,relu,"[0.6949404761904762,0.9085810510211271]",20,0.15,NyeKe,0.7,0.05476319962757492,0.3835310104047423,adam,33
30,200,0.03874875710225108,0.9818409586056646,180,relu,"[0.9839285714285715,0.9818409586056646]",89,0.15,nr4gU,0.7,0.23448017957635073,0.00190556675999414,adam,28
5,200,0.049477594708669484,0.9868425695445737,49,elu,"[0.9797619047619047,0.9868425695445737]",10,0.15,b06Hf,0.7,0.11759734352804692,0.005449021107128243,adam,44
10,200,0.034422284550915914,0.9890123304725191,103,relu,"[0.9419642857142858,0.9890123304725191]",106,0.15,mRCDp,0.7,0.1793657272108251,0.06773698770621742,adam,23
50,200,0.021363186373974143,0.9706246467718748,94,elu,"[0.9627976190476192,0.9706246467718748]",73,0.15,lIYKK,0.7,0.14125060771090944,0.009570089487906686,SGD,35
5,200,0.018303340977171983,0.9967399799373229,54,relu,"[0.9848214285714286,0.9967399799373229]",33,0.15,JZ3kg,0.7,0.0752966158165026,0.015484876469156705,adam,21
30,200,0.04425893414640027,0.9836411615235144,174,tanh,"[0.9827380952380953,0.9836411615235144]",60,0.15,uBKHZ,0.7,0.38290076931113515,0.0034526502724151,adam,18
100,200,0.02602232427861413,0.9829680059427874,84,relu,"[0.980952380952381,0.9829680059427874]",111,0.15,WjByu,0.7,0.20366262615675818,0.0009629869008517632,adam,27
5,200,0.029135522162394206,0.9813264980633403,153,elu,"[0.9845238095238097,0.9813264980633403]",39,0.15,zP3nn,0.7,0.1687864354339995,0.0004779392569494722,adam,16
30,200,0.015578988360972002,0.9904228300435196,60,relu,"[0.9830357142857142,0.9904228300435196]",82,0.15,nC3He,0.7,0.31074974901639196,0.004641726072198173,adam,29
10,200,0.03240831081870839,0.9895959099838798,195,relu,"[0.9633928571428572,0.9895959099838798]",126,0.15,ljLFR,0.7,0.19377977117217912,0.04964378011629195,adam,37
70,200,0.00846246536554067,0.985848541274911,138,elu,"[0.981547619047619,0.985848541274911]",97,0.15,NbZOt,0.7,0.12381709658317833,0.0002718372230211371,adam,30
5,200,0.012165522649597693,0.9887266045094074,71,relu,"[0.9744047619047619,0.9887266045094074]",76,0.15,oRM8X,0.7,0.098801905635184,0.02970413468976926,adam,47
30,200,0.020195949533787314,0.9858514050507778,167,elu,"[0.9690476190476192,0.9858514050507778]",102,0.15,rbt33,0.7,2.0193449035310618e-05,0.007746774137489652,SGD,40
5,200,0.037062460625946717,0.9914582559699797,120,relu,"[0.9800595238095239,0.9914582559699797]",116,0.15,j4QgJ,0.7,0.3239844405352392,0.0024498764052117853,adam,32
10,200,0.023900585391957406,0.9941395743844257,91,tanh,"[0.9791666666666666,0.9941395743844257]",92,0.15,LvYSi,0.7,0.14871601839039408,0.0016024829036465126,adam,42
50,200,0.026265451688663732,0.997971420664199,79,relu,"[0.9788690476190476,0.997971420664199]",120,0.15,rS5hJ,0.7,0.22729335376217807,0.0125600888529549,adam,20
50,200,0.04105906582757021,0.9819206438556284,77,relu,"[0.9833333333333332,0.9819206438556284]",137,0.15,EIZlQ,0.7,0.1304245562045528,0.019928412308063567,adam,21
50,200,0.028223809982893675,0.9855066870210228,79,relu,"[0.9699404761904761,0.9855066870210228]",131,0.15,Cmjne,0.7,0.044937648871432936,0.09252316735902275,adam,15
50,200,0.03444486378649725,0.990396111666492,66,relu,"[0.9738095238095239,0.990396111666492]",153,0.15,xWPrt,0.7,0.06382061748769038,0.040702908134449524,adam,10
50,200,0.030642420089783615,0.9828062499710601,69,relu,"[0.9627976190476192,0.9828062499710601]",122,0.15,d0avj,0.7,0.11184030154604267,0.14812727664493572,adam,20
50,200,0.05466334840357667,0.9591451228530031,83,relu,"[0.9556547619047618,0.9591451228530031]",127,0.15,IXSRP,0.7,0.01089712081015659,0.011981920985776032,SGD,11
50,200,0.03830832885063745,0.9803847497736797,99,relu,"[0.9351190476190476,0.9803847497736797]",146,0.15,r43eh,0.7,0.39883943559559054,0.27507564360005465,adam,19
50,200,0.04550373000995053,0.9810422842661215,88,relu,"[0.9779761904761906,0.9810422842661215]",121,0.15,xn7Yu,0.7,0.3600417521807248,0.0006106321184524064,adam,14
50,200,0.04242803491182993,0.9897707491701526,74,relu,"[0.9714285714285713,0.9897707491701526]",114,0.15,cp63H,0.7,0.16527422718400747,0.02686976365137735,adam,16
50,200,0.026354006844191796,0.9925536658236963,61,relu,"[0.9770833333333334,0.9925536658236963]",140,0.15,ILXqg,0.7,0.02324533255910982,0.0649794659536876,adam,17
50,200,0.01688175013174143,0.9974702159344752,95,relu,"[0.9845238095238095,0.9974702159344752]",109,0.15,rSfLa,0.7,0.13767374772195407,0.006462821305259109,adam,23
50,200,0.04917733943878207,0.9852084431510246,57,relu,"[0.9761904761904763,0.9852084431510246]",136,0.15,SASAD,0.7,0.39025371294384315,0.0011726042207104198,adam,25
50,200,0.02196179792141222,0.9925730975972151,90,relu,"[0.9851190476190477,0.9925730975972151]",118,0.15,y7pB0,0.7,0.3506195881267426,0.016516141315909887,adam,22
50,200,0.03335527472585942,0.9507811272434277,72,relu,"[0.9220238095238095,0.9507811272434277]",105,0.15,kueas,0.7,0.089556621413656,0.003353061435914897,SGD,13
50,200,0.035723772809834,0.9877721704623879,42,relu,"[0.9839285714285715,0.9877721704623879]",141,0.15,e71zC,0.7,0.2662228196093766,0.004326485191106572,adam,20
50,200,0.030121054117515172,0.9938077049283945,105,relu,"[0.974702380952381,0.9938077049283945]",128,0.15,kdtFG,0.7,0.15290725514673054,0.0346073690327171,adam,18
50,200,0.01002393786851679,0.9941467645029025,80,relu,"[0.9895833333333334,0.9941467645029025]",134,0.15,LzkDx,0.7,0.2813225786680313,0.05124442054813873,adam,26
50,200,0.04005449178690002,0.9962011988404809,86,relu,"[0.9788690476190476,0.9962011988404809]",84,0.15,OMNMw,0.7,0.08195330557396764,0.01099620941926548,adam,24
50,200,0.09982162786630752,0.989017021468908,64,relu,"[0.9744047619047619,0.989017021468908]",87,0.15,dE3Tz,0.7,0.31682206086850107,0.005818369170476867,adam,14
50,200,0.09284712535775111,0.9889471310141239,98,relu,"[0.9684523809523811,0.9889471310141239]",100,0.15,aIWrf,0.7,0.30427121278067615,0.014608128113704386,adam,19
50,200,0.019160238550737133,0.9945745341614908,52,relu,"[0.9779761904761906,0.9945745341614908]",111,0.15,EDsmZ,0.7,0.2168314959226324,0.021703860084122492,adam,22
50,200,0.0281156710487954,0.9584660742114476,110,relu,"[0.95625,0.9584660742114476]",124,0.15,xafCf,0.7,0.18306728982655376,0.008588063816897033,SGD,16
50,200,0.024041202450898566,0.9850865153078775,76,relu,"[0.9806547619047619,0.9850865153078775]",64,0.15,q5a81,0.7,0.3999291112346244,0.0024031276404531212,adam,26
50,200,0.01385926682962589,0.9911948570810736,84,relu,"[0.98125,0.9911948570810736]",80,0.15,pE5WN,0.7,0.10149973731439146,0.08696912579221701,adam,12
30,200,0.037224947366673033,0.9681064776182791,68,relu,"[0.8306547619047621,0.9681064776182791]",69,0.15,rZ6hl,0.7,0.37469000102189054,0.20637407823408907,adam,21
50,200,0.03187541238655714,0.992165975252448,59,relu,"[0.9860119047619047,0.992165975252448]",97,0.15,Wonhi,0.7,0.24679795284340136,0.004031165589132446,adam,15
100,200,0.026343462123084766,0.993113348469641,48,relu,"[0.9833333333333332,0.993113348469641]",118,0.15,dzRQh,0.7,0.17321238483238643,0.001940205872741014,adam,27
30,200,0.021761066356801,0.9918633540372671,117,relu,"[0.9857142857142858,0.9918633540372671]",107,0.15,Dki4w,0.7,0.11103930903533671,0.013500447982688409,adam,18
10,200,0.017652350014997528,0.9955903080585478,91,relu,"[0.9764880952380952,0.9955903080585478]",92,0.15,LHnXz,0.7,0.1208531109193984,0.024087285137504747,adam,30
70,200,0.04246664408231069,0.39684140178791877,81,relu,"[0.49434523809523806,0.39684140178791877]",73,0.15,bq81g,0.7,0.07423189906393574,5.338021150385805e-06,SGD,23
30,200,0.05212491318068327,0.9930745341614907,94,relu,"[0.9815476190476191,0.9930745341614907]",88,0.15,wcBHW,0.7,0.15889908843986747,0.0007302313895789225,adam,11
50,200,0.029647071514451232,0.9915605615720032,72,relu,"[0.9761904761904763,0.9915605615720032]",113,0.15,MtRfQ,0.7,0.22750854430895753,0.007928986960850782,adam,25
10,200,0.0468574614180384,0.9897273688591902,53,relu,"[0.9702380952380952,0.9897273688591902]",101,0.15,VGHRF,0.7,0.1414150018869633,0.03911511293616498,adam,28
30,200,0.034293177609318534,0.9798170410862227,103,relu,"[0.9785714285714286,0.9798170410862227]",77,0.15,SQ1tM,0.7,0.03826538582247001,0.0012790814477699653,adam,38
100,200,0.014938054348208371,0.992425999722437,39,relu,"[0.9860119047619047,0.992425999722437]",131,0.15,ocsZg,0.7,0.33402991288711487,0.002952781123174358,adam,20
30,200,0.020301569110891312,0.9950617198893061,63,relu,"[0.9818452380952382,0.9950617198893061]",82,0.15,gtlzi,0.7,0.09506271164086984,0.005522617966155355,adam,17
10,200,0.006567627539604576,0.9882231965249868,111,tanh,"[0.9845238095238095,0.9882231965249868]",57,0.15,t57Je,0.7,0.13235188990007646,0.00036274749595029555,adam,13
50,200,0.02530528466213523,0.9645462749997634,77,relu,"[0.9681547619047619,0.9645462749997634]",95,0.15,ZuxYM,0.7,0.19500343990330235,0.029634206588266862,SGD,24
30,200,0.03877286192460196,0.9902567966653733,124,relu,"[0.9770833333333332,0.9902567966653733]",67,0.15,gaKzZ,0.7,0.051921605986722394,0.020061873896770582,adam,31
70,200,0.032077271847850135,0.9863898270632017,100,relu,"[0.9758928571428571,0.9863898270632017]",144,0.15,kBg8f,0.7,0.36345197112651906,0.011781221066118872,adam,19
10,200,0.044805317625276044,0.9829788904675277,45,relu,"[0.9586309523809524,0.9829788904675277]",104,0.15,RmA0R,0.7,0.3418599489290521,0.057534261556520847,adam,22
5,200,0.022940026345938433,0.9894754046649903,82,elu,"[0.9836309523809526,0.9894754046649903]",110,0.15,xsPN5,0.7,0.2290435256170209,0.009856081812618451,adam,21
5,200,0.024683570489127005,0.9975203333063002,89,elu,"[0.9866071428571429,0.9975203333063002]",91,0.15,wb0Qs,0.7,0.23861073904575159,0.007802166746028812,adam,20
5,200,0.027386711820478957,0.9877505836395997,69,elu,"[0.9767857142857143,0.9877505836395997]",149,0.15,VtPpy,0.7,0.20776726322752373,0.015704897087995204,adam,55
5,200,0.02340542108143317,0.9953716893841273,86,elu,"[0.9791666666666666,0.9953716893841273]",121,0.15,UioBs,0.7,0.2432500159716282,0.005923855133726903,adam,18
5,200,0.02912691883490048,0.9970412355165184,184,elu,"[0.9794642857142858,0.9970412355165184]",97,0.15,ILywI,0.7,0.2526415317601434,0.004414611236825267,adam,24
5,200,0.019691791327866397,0.9974237304643221,65,relu,"[0.9803571428571429,0.9974237304643221]",114,0.15,PS8Mi,0.7,0.2740626642474918,0.010562639132970451,adam,26
5,200,0.025694096273524127,0.9963649904126225,96,elu,"[0.980952380952381,0.9963649904126225]",101,0.15,Ke28P,0.7,0.2564286758399498,0.019371817814198517,adam,23
5,200,0.016253512890111496,0.9787326736578985,74,relu,"[0.9794642857142858,0.9787326736578985]",88,0.15,Tjai1,0.7,0.21478113615723593,0.006772826572366353,adam,16
5,200,0.027857464749809584,0.9963266355737286,178,tanh,"[0.9779761904761906,0.9963266355737286]",125,0.15,IqsIa,0.7,0.23182052694202415,0.01266524242401931,adam,29
50,200,0.021755495219749812,0.9971693500298151,77,relu,"[0.9860119047619047,0.9971693500298151]",117,0.15,imoyc,0.7,0.22176084120448142,0.0034965693501595764,adam,20
30,200,0.0310999748967091,0.9941392361672342,192,elu,"[0.9758928571428571,0.9941392361672342]",109,0.15,asIui,0.7,0.26589678000297434,0.00904568895353502,adam,22
5,200,0.018086077517678788,0.9946012932377961,200,relu,"[0.9735119047619047,0.9946012932377961]",104,0.15,bRqMx,0.7,0.20144173031781779,0.02619603459028792,adam,64
100,200,0.033311713067929294,0.9945392156862745,57,relu,"[0.9851190476190477,0.9945392156862745]",85,0.15,wDP8s,0.7,0.19081391025655092,0.01571411431372209,adam,50
30,200,0.025349464802890485,0.9863398435929396,68,elu,"[0.9821428571428571,0.9863398435929396]",95,0.15,jr2PT,0.7,0.20914087371133636,0.0055920630429148075,adam,15
10,200,0.03590613299934599,0.9855181759184418,80,relu,"[0.9657738095238095,0.9855181759184418]",134,0.15,Rfc9S,0.7,0.244207931878693,0.04244921329895657,adam,27
70,200,0.020366110168510605,0.9936978140538513,105,relu,"[0.9863095238095239,0.9936978140538513]",79,0.15,upLJA,0.7,0.2581472005675167,0.004511576766596768,adam,17
5,200,0.012158537926797362,0.9921342341868659,91,elu,"[0.9788690476190476,0.9921342341868659]",98,0.15,hhvXU,0.7,0.22635593212847047,0.002697033244086745,adam,25
50,200,0.02969897820124489,0.993646468442163,161,relu,"[0.9735119047619047,0.993646468442163]",121,0.15,TThsB,0.7,0.2851799057071018,0.01804830171165995,adam,19
30,200,0.027407231431475457,0.9861382546972275,171,tanh,"[0.9857142857142858,0.9861382546972275]",92,0.15,NLJlG,0.7,0.23558408055847813,0.009538548492317882,adam,23
5,200,0.023315654013447533,0.9933688963744908,114,relu,"[0.9717261904761905,0.9933688963744908]",108,0.15,RqPM3,0.7,0.21596724912834153,0.030335344022688872,adam,14
10,200,0.03280920023232869,0.9961171753583015,73,elu,"[0.9880952380952381,0.9961171753583015]",14,0.15,Z2V9n,0.7,0.17946851303631645,0.007110368713049281,adam,21
50,200,0.035787026086196015,0.9955979578299934,187,relu,"[0.9830357142857142,0.9955979578299934]",128,0.15,Bgj7U,0.7,0.29503375680406607,0.012469941375656473,adam,52
30,200,0.01790134621733962,0.9901459627329192,84,relu,"[0.9797619047619047,0.9901459627329192]",47,0.15,KVybm,0.7,0.221243568238035,0.02332478485399745,adam,28
5,200,0.022311977929122574,0.9892016605685336,107,elu,"[0.9827380952380953,0.9892016605685336]",74,0.15,LqBMt,0.7,0.19852948927014716,0.0021610266066099415,adam,43
5,200,0.030850202138050703,0.984315333789018,61,relu,"[0.9770833333333332,0.984315333789018]",85,0.15,yUxM4,0.7,0.2765161353931771,0.0015944329307789214,adam,35
100,200,0.026515250025029604,0.9893584009430691,101,relu,"[0.9818452380952382,0.9893584009430691]",106,0.15,jEoIl,0.7,0.18720737524468842,0.004790090982821181,adam,33
30,200,0.02490184993000108,0.9909439108100193,94,elu,"[0.9842261904761905,0.9909439108100193]",114,0.15,ujxNr,0.7,0.2624242298098397,0.003271558253549077,adam,45
10,200,0.014502730443292422,0.9916303404103566,175,relu,"[0.9755952380952382,0.9916303404103566]",89,0.15,USC3E,0.7,0.25062069466688924,0.038092519119065936,adam,16
70,200,0.037795277638570705,0.9949223206149949,165,tanh,"[0.9779761904761906,0.9949223206149949]",101,0.15,bp8n4,0.7,0.17028177283794246,0.016849318476736375,adam,48
50,200,0.028462978033105185,0.9911539035676966,131,relu,"[0.9785714285714284,0.9911539035676966]",82,0.15,jh3OV,0.7,0.23588470777045856,0.008397160411577096,adam,25
5,200,0.020012666067827742,0.9799394507868759,54,elu,"[0.9497023809523808,0.9799394507868759]",71,0.15,JiRTK,0.7,0.20331697508609964,0.0717595507878543,adam,19
30,200,0.03423628502768119,0.9922681771273103,181,relu,"[0.9642857142857142,0.9922681771273103]",166,0.15,wGBkI,0.7,0.12732110030196958,0.05132610989927283,adam,10
5,200,0.01667679186692758,0.9868920356087539,88,relu,"[0.9773809523809524,0.9868920356087539]",62,0.15,bbsqL,0.7,0.10721188453057812,0.012155184685035136,adam,56
10,200,0.03141241584999128,0.9909723075231011,198,elu,"[0.9818452380952382,0.9909723075231011]",77,0.15,QZO3p,0.7,0.15045013457782763,0.006141029942239906,adam,17
50,200,0.023622391774827643,0.9935205768043296,79,relu,"[0.9833333333333334,0.9935205768043296]",98,0.15,pP6sD,0.7,0.17663832094953158,0.024781332263422797,adam,31
30,200,0.039372682342752166,0.9931231056132338,193,relu,"[0.9824404761904763,0.9931231056132338]",118,0.15,zhZux,0.7,0.158395242653095,0.004112911779802633,adam,23
5,200,0.011429193456489278,0.9880513896012904,98,elu,"[0.9767857142857143,0.9880513896012904]",94,0.15,YX7G2,0.7,0.11584494572380698,0.03344517421680226,adam,60
5,200,0.020994547664142625,0.9926888321901934,70,relu,"[0.9800595238095239,0.9926888321901934]",138,0.15,z2PpH,0.7,0.21262507098044248,0.002864513045408441,adam,21
100,200,0.029403456601907064,0.9946860783931722,144,tanh,"[0.9842261904761905,0.9946860783931722]",111,0.15,vpXD7,0.7,0.1421216324161213,0.014429935075833265,adam,54
30,200,0.025847681131799277,0.988450477209344,157,relu,"[0.98125,0.988450477209344]",88,0.15,vKqoz,0.7,0.1926275228963204,0.0020103782147854236,adam,29
10,200,0.0370404481964794,0.9857713529661151,64,elu,"[0.9788690476190475,0.9857713529661151]",103,0.15,qmmfp,0.7,0.3795505572118084,0.020117410979362864,adam,13
70,200,0.04090923095102351,0.9467909442362673,50,relu,"[0.9514880952380953,0.9467909442362673]",157,0.15,BWTm9,0.7,0.22447447024297168,0.008848568471671304,SGD,26
50,200,0.018463102734905527,0.9862686124652893,58,relu,"[0.9836309523809523,0.9862686124652893]",43,0.15,JAOjX,0.7,0.27002592651635604,0.00685205615820643,adam,27
5,200,0.03258657214068072,0.9938724982746722,84,elu,"[0.9860119047619047,0.9938724982746722]",51,0.15,VMDVD,0.7,0.1657229887485898,0.001058097501579793,adam,18
30,200,0.009311255113861008,0.9855398294814771,188,relu,"[0.9779761904761906,0.9855398294814771]",80,0.15,yRJHv,0.7,0.3253536748688416,0.0049786172732351934,adam,24
5,200,0.027468247787384735,0.9882847094251724,136,relu,"[0.9738095238095239,0.9882847094251724]",71,0.15,PUTuZ,0.7,0.2893170191138307,0.010922582187213512,adam,58
10,200,0.03515790435400407,0.9978365384615385,75,elu,"[0.9860119047619047,0.9978365384615385]",92,0.15,eUPex,0.7,0.35522981124233677,0.0037870585406524354,adam,36
10,200,0.04421399103242017,0.9905914807879519,76,relu,"[0.9830357142857142,0.9905914807879519]",66,0.15,ELO3d,0.7,0.3516966225622957,0.00221632809527124,adam,39
10,200,0.04819224353887206,0.9864998805542283,74,tanh,"[0.9785714285714284,0.9864998805542283]",86,0.15,czfZW,0.7,0.3577670095522411,0.0015698122050285717,adam,42
10,200,0.03568468130144547,0.9859392052735705,66,elu,"[0.9842261904761905,0.9859392052735705]",77,0.15,W8ul2,0.7,0.388161638813182,0.0009038910652302624,adam,35
10,200,0.04260153519945435,0.9757778804079849,71,relu,"[0.9678571428571429,0.9757778804079849]",84,0.15,DVM9k,0.7,0.31602873148502114,0.0035545669238555215,SGD,30
10,200,0.041573907939807975,0.9908411607315293,87,relu,"[0.9833333333333334,0.9908411607315293]",92,0.15,h3N0q,0.7,0.3684530714477071,0.0013024099631726248,adam,37
10,200,0.03917358631191723,0.9830413338500421,61,elu,"[0.981547619047619,0.9830413338500421]",74,0.15,EWrGE,0.7,0.3415481292733032,0.0006245965760992912,adam,46
10,200,0.035185414008243904,0.9968921384672278,82,relu,"[0.9806547619047621,0.9968921384672278]",63,0.15,vOniz,0.7,0.3326691733167597,0.0030854746700574335,adam,38
10,200,0.0461285861044459,0.9881748686096513,92,relu,"[0.9806547619047619,0.9881748686096513]",82,0.15,mlvj7,0.7,0.3703067158147477,0.0015997968145943357,adam,33
10,200,0.05048253906566276,0.99209715234056,67,elu,"[0.9785714285714284,0.99209715234056]",90,0.15,z0zTe,0.7,0.3672520081702142,0.002445819798589226,adam,34
10,200,0.037141571044339156,0.9889997980779324,56,relu,"[0.9830357142857145,0.9889997980779324]",58,0.15,UGuc0,0.7,0.34539104784841523,0.00017334206682470562,adam,40
