,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
UhSpA,1.7297771999025674e-05,10.0,0.29775042116182115,SGD,relu,0.06450077262127181,66.0,199.0,0.7,0.15,200.0,0.4811670972119961,0.13804972403309804,0.5333333333333333,0.12954328460029882
X8rJs,0.0007470467500639056,50.0,0.23474175074594555,SGD,relu,0.041832472131765955,136.0,30.0,0.7,0.15,200.0,0.6486691232048375,0.13984040532701963,0.6714285714285715,0.11781504779750482
wyADf,0.031436080617499335,30.0,0.0495620917408107,adam,elu,0.08112888601900536,184.0,97.0,0.7,0.15,200.0,0.878819163524463,0.03566541228949718,0.7821428571428571,0.12070865019248835
wvBHZ,0.4509321040137427,10.0,0.1990969077213691,adam,relu,0.031965828506904125,108.0,171.0,0.7,0.15,200.0,0.676739488785544,0.08217145219110157,0.5122023809523809,0.06652900859971363
IOc7V,0.0028179624360726,100.0,0.08680685519813586,SGD,tanh,0.05280538374458348,139.0,198.0,0.7,0.15,200.0,0.7877001721132485,0.0502303946610498,0.8029761904761905,0.03495725442863337
k159t,0.0003190655939732681,10.0,0.37039769733011685,SGD,tanh,0.08682160535591832,88.0,115.0,0.7,0.15,200.0,0.7569423957269206,0.03688257544447273,0.7767857142857142,0.08773454150585522
e0on8,4.076745491173539e-06,50.0,0.05412906182141111,SGD,tanh,0.023518633680419322,107.0,92.0,0.7,0.15,200.0,0.4909848408728744,0.1454515881497882,0.5416666666666667,0.12443181524027899
gIhVy,0.4627438629897943,10.0,0.1350994855291133,adam,elu,0.03593671154366077,29.0,200.0,0.7,0.15,200.0,0.7482116230330516,0.13306515745968703,0.59375,0.162954242582809
F87Ua,0.480521925698529,50.0,0.35113425934235054,adam,elu,0.05968362848464801,76.0,57.0,0.7,0.15,200.0,0.7018219954648526,0.21116794576384842,0.5029761904761905,0.008928571428571463
rdLRm,0.05049028351966368,5.0,0.014595862849148267,adam,tanh,0.0550972756115272,156.0,125.0,0.7,0.15,200.0,0.8518380981748234,0.05148093203497119,0.5767857142857143,0.14051780053635088
HC2Kx,0.09391066548399565,10.0,0.1893003120682959,SGD,tanh,0.049192023994864144,51.0,95.0,0.7,0.15,200.0,0.8911341676692542,0.0353050561432593,0.8666666666666666,0.009671474291233278
wVix0,0.00811672938623351,5.0,0.03457355453148905,SGD,elu,0.01691995632959603,118.0,69.0,0.7,0.15,200.0,0.8599988493047169,0.06756509177424762,0.8779761904761905,0.010730807367452333
vkQdO,2.123033567277351e-06,5.0,0.37764562320082184,adam,relu,0.07781146395174585,41.0,32.0,0.7,0.15,200.0,-1,-1,-1,-1
v5OHQ,0.18733281519327347,50.0,0.26701058517905507,SGD,tanh,0.08564531670615921,190.0,106.0,0.7,0.15,200.0,0.8731276784534352,0.044874555357941485,0.8601190476190474,0.013376312532288258
Ljl4m,0.0015069845911567972,70.0,0.2353820790949707,SGD,elu,0.07961360948240283,57.0,173.0,0.7,0.15,200.0,0.7772879858640398,0.08093501923212917,0.7738095238095237,0.05078745001833701
jjGOk,0.08127177854895774,5.0,0.22350056382398034,SGD,tanh,0.043524629961831256,199.0,32.0,0.7,0.15,200.0,0.8848506648924254,0.0480796115474171,0.8773809523809524,0.007622766949324794
v4Qjv,3.7741767188823405e-06,30.0,0.15433047472839273,adam,tanh,0.01715556870940944,88.0,130.0,0.7,0.15,200.0,0.7277144741384532,0.0716072451040057,0.7333333333333334,0.07755474988048729
XzMkr,2.7803003756635327e-05,10.0,0.11622899808750567,adam,relu,0.0721736183546794,163.0,107.0,0.7,0.15,200.0,0.8424984852012736,0.051511391906642806,0.8613095238095237,0.011919633568155232
AJhJs,0.0013156790194888456,70.0,0.09421567605162201,adam,tanh,0.07113222352071215,89.0,174.0,0.7,0.15,200.0,0.8823674228360365,0.05788025284067172,0.875,0.015521910488577718
WW5ou,5.592728768540237e-05,50.0,0.3928301794354173,SGD,elu,0.04878260620651295,153.0,132.0,0.7,0.15,200.0,0.4130786233648001,0.2019828209307621,0.5119047619047621,0.12967450092626612
JwD6U,0.052789305397298945,5.0,0.2849134614365298,SGD,tanh,0.011155901479340525,158.0,138.0,0.7,0.15,200.0,0.8788959118645916,0.059527585822425746,0.8767857142857143,0.01099177697179723
w5luK,0.0054228713279425664,10.0,0.23517374483691939,adam,elu,0.07658788603578093,56.0,135.0,0.7,0.15,200.0,0.8852634811556446,0.0664330175073399,0.875595238095238,0.015849436852017087
XuzLH,0.0002552741587921779,10.0,0.08534380427400934,adam,tanh,0.0997387027958416,147.0,162.0,0.7,0.15,200.0,0.8735190771960959,0.07177159749890209,0.8803571428571428,0.008183170883849709
iMNwx,0.00046394099299285974,30.0,0.2142624799730867,adam,elu,0.0944429034116803,92.0,158.0,0.7,0.15,200.0,0.8636210001619015,0.050242704516676166,0.8791666666666667,0.01305459059491746
Dqf6H,5.808800488360894e-06,100.0,0.10428770098683154,adam,elu,0.06942201602452326,144.0,153.0,0.7,0.15,200.0,0.5121871779014635,0.22244702599996707,0.6047619047619046,0.1615103739919807
XIgy7,0.4549756993646033,100.0,0.11344381505445439,SGD,elu,0.09483962346426225,17.0,190.0,0.7,0.15,200.0,0.7648745974155646,0.12869876770403904,0.4508928571428571,0.09010782231780513
VLGbs,0.11286494967226236,50.0,0.08816153381476802,adam,tanh,0.005769487840463106,152.0,75.0,0.7,0.15,200.0,0.80948061864277,0.11752536991699564,0.6464285714285715,0.15827514147257385
Gw0yD,0.0012068937987955329,100.0,0.2511146867278364,adam,elu,0.07387709330213411,128.0,37.0,0.7,0.15,200.0,0.8805553005146965,0.05460414808241542,0.8755952380952381,0.01011904761904761
EM2Jy,0.00035734391909632247,100.0,0.05424851152283261,adam,tanh,0.025397136264624743,180.0,114.0,0.7,0.15,200.0,0.8580073711877597,0.06639083742253368,0.8589285714285714,0.014592441276346756
pXRnY,6.943619295096738e-05,10.0,0.2474975177983997,adam,relu,0.012974083133338643,74.0,74.0,0.7,0.15,200.0,0.864676922188717,0.06488990467960921,0.875,0.008828807722732946
vjwMk,5.670650010271996e-05,5.0,0.11193413493354948,adam,tanh,0.035704310490709136,58.0,134.0,0.7,0.15,200.0,0.8681933374027997,0.04964525097942362,0.8863095238095238,0.003205455242341955
RhPF9,3.096174121179857e-05,5.0,0.14863213418417823,SGD,tanh,0.007169629570056346,12.0,41.0,0.7,0.15,200.0,-1,-1,-1,-1
cTp0q,0.0027608447882212003,70.0,0.1861477373324787,adam,tanh,0.0959668605057718,156.0,53.0,0.7,0.15,200.0,-1,-1,-1,-1
u1ZuY,1.654773858902202e-06,100.0,0.08472202712458482,adam,tanh,0.015856313311102276,100.0,182.0,0.7,0.15,200.0,-1,-1,-1,-1
mg204,0.1622567405199444,5.0,0.15301395005008012,adam,relu,0.03737792278673931,91.0,85.0,0.7,0.15,200.0,-1,-1,-1,-1
dAsxf,0.019266043856990777,70.0,0.19786171165100624,SGD,relu,0.08383218111451253,103.0,31.0,0.7,0.15,200.0,-1,-1,-1,-1
qEfaR,0.0017300015792406126,50.0,0.2129526681787942,adam,elu,0.06456557066068916,113.0,186.0,0.7,0.15,200.0,-1,-1,-1,-1
N1Aud,2.244776051577402e-06,5.0,0.13119112598379337,SGD,relu,0.014784076806597258,143.0,118.0,0.7,0.15,200.0,-1,-1,-1,-1
uCgAj,0.43410497078540927,100.0,0.3878350958956811,adam,elu,0.014712361792116303,110.0,197.0,0.7,0.15,200.0,-1,-1,-1,-1
ptV2L,0.0001062949225297101,70.0,0.04862204364781908,adam,relu,0.03454249017315971,174.0,56.0,0.7,0.15,200.0,-1,-1,-1,-1
cPEMk,0.10304798618911123,10.0,0.004781778771104639,adam,tanh,0.02619033931014283,18.0,126.0,0.7,0.15,200.0,-1,-1,-1,-1
NUMNt,0.011242816728963176,10.0,0.003581405801393256,adam,tanh,0.015915586011250194,130.0,42.0,0.7,0.15,200.0,-1,-1,-1,-1
HDVM1,0.0032457029572940505,70.0,0.24484046286340458,SGD,elu,0.051571453002702265,38.0,153.0,0.7,0.15,200.0,-1,-1,-1,-1
NRu1f,2.2306085405379583e-05,10.0,0.3383142208522849,adam,tanh,0.09814070551369451,14.0,88.0,0.7,0.15,200.0,-1,-1,-1,-1
Lt3nS,0.009867450121630523,5.0,0.29352482853704215,SGD,elu,0.05696071183055697,163.0,12.0,0.7,0.15,200.0,-1,-1,-1,-1
KTsyK,0.004976928876592222,10.0,0.3442408387143404,adam,relu,0.08418914713451277,46.0,185.0,0.7,0.15,200.0,-1,-1,-1,-1
czI2L,0.12677000284165071,50.0,0.22950755264656122,SGD,tanh,0.04806608805226229,154.0,108.0,0.7,0.15,200.0,-1,-1,-1,-1
N0OxV,0.03861304440875478,30.0,0.3343703697219268,SGD,elu,0.055270144142014456,93.0,48.0,0.7,0.15,200.0,-1,-1,-1,-1
kJT2c,0.0009594432404382607,5.0,0.01058888703378198,adam,relu,0.07090463811519036,146.0,22.0,0.7,0.15,200.0,-1,-1,-1,-1
i51Pw,1.020546924435587e-05,30.0,0.04520703154110235,adam,relu,0.06015483845397658,117.0,98.0,0.7,0.15,200.0,-1,-1,-1,-1
xS6ne,0.23747440662777505,10.0,0.2955224585622165,SGD,relu,0.04324499499069098,128.0,19.0,0.7,0.15,200.0,-1,-1,-1,-1
aesEc,5.106937133029535e-06,50.0,0.30979403942348765,adam,relu,0.005856258433349537,129.0,86.0,0.7,0.15,200.0,-1,-1,-1,-1
VPIDx,0.12688552624811242,10.0,0.2793571883455305,adam,tanh,0.09141491508027243,41.0,163.0,0.7,0.15,200.0,-1,-1,-1,-1
SjJjf,0.016439948562556095,70.0,0.30086420305679534,SGD,elu,0.028174715583649215,42.0,32.0,0.7,0.15,200.0,-1,-1,-1,-1
gojEf,8.012620387984038e-05,30.0,0.14169377162143967,adam,elu,0.005986852309827495,28.0,56.0,0.7,0.15,200.0,-1,-1,-1,-1
RXsMT,2.661644936350551e-05,10.0,0.052413009849599936,SGD,relu,0.0075986484453376526,143.0,40.0,0.7,0.15,200.0,-1,-1,-1,-1
TlGuT,0.00658383022873202,100.0,0.3944010080978698,SGD,relu,0.015823871863621154,138.0,44.0,0.7,0.15,200.0,-1,-1,-1,-1
cSeB5,4.154400914392638e-05,10.0,0.19372385710787965,SGD,tanh,0.0636467839891169,13.0,41.0,0.7,0.15,200.0,-1,-1,-1,-1
SZ4EY,1.4678051816156869e-05,30.0,0.1557722118776891,SGD,tanh,0.030964767563588937,132.0,146.0,0.7,0.15,200.0,-1,-1,-1,-1
vc9bj,0.0016538001634127985,100.0,0.09633302446886366,adam,elu,0.04551065117362501,103.0,74.0,0.7,0.15,200.0,-1,-1,-1,-1
pR52g,0.0003128800011638484,30.0,0.08749352016803101,SGD,relu,0.011276696747874494,101.0,118.0,0.7,0.15,200.0,-1,-1,-1,-1
WNUKm,0.0002903155176319569,100.0,0.1680264304525034,adam,tanh,0.08767951673458937,170.0,140.0,0.7,0.15,200.0,-1,-1,-1,-1
Gekah,0.000111898263976533,70.0,0.2167149861228811,SGD,tanh,0.011638300957232273,126.0,146.0,0.7,0.15,200.0,-1,-1,-1,-1
FB7A3,1.991934263018725e-06,50.0,0.393177692186488,SGD,elu,0.01486219633612983,102.0,198.0,0.7,0.15,200.0,-1,-1,-1,-1
ijZZm,2.2228101945297396e-05,70.0,0.3477261165966117,SGD,relu,0.09952158176058444,172.0,118.0,0.7,0.15,200.0,-1,-1,-1,-1
IKk92,0.008449015570993685,70.0,0.38626694908755244,SGD,relu,0.06053007415087585,80.0,176.0,0.7,0.15,200.0,-1,-1,-1,-1
xLCx6,0.35452998346304826,70.0,0.06973579636537668,SGD,tanh,0.08229334098878852,76.0,134.0,0.7,0.15,200.0,-1,-1,-1,-1
a8oOq,0.002262889247190995,10.0,0.2774599786305915,SGD,relu,0.055839794373629265,57.0,188.0,0.7,0.15,200.0,-1,-1,-1,-1
Ca6qU,1.7087613340160286e-06,70.0,0.04816699016787403,adam,relu,0.05751814632449248,33.0,172.0,0.7,0.15,200.0,-1,-1,-1,-1
zYo3P,0.008421971710301127,50.0,0.34607875424967754,SGD,relu,0.08514597145639939,93.0,115.0,0.7,0.15,200.0,-1,-1,-1,-1
NeIwk,0.00021067411247794866,5.0,0.1933157813581858,SGD,elu,0.07031719311873305,197.0,19.0,0.7,0.15,200.0,-1,-1,-1,-1
cSQgA,3.2552276272042143e-06,100.0,0.06557421852760759,SGD,elu,0.04680644955436151,169.0,48.0,0.7,0.15,200.0,-1,-1,-1,-1
aqva5,0.2650293242762595,50.0,0.06260301603976158,SGD,relu,0.05442303394172179,63.0,190.0,0.7,0.15,200.0,-1,-1,-1,-1
cmhdd,1.9602441018363566e-06,70.0,0.27403246288664995,SGD,relu,0.024988171976668173,58.0,20.0,0.7,0.15,200.0,-1,-1,-1,-1
XMWXo,0.004935121251880621,100.0,0.12869392208077432,SGD,tanh,0.04988344602500905,19.0,186.0,0.7,0.15,200.0,-1,-1,-1,-1
DbUwB,8.381260375438159e-05,30.0,0.14697554178917402,adam,elu,0.00781278146677299,195.0,91.0,0.7,0.15,200.0,-1,-1,-1,-1
unNxr,0.01661788232359471,10.0,0.26102721903931664,adam,elu,0.07214309571432363,153.0,27.0,0.7,0.15,200.0,-1,-1,-1,-1
azOY6,0.0016888250213578971,50.0,0.17031129188676297,adam,tanh,0.08545371437328156,188.0,165.0,0.7,0.15,200.0,-1,-1,-1,-1
Wk03E,0.0014000889037395603,70.0,0.29203889985479187,adam,elu,0.03457149022222378,82.0,65.0,0.7,0.15,200.0,-1,-1,-1,-1
UXlsB,0.22666160874432842,100.0,0.11916525522019028,adam,tanh,0.04818456376016311,91.0,163.0,0.7,0.15,200.0,-1,-1,-1,-1
aLa0H,0.0021685992954087346,70.0,0.25981104303534447,SGD,elu,0.05811790578217382,98.0,65.0,0.7,0.15,200.0,-1,-1,-1,-1
Dp3OW,9.475159597915943e-05,10.0,0.3190422208927084,adam,tanh,0.08603517279430316,38.0,92.0,0.7,0.15,200.0,-1,-1,-1,-1
gGEb1,0.0004765723974727242,5.0,0.23265397441608604,adam,elu,0.014540010222382794,50.0,16.0,0.7,0.15,200.0,-1,-1,-1,-1
b9Z42,0.2690359115587768,100.0,0.007351106648671735,SGD,tanh,0.09175401122435466,37.0,113.0,0.7,0.15,200.0,-1,-1,-1,-1
Jjtza,0.0032458105609231426,50.0,0.3777543866623558,adam,elu,0.09570477379233934,188.0,16.0,0.7,0.15,200.0,-1,-1,-1,-1
iPTMa,5.482872264925867e-06,50.0,0.06219898221704581,SGD,relu,0.005794137535952793,49.0,141.0,0.7,0.15,200.0,-1,-1,-1,-1
ehhpM,2.7895138703741777e-05,10.0,0.38300587345082704,SGD,relu,0.037857296798806186,148.0,131.0,0.7,0.15,200.0,-1,-1,-1,-1
L11nQ,4.852781273672978e-06,100.0,0.3346038062944372,adam,tanh,0.08010700295350054,175.0,158.0,0.7,0.15,200.0,-1,-1,-1,-1
WVbJA,9.254184368946472e-06,30.0,0.03245512763970311,adam,elu,0.03018691110091425,91.0,48.0,0.7,0.15,200.0,-1,-1,-1,-1
dvOKM,6.929559020498045e-06,50.0,0.12823593184084411,SGD,tanh,0.04637328453588144,20.0,47.0,0.7,0.15,200.0,-1,-1,-1,-1
D91in,3.0269420741726225e-06,70.0,0.04009712275313624,adam,relu,0.08112627140663654,97.0,54.0,0.7,0.15,200.0,-1,-1,-1,-1
FzRbq,0.0011815731834330394,10.0,0.2017069098063703,SGD,relu,0.01988734503925671,47.0,150.0,0.7,0.15,200.0,-1,-1,-1,-1
X4hby,1.0794573718469549e-06,5.0,0.1922918114650093,SGD,elu,0.0838352423469966,18.0,91.0,0.7,0.15,200.0,-1,-1,-1,-1
A7xxU,1.1285298163754764e-05,70.0,0.02927378211599665,SGD,relu,0.008898721252045683,77.0,77.0,0.7,0.15,200.0,-1,-1,-1,-1
zbHjV,0.0007256326733462216,50.0,0.13336060555843243,SGD,tanh,0.033345259206066694,12.0,120.0,0.7,0.15,200.0,-1,-1,-1,-1
UJv4t,6.61116674981075e-05,30.0,0.19174752177086654,adam,relu,0.037030045318455405,176.0,166.0,0.7,0.15,200.0,-1,-1,-1,-1
yx3tY,0.0002743322328220024,30.0,0.29221263285356214,adam,elu,0.03808425513567679,111.0,62.0,0.7,0.15,200.0,-1,-1,-1,-1
ciGsU,0.0024985506857744325,10.0,0.2989623840926136,adam,tanh,0.020165780596023353,85.0,72.0,0.7,0.15,200.0,-1,-1,-1,-1
VEFgu,0.0002802798523097127,10.0,0.08156222135969285,adam,relu,0.009487872365869877,181.0,159.0,0.7,0.15,200.0,-1,-1,-1,-1
nver1,0.0007676979756304897,30.0,0.19998056893264377,adam,tanh,0.029642429201152377,28.0,36.0,0.7,0.15,200.0,-1,-1,-1,-1
mUiwy,1.3514208013095299e-05,70.0,0.37972912889311816,SGD,tanh,0.030026084697636447,122.0,87.0,0.7,0.15,200.0,-1,-1,-1,-1
ocxya,1.7307140832126103e-06,30.0,0.2944828090080604,adam,elu,0.08597914076360866,169.0,173.0,0.7,0.15,200.0,-1,-1,-1,-1
eGfTr,0.002615408143858439,70.0,0.2466259846561051,SGD,elu,0.028178993668268638,161.0,173.0,0.7,0.15,200.0,-1,-1,-1,-1
igSw9,3.976677095101437e-05,10.0,0.10615236536458231,adam,tanh,0.02735996821557234,148.0,62.0,0.7,0.15,200.0,-1,-1,-1,-1
ll5E8,0.0014956832722042416,50.0,0.31729278907538605,SGD,tanh,0.09282849837842289,192.0,180.0,0.7,0.15,200.0,-1,-1,-1,-1
eWKfp,0.03407034406063533,5.0,0.015385506733729093,adam,tanh,0.010797243265780155,154.0,33.0,0.7,0.15,200.0,-1,-1,-1,-1
LRPL5,0.00033470302895538,100.0,0.3418060769697899,adam,tanh,0.09358252509309058,140.0,44.0,0.7,0.15,200.0,-1,-1,-1,-1
JN10g,0.0067255910937925436,100.0,0.23370688091724748,SGD,elu,0.07528100464330842,188.0,200.0,0.7,0.15,200.0,-1,-1,-1,-1
aGoH0,0.0013594506246361827,5.0,0.21383780428039462,adam,relu,0.021982871345767964,168.0,49.0,0.7,0.15,200.0,-1,-1,-1,-1
SBg8Q,0.1681526380096705,10.0,0.08223446668624007,adam,elu,0.04829072198150395,75.0,28.0,0.7,0.15,200.0,-1,-1,-1,-1
hEWF5,0.005565263351794871,10.0,0.3558353472145113,adam,tanh,0.05885848587213595,97.0,64.0,0.7,0.15,200.0,-1,-1,-1,-1
gAxoI,1.061888673981758e-05,50.0,0.3241192385918126,SGD,tanh,0.04665290492950929,71.0,192.0,0.7,0.15,200.0,-1,-1,-1,-1
YVusK,0.00019713960690056988,50.0,0.31722529065824223,SGD,elu,0.006538933052477669,107.0,100.0,0.7,0.15,200.0,-1,-1,-1,-1
Hj9hb,9.836178009634284e-06,100.0,0.35552693431799454,SGD,tanh,0.08540783714120183,139.0,186.0,0.7,0.15,200.0,-1,-1,-1,-1
R9IzA,0.0062533193881116065,50.0,0.16744362260191764,adam,elu,0.0979644800018265,42.0,176.0,0.7,0.15,200.0,-1,-1,-1,-1
mgTKa,0.30104540651937206,5.0,0.10825822929197884,adam,relu,0.060787048086093434,152.0,197.0,0.7,0.15,200.0,-1,-1,-1,-1
zb5Hb,0.0017948537218760853,10.0,0.3104773766614337,SGD,elu,0.07374706623024022,58.0,142.0,0.7,0.15,200.0,-1,-1,-1,-1
tVJCj,0.0015827376156765042,5.0,0.08053799857878104,SGD,elu,0.00702279104934932,184.0,179.0,0.7,0.15,200.0,-1,-1,-1,-1
LIZbM,0.4350666059926584,50.0,0.3938961624395547,SGD,relu,0.010586471747293569,161.0,51.0,0.7,0.15,200.0,-1,-1,-1,-1
vSHk8,4.895734474069758e-05,10.0,0.3949802339379307,SGD,relu,0.03915610612667902,49.0,125.0,0.7,0.15,200.0,-1,-1,-1,-1
eoNFF,0.0006178398272443606,100.0,0.38578618304566864,adam,elu,0.07571015387492876,86.0,68.0,0.7,0.15,200.0,-1,-1,-1,-1
FEjML,0.4875330523614743,5.0,0.055348388741864075,adam,elu,0.07671704622172375,144.0,60.0,0.7,0.15,200.0,-1,-1,-1,-1
AecEr,0.19610810295869302,100.0,0.01305347441650091,adam,elu,0.058967283074638346,134.0,186.0,0.7,0.15,200.0,-1,-1,-1,-1
bkhSp,0.23896229057985613,5.0,0.2241880308195381,SGD,tanh,0.011938258370065548,52.0,63.0,0.7,0.15,200.0,-1,-1,-1,-1
sfahH,0.022993585808487503,30.0,0.34566084336343583,adam,tanh,0.02360609704450517,17.0,143.0,0.7,0.15,200.0,-1,-1,-1,-1
CY4QB,0.00013054950798719808,30.0,0.14523977922140183,SGD,tanh,0.03026874098924237,113.0,193.0,0.7,0.15,200.0,-1,-1,-1,-1
jFAZx,0.2029634478953196,10.0,0.10863950343037923,SGD,relu,0.018343665278182986,18.0,56.0,0.7,0.15,200.0,-1,-1,-1,-1
VyTZ4,1.4020484166826248e-05,5.0,0.3511669349766752,SGD,elu,0.06696312295453431,21.0,90.0,0.7,0.15,200.0,-1,-1,-1,-1
mnGcB,0.00019462655250306244,50.0,0.0401388568209439,SGD,elu,0.05368101592314566,33.0,95.0,0.7,0.15,200.0,-1,-1,-1,-1
f64DE,0.16484422486759134,100.0,0.06422373654579792,SGD,relu,0.030538856116589543,198.0,53.0,0.7,0.15,200.0,-1,-1,-1,-1
RZmSZ,4.3915575390260796e-05,70.0,0.059557266516795694,SGD,relu,0.0006973694513585649,192.0,88.0,0.7,0.15,200.0,-1,-1,-1,-1
e4W8Q,5.0435627108126425e-06,50.0,0.16620356942549439,adam,tanh,0.005054832143403732,79.0,38.0,0.7,0.15,200.0,0.6852220364042421,0.13709472084795396,0.6476190476190476,0.11730268809759065
j3aWP,0.043847778917391195,70.0,0.006617746327137741,SGD,relu,0.010446932914093621,58.0,38.0,0.7,0.15,200.0,0.8705798556464606,0.049423042731024665,0.851190476190476,0.02096049626387976
xY3DG,0.00012086170114744733,100.0,0.13945984026835664,adam,relu,0.0901099623010276,57.0,173.0,0.7,0.15,200.0,0.8023697474280267,0.12472524580828401,0.8214285714285714,0.042173784723615104
kmLJS,0.00023101799254638316,50.0,0.38733740977418085,SGD,elu,0.005369187416182597,144.0,182.0,0.7,0.15,200.0,0.474236855519266,0.1849104448239542,0.5970238095238095,0.1385780251252667
W17Hf,3.898659415041241e-05,30.0,0.38720904064043077,SGD,elu,0.02484693682688768,145.0,65.0,0.7,0.15,200.0,0.5017747697290449,0.09535316441767758,0.557142857142857,0.12486387145430748
vF9T0,0.0001701066217620893,30.0,0.25333882058462237,SGD,tanh,0.09209311728355823,110.0,131.0,0.7,0.15,200.0,-1,-1,-1,-1
F6mRM,0.0004714316859263967,70.0,0.21470056053361108,SGD,relu,0.025556282795747256,77.0,43.0,0.7,0.15,200.0,0.5690767195767196,0.16830633961299624,0.6220238095238095,0.10872671903955611
n4Gmg,6.0764196021051e-05,5.0,0.39474277276589226,SGD,elu,0.04023826468423765,66.0,138.0,0.7,0.15,200.0,0.5668039579468152,0.1969669608447733,0.6880952380952381,0.08869646831787323
kYnNB,0.004101208287079607,100.0,0.14291075060576444,adam,tanh,0.05667292423731845,97.0,163.0,0.7,0.15,200.0,0.8901849425554988,0.05830206641973997,0.8785714285714284,0.013363062095621244
g6ceH,5.4589470627514683e-05,50.0,0.01879259269247622,SGD,relu,0.0248615285171245,56.0,97.0,0.7,0.15,200.0,0.49499936439222153,0.22534964530704496,0.5339285714285713,0.17508602517948693
ezBWS,0.01391320602536781,5.0,0.20474122888839932,adam,elu,0.031777325047905515,88.0,175.0,0.7,0.15,200.0,0.8988811631960832,0.038311563787728736,0.7904761904761904,0.19479479289208038
jwROJ,0.054669006575899924,30.0,0.35628998780728127,adam,relu,0.0639131929543503,174.0,139.0,0.7,0.15,200.0,0.8259298864566805,0.08844194210718649,0.5839285714285714,0.24946726117687862
dhEPB,0.0018970851554797254,5.0,0.3830056384057021,SGD,tanh,0.026717074861453097,32.0,169.0,0.7,0.15,200.0,0.7877021646070477,0.10014057898360497,0.850595238095238,0.013429183538902972
RGwjZ,2.7654544845395715e-06,30.0,0.22388776889853573,SGD,tanh,0.0748095239680889,90.0,71.0,0.7,0.15,200.0,-1,-1,-1,-1
iiJhP,0.001226595523465224,50.0,0.08730606196184741,SGD,elu,0.08477720857703269,81.0,118.0,0.7,0.15,200.0,0.7322468661391616,0.10919007233677488,0.7803571428571429,0.06171272870610842
yVKfv,0.003500567496681487,100.0,0.38234220684576736,adam,tanh,0.09662378022727146,58.0,195.0,0.7,0.15,200.0,0.9050773639088693,0.04196589217860412,0.8773809523809524,0.01309523809523809
gW0mx,0.00018729508479988624,5.0,0.3447921243382521,SGD,relu,0.01634847742277158,63.0,94.0,0.7,0.15,200.0,0.7957961927798058,0.1211730672880328,0.7761904761904762,0.10196482431125646
EHMaB,9.163835274166604e-05,50.0,0.21571991472073002,adam,elu,0.005527269114341749,38.0,102.0,0.7,0.15,200.0,0.83760750494238,0.068764744881718,0.8321428571428571,0.025643641938735712
MlzwZ,0.08637324934867095,30.0,0.32882483540283736,SGD,tanh,0.05504798674278475,31.0,175.0,0.7,0.15,200.0,0.8825486662581945,0.02701870076050737,0.851190476190476,0.015058465048420844
yS1d4,3.598887368179607e-05,70.0,0.2362894569352486,adam,relu,0.022890896228582525,21.0,149.0,0.7,0.15,200.0,0.7657836356764929,0.10414196666602694,0.7928571428571428,0.03715353936744578
DWx3U,0.05640525815356853,5.0,0.3932729360931597,SGD,relu,0.02809612770897381,113.0,93.0,0.7,0.15,200.0,0.8626164264937888,0.05300553570685013,0.875,0.01574851970871779
h77rc,1.122024268656972e-06,10.0,0.3030349353124071,SGD,tanh,0.005713769428852201,99.0,68.0,0.7,0.15,200.0,0.4699045729402872,0.1731011804522245,0.5404761904761906,0.10260910348460235
QIqau,3.801009438227245e-05,50.0,0.19663076120316436,adam,relu,0.08665205162246813,104.0,68.0,0.7,0.15,200.0,0.8143563258174069,0.08794352561080518,0.8279761904761905,0.041019636081000115
LDS38,1.5746797751181623e-05,100.0,0.021100213804114577,adam,relu,0.05308483268403256,71.0,29.0,0.7,0.15,200.0,0.7389849943677749,0.10754680947039023,0.7589285714285714,0.08013638105854916
gKhsr,0.04527039394691206,70.0,0.1244107127460774,SGD,elu,0.023718600181278526,192.0,130.0,0.7,0.15,200.0,0.8032484977395775,0.09954313772688472,0.8595238095238095,0.01309523809523814
qCDzT,0.0015200473627958867,100.0,0.13818639392408755,adam,elu,0.048632358869988436,165.0,121.0,0.7,0.15,200.0,0.870567730772964,0.06702800395671381,0.875,0.016409581847726465
Gk30X,0.25770413817590976,50.0,0.1788091413782923,SGD,tanh,0.09912654373062374,16.0,154.0,0.7,0.15,200.0,0.8697134220492222,0.04514766874321096,0.8434523809523808,0.011309523809523802
ZJvH5,0.011608168419193746,30.0,0.06369157774853966,SGD,elu,0.033775357213380285,186.0,125.0,0.7,0.15,200.0,0.8279848530456764,0.060718444131180604,0.8523809523809524,0.018595832561682523
ryagy,0.0002450439510594654,100.0,0.20864882336181056,SGD,tanh,0.015298276936342836,42.0,137.0,0.7,0.15,200.0,0.3597356805101618,0.12969635548818503,0.4333333333333333,0.13715815060230285
AVbgj,3.7664302191395136e-06,5.0,0.1250655347726106,SGD,elu,0.07398721991392787,73.0,157.0,0.7,0.15,200.0,0.5006293555667811,0.17947662374047552,0.5375,0.14473101369965807
TONdE,0.0008284785324198842,70.0,0.25822974355143197,SGD,tanh,0.08327780408391969,88.0,45.0,0.7,0.15,200.0,0.6706608946608947,0.1946624675988073,0.6458333333333334,0.15082562839718555
