,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
UBD2O,8.917837763991324e-05,5.0,0.18347275997144377,SGD,tanh,0.04760541561070128,10.0,160.0,0.7,0.15,200.0,65.0,0.5528967259173092,0.08469794929607669,0.6374800637958533,0.08395898466527403
uz315,0.06933089226795618,30.0,0.16448972169956871,adam,tanh,0.027690735404567013,31.0,161.0,0.7,0.15,200.0,45.0,0.8518308554223063,0.03750175972233694,0.6606858054226475,0.26636398206275463
BJggF,0.13463802892923393,100.0,0.3201744934376256,adam,elu,0.0991772339713601,29.0,26.0,0.7,0.15,200.0,28.0,0.7916914657563721,0.06536873066393833,0.7052631578947369,0.18103801672582923
iqBgk,0.0227233497694053,100.0,0.02926405938443062,SGD,relu,0.09297608503590772,46.0,26.0,0.7,0.15,200.0,16.0,0.5858917271550552,0.11790715113855246,0.6036682615629985,0.13250795714478456
F5Wou,0.009992486103915881,10.0,0.2686134939505362,adam,elu,0.054486295047171465,127.0,157.0,0.7,0.15,200.0,65.0,0.8050311304029073,0.10538024266455817,0.7759170653907496,0.17082374651641002
POByq,0.007605694419987586,50.0,0.27877713472767607,SGD,relu,0.04380509987022707,40.0,104.0,0.7,0.15,200.0,45.0,0.5198251217205654,0.06052932003186817,0.5664274322169058,0.15347347302269074
ie0mw,0.07895946710638563,100.0,0.15122158128303728,SGD,relu,0.008748343827412275,18.0,81.0,0.7,0.15,200.0,17.0,0.6256241463168352,0.15445049228505622,0.6501594896331737,0.16194051863773326
acMZ1,7.980650559781762e-06,10.0,0.3071508375821439,adam,tanh,0.014676387487960086,152.0,97.0,0.7,0.15,200.0,30.0,0.7280646614704886,0.0905751818965077,0.838755980861244,0.09198128181427785
jGhDr,9.414127674903167e-05,5.0,0.35116452321104075,adam,relu,0.08044256678733692,100.0,197.0,0.7,0.15,200.0,61.0,0.660755497372516,0.15691732151936413,0.693939393939394,0.19441773200242093
znx0q,0.00011822497955447293,70.0,0.1751301692828076,SGD,relu,0.05489685474439994,17.0,173.0,0.7,0.15,200.0,12.0,0.47065862544553116,0.11817811763576085,0.5252791068580541,0.10663408769851712
iot6e,0.016735563425837197,10.0,0.33523947021037465,SGD,relu,0.08039760090806168,93.0,146.0,0.7,0.15,200.0,28.0,0.7726033535720285,0.11247230490600371,0.8442583732057416,0.1179490537222693
Cdg63,7.66068402996476e-06,5.0,0.21701913863588207,adam,relu,0.06356699493020722,108.0,147.0,0.7,0.15,200.0,49.0,0.5446728610216617,0.058475545384703224,0.5732057416267942,0.08581283355579976
gZRq4,8.039891169539806e-05,30.0,0.06752447349490841,SGD,relu,0.018677504565730276,24.0,101.0,0.7,0.15,200.0,31.0,0.44484875922308226,0.12194983579126592,0.5276714513556618,0.1320069641815208
G4M8V,0.35751422920889186,10.0,0.27255757521063523,adam,elu,0.06235054112572223,149.0,36.0,0.7,0.15,200.0,22.0,0.6992041431700103,0.13189948651114317,0.566427432216906,0.12837233784877713
hZyeL,0.1314258499068447,100.0,0.05809998435170698,adam,tanh,0.0729273913141288,123.0,198.0,0.7,0.15,200.0,30.0,0.6891237242428178,0.07163670214102272,0.4553429027113237,0.1680709745496813
Frhce,0.006011879232782093,30.0,0.12952561680022975,SGD,tanh,0.05459922790135796,130.0,24.0,0.7,0.15,200.0,19.0,0.7744669909980182,0.07052299374274204,0.8736842105263157,0.05659882388330231
TONR5,1.1886823014874844e-06,10.0,0.10445310788695755,SGD,tanh,0.056493028705038785,116.0,38.0,0.7,0.15,200.0,37.0,0.4245368064441754,0.14034757193312658,0.45279106858054236,0.16594656827317347
oMLPN,2.393485499399719e-06,50.0,0.10666840520123229,SGD,elu,0.047867582490236454,73.0,188.0,0.7,0.15,200.0,44.0,-1,-1,-1,-1
fydvB,7.715171396633677e-05,50.0,0.07106926863256095,adam,tanh,0.09554116614032386,103.0,74.0,0.7,0.15,200.0,41.0,0.7200964757893041,0.11462358006027273,0.8232854864433812,0.11983775524407472
x0pa9,0.0017374027289912132,70.0,0.012246659746390076,SGD,tanh,0.02655733387274555,38.0,139.0,0.7,0.15,200.0,45.0,0.5254897747701357,0.14800929853782194,0.5569377990430622,0.18323241917472627
P2VGw,0.45006839460473164,70.0,0.004631071790164487,SGD,relu,0.013606220473772301,59.0,36.0,0.7,0.15,200.0,14.0,0.74291604450203,0.12577628509081248,0.6411483253588516,0.17534323927271528
UAe2E,0.0005607861998105271,70.0,0.3083662828432123,adam,elu,0.02302964157414348,59.0,164.0,0.7,0.15,200.0,55.0,0.8448074448880039,0.11097699718610422,0.8706539074960128,0.07644013841068116
OscPp,0.0026195540636980517,30.0,0.37946706239701194,adam,relu,0.0923984383383856,153.0,93.0,0.7,0.15,200.0,46.0,0.6085440893331778,0.143466431596243,0.6067783094098884,0.1631975089922757
lzcMB,0.0024001694110147268,50.0,0.20148449784166736,SGD,elu,0.02301768789887434,112.0,41.0,0.7,0.15,200.0,20.0,0.6029172597552147,0.12040514510049459,0.6382775119617224,0.1514812351865768
X1u2w,9.501441202300352e-05,5.0,0.28749201800226476,SGD,elu,0.09018295919346131,45.0,87.0,0.7,0.15,200.0,18.0,0.4808480397897342,0.1333084967791893,0.5030303030303029,0.15323659045066873
xCb7v,4.440318556625305e-06,100.0,0.16974621047184357,SGD,elu,0.03339305467598155,189.0,132.0,0.7,0.15,200.0,30.0,0.3614806823653029,0.13968155390142747,0.4545454545454545,0.0772430538700622
u25wI,0.032287875412835884,50.0,0.14156032304256727,adam,relu,0.08955668085478728,29.0,145.0,0.7,0.15,200.0,43.0,0.7770514174837093,0.10056472056180024,0.6371610845295055,0.16789153323189498
blv2x,0.21768516693705237,50.0,0.19471946502432325,SGD,elu,0.04161264396622977,183.0,129.0,0.7,0.15,200.0,60.0,0.8465296156463576,0.05549344587208079,0.8781499202551835,0.02458624647214434
f09Z3,7.95592524297753e-05,50.0,0.08846082143554823,SGD,relu,0.08218979886212285,133.0,143.0,0.7,0.15,200.0,46.0,0.5009601219801576,0.17414906368796954,0.5599681020733653,0.16321050380273983
cErEQ,0.08543312316742924,50.0,0.18218529008035134,adam,relu,0.039735745766205734,168.0,183.0,0.7,0.15,200.0,18.0,0.5976391233097114,0.08874953640583844,0.5,0.0
BhbMZ,0.00010238253449974833,30.0,0.13295233594822808,adam,tanh,0.04305532804244323,197.0,86.0,0.7,0.15,200.0,31.0,0.7798120630741778,0.07624415121025752,0.8872408293460925,0.032872279802337985
mnHgt,0.0005823916041003453,5.0,0.3549311548552151,SGD,tanh,0.004762207883634684,193.0,91.0,0.7,0.15,200.0,13.0,0.6604218892011197,0.14512653916569815,0.7685805422647528,0.1093113835771473
r0v3G,0.4466741395175283,50.0,0.3763090396370704,adam,tanh,0.08401422417544188,70.0,56.0,0.7,0.15,200.0,44.0,0.6832014976069927,0.09019206701725349,0.4759170653907496,0.08942861206149563
hEFqv,2.6851972661644364e-05,30.0,0.02680832050307429,SGD,elu,0.016618379944202257,142.0,144.0,0.7,0.15,200.0,69.0,0.4511142039023846,0.1642649996263565,0.5334928229665072,0.11252612459344465
lATND,2.250482627116062e-06,50.0,0.344170475777112,SGD,elu,0.07914911552777931,186.0,127.0,0.7,0.15,200.0,38.0,0.44903093362049784,0.08964475842040293,0.49952153110047853,0.13212019557304366
QlIOy,1.488366808984729e-05,30.0,0.19098571085861304,adam,elu,0.03750188392553362,101.0,122.0,0.7,0.15,200.0,65.0,0.6787948176365747,0.09946070894097604,0.7752791068580543,0.11599940986141918
bkiWh,4.137722292323784e-06,100.0,0.248922861833205,adam,tanh,0.07342354588099767,191.0,184.0,0.7,0.15,200.0,17.0,0.5661256217830667,0.1277476128661863,0.6406698564593302,0.11855144551202101
cSBhr,0.00015521038384141557,50.0,0.03128329489942612,SGD,relu,0.062108405223163146,69.0,88.0,0.7,0.15,200.0,51.0,0.5090718907585632,0.1090960789023579,0.5965709728867623,0.11311989857894074
xCzay,1.126654387214064e-06,10.0,0.3623415713782464,adam,tanh,0.011281900937233968,170.0,140.0,0.7,0.15,200.0,27.0,0.5308802008213351,0.16175535128302956,0.5982456140350877,0.12121936098583909
ELQdE,0.009245343679602912,10.0,0.3123512667456393,adam,tanh,0.037912395705145534,179.0,200.0,0.7,0.15,200.0,49.0,0.8780807044776626,0.03639597551566108,0.8436204146730463,0.13608421991870207
NWMM4,9.275540715756256e-06,50.0,0.3794419825951081,adam,tanh,0.00015347763133133352,143.0,198.0,0.7,0.15,200.0,31.0,0.6962986592212914,0.13331297162956218,0.8066985645933015,0.16010693932660353
wRoH7,0.0009989075411334543,10.0,0.319884131802369,SGD,elu,0.039391096220855376,40.0,165.0,0.7,0.15,200.0,54.0,0.6483076553945197,0.09208387386325922,0.7185007974481659,0.10864335008321253
t7PVp,3.035122037563051e-06,30.0,0.006605112604310338,adam,tanh,0.014073055977786708,166.0,54.0,0.7,0.15,200.0,11.0,0.595487255807895,0.14160294641057083,0.7205741626794258,0.14927377666222522
FBw6b,0.013758066559909184,50.0,0.3518633505429447,adam,relu,0.0008002668639224497,157.0,131.0,0.7,0.15,200.0,63.0,0.7876056725876375,0.17780488872861605,0.7749601275917065,0.18178173338462686
gH4zn,3.224066098299909e-06,50.0,0.032592943192035276,SGD,relu,0.05546566884518808,126.0,156.0,0.7,0.15,200.0,27.0,0.463677292950499,0.0754920618535214,0.5066985645933014,0.04906244349339833
kEchj,1.1426360140932823e-06,100.0,0.15111341107359758,adam,tanh,0.015822213821826248,94.0,142.0,0.7,0.15,200.0,20.0,0.46000247782475834,0.1702016729532427,0.4679425837320574,0.15607052800520949
r8Jg5,0.00234913082579412,5.0,0.3634264537005764,adam,elu,0.0871306643923719,81.0,181.0,0.7,0.15,200.0,54.0,0.7408728472886176,0.12933125109313268,0.6545454545454545,0.18951831725578677
jAIog,7.879113959617861e-05,100.0,0.3936914584918054,SGD,tanh,0.09088588564118379,104.0,35.0,0.7,0.15,200.0,26.0,0.4770769240230509,0.12989728256234434,0.4789473684210527,0.12035720081405535
bKkQy,0.01864507105311395,50.0,0.0016733171881447185,adam,elu,0.08332345868253352,180.0,177.0,0.7,0.15,200.0,49.0,0.7849216484518987,0.12315673284215196,0.7738437001594896,0.16068855590270673
bGEHf,6.250636295743189e-06,5.0,0.0831405576177208,SGD,elu,0.007552397606885164,38.0,98.0,0.7,0.15,200.0,50.0,0.32703301143015123,0.13274582767504914,0.3915470494417862,0.15081387276376396
pShWk,0.00033891627120637163,50.0,0.33606739645825745,adam,relu,0.09425614389243266,98.0,134.0,0.7,0.15,200.0,58.0,0.708772943994431,0.16147431259603548,0.7544657097288676,0.16848758789782434
KXMyn,1.4495181173634873e-06,70.0,0.14543915126939524,SGD,tanh,0.03912516453620251,10.0,53.0,0.7,0.15,200.0,32.0,0.4369639548262267,0.15520059680066456,0.4633173843700158,0.19283510263994066
AUioY,0.2268440348228262,70.0,0.06807652449804494,SGD,elu,0.057364968007042154,155.0,105.0,0.7,0.15,200.0,22.0,0.7949084262663135,0.06620310704325451,0.8722488038277513,0.022896068661242032
edHRM,0.0016849254599975133,5.0,0.3824301748899775,SGD,elu,0.02440482380360085,78.0,154.0,0.7,0.15,200.0,43.0,0.7268812971873447,0.18346090211351448,0.7890749601275917,0.1590213420106989
G3tBk,3.704213767665595e-06,5.0,0.2323307412190181,SGD,tanh,0.021563961197990568,39.0,43.0,0.7,0.15,200.0,53.0,0.5113414957350264,0.12594752365974657,0.5913078149920254,0.09641359392869048
hh7Oh,0.08181549078903483,5.0,0.2912939905082354,adam,relu,0.021214585465450186,102.0,33.0,0.7,0.15,200.0,14.0,0.5283867041359608,0.061535778207929576,0.5,0.0
xFKBP,0.01485948555576084,50.0,0.2956241630985734,adam,elu,0.06397856634920149,59.0,67.0,0.7,0.15,200.0,17.0,0.821246506206546,0.12515612986678884,0.7914673046251993,0.16654920198427292
ScMGK,0.0016634088894963014,5.0,0.21921023059397815,SGD,relu,0.0043279061880410535,10.0,156.0,0.7,0.15,200.0,42.0,0.7202223511477677,0.14800625247869795,0.7796650717703348,0.14810913996484892
BwWTd,0.2183903336339203,70.0,0.10542563475309602,adam,tanh,0.09284077211929002,46.0,60.0,0.7,0.15,200.0,28.0,0.7526346367469547,0.06829793548780373,0.5619617224880382,0.22181047611495294
Mbm66,0.01953111056630297,50.0,0.07215176534354839,adam,elu,0.06555940620597311,63.0,18.0,0.7,0.15,200.0,29.0,0.8566594264727044,0.06136682160812672,0.8605263157894736,0.12569586836940008
g7PIu,0.00015254217473823525,50.0,0.3156136151736669,SGD,relu,0.05078574660360481,87.0,64.0,0.7,0.15,200.0,29.0,0.45896769182310226,0.12252096092040764,0.5252791068580542,0.1203227730048776
EjpNW,0.18950024053646827,70.0,0.2959391240725503,SGD,elu,0.08711050479894838,158.0,51.0,0.7,0.15,200.0,32.0,0.7910738777668367,0.0636504295986886,0.8422647527910685,0.061854225184807404
lPPHa,4.156911872076654e-06,30.0,0.11070132328010539,SGD,elu,0.07743571968270352,187.0,61.0,0.7,0.15,200.0,40.0,0.4260854054005553,0.12204291006238341,0.44880382775119615,0.17662668606692108
LrWuh,0.252975354550264,5.0,0.01250288694025521,adam,tanh,0.06327128271420049,80.0,182.0,0.7,0.15,200.0,31.0,0.6445334722653019,0.09748288618052549,0.3798245614035088,0.07781235070945455
IW15K,0.11692815257643545,50.0,0.08907811372712256,SGD,relu,0.0685614640844963,91.0,38.0,0.7,0.15,200.0,66.0,0.7314703066924072,0.15441458640760589,0.7779904306220097,0.13942085295239295
HWesv,5.873733514622286e-06,50.0,0.2847650318086309,adam,relu,0.043942717636450114,193.0,158.0,0.7,0.15,200.0,32.0,0.5526586355314616,0.05679889531239749,0.5614035087719298,0.10786381877117929
hodxz,1.4388488299846697e-05,50.0,0.34551584442537797,adam,relu,0.06362915161266643,93.0,172.0,0.7,0.15,200.0,67.0,0.4985190498380695,0.08996678070268481,0.532695374800638,0.06664586872153172
JgCKH,5.879371000748416e-06,70.0,0.1858943241899083,adam,relu,0.058811089704896395,189.0,30.0,0.7,0.15,200.0,52.0,0.5398621820213207,0.12234116913198402,0.565311004784689,0.11905580637298671
A2kcl,4.377340698101153e-06,5.0,0.35165884344082005,SGD,relu,0.026282245772252744,11.0,60.0,0.7,0.15,200.0,33.0,0.4437819074764861,0.12264848588124708,0.5106858054226475,0.10921383804830258
bU7c4,2.0823890448264335e-05,5.0,0.24546930316590898,adam,elu,0.047287145799680075,28.0,182.0,0.7,0.15,200.0,64.0,0.7860153871697875,0.08236468555712302,0.8717703349282298,0.03902903918875281
oVciB,0.08676598782930796,5.0,0.17369468590649642,SGD,relu,0.0227267009702539,124.0,124.0,0.7,0.15,200.0,46.0,0.7615399230365758,0.13411292555014367,0.765151515151515,0.174932665450607
YoB7K,0.006023161108277088,50.0,0.28387946803678316,adam,elu,0.09083868017187985,156.0,154.0,0.7,0.15,200.0,23.0,0.806662365595215,0.1120438829932474,0.7850877192982455,0.16989398766259076
CNMZC,0.0002456836109335065,10.0,0.3571896988224371,adam,elu,0.0011732792392562753,185.0,22.0,0.7,0.15,200.0,30.0,0.843409874565916,0.09074757405045149,0.8937799043062201,0.017647944106696106
pSGkH,0.15906521975963045,5.0,0.30652881264464726,SGD,relu,0.07002208721062572,21.0,65.0,0.7,0.15,200.0,64.0,0.6340586256964862,0.1222799535159581,0.5,0.0
fTopK,0.01547062631558117,10.0,0.25481500205530677,SGD,relu,0.07582000719783463,175.0,91.0,0.7,0.15,200.0,57.0,0.750972030565502,0.14111468999442817,0.8035087719298246,0.1528765331191721
KMhmQ,0.020997678784312614,5.0,0.16793364764892849,adam,relu,0.09042321720855861,167.0,122.0,0.7,0.15,200.0,14.0,0.5431115400770513,0.07803317422550188,0.5,0.0
yu6A8,1.0165184212302614e-06,10.0,0.3526611166797971,adam,elu,0.0877798729557613,18.0,120.0,0.7,0.15,200.0,20.0,0.505940514839816,0.13810423419209591,0.5406698564593302,0.1410126489087341
ZFOUe,0.001222923226362507,5.0,0.28972044675115577,adam,elu,0.005384827842100004,60.0,129.0,0.7,0.15,200.0,23.0,0.8997946381081837,0.052516799974710614,0.8960127591706539,0.01604120058778967
e4qxd,3.55309299943476e-05,50.0,0.3540285793728755,SGD,elu,0.060935361003404076,132.0,89.0,0.7,0.15,200.0,27.0,0.4517461872235339,0.15348722603060427,0.49872408293460924,0.16763726144217725
LMJZf,0.0009486605091094079,30.0,0.149324864858332,adam,tanh,0.04201457349686606,80.0,112.0,0.7,0.15,200.0,41.0,0.8582707557211566,0.07290576621005943,0.8944178628389154,0.02940670531163201
H2yi7,2.1046649550424283e-05,5.0,0.22130580005871311,adam,elu,0.007910898812562262,72.0,133.0,0.7,0.15,200.0,56.0,0.8092225109331872,0.07287962167635512,0.8818181818181818,0.028543297816252408
eH6kX,0.006597726274082023,30.0,0.07544433819769539,SGD,relu,0.05841483722781291,59.0,33.0,0.7,0.15,200.0,40.0,-1,-1,-1,-1
l1pv7,0.029635422032932308,30.0,0.15426065234126712,adam,elu,0.07513222884233912,187.0,107.0,0.7,0.15,200.0,30.0,-1,-1,-1,-1
DTE9j,0.053956627808444235,5.0,0.16315574793959203,SGD,tanh,0.05476844995700891,120.0,175.0,0.7,0.15,200.0,30.0,-1,-1,-1,-1
gQAhd,0.09073799673116664,5.0,0.36679998050274515,adam,relu,0.0036679268263305146,75.0,102.0,0.7,0.15,200.0,54.0,-1,-1,-1,-1
z5VmM,4.573665032460693e-06,70.0,0.010824002527203992,SGD,elu,0.03477369072421693,92.0,19.0,0.7,0.15,200.0,19.0,-1,-1,-1,-1
FHQk2,0.002165495719635037,70.0,0.2281792027395434,SGD,relu,0.009121841204732351,173.0,153.0,0.7,0.15,200.0,56.0,-1,-1,-1,-1
IyHoB,0.0530882941633494,70.0,0.16866065450399392,adam,tanh,0.013270219233805003,70.0,49.0,0.7,0.15,200.0,49.0,-1,-1,-1,-1
gKfED,0.38802646745097297,100.0,0.2523716231471105,adam,tanh,0.05655806828973167,75.0,155.0,0.7,0.15,200.0,15.0,-1,-1,-1,-1
Do6cd,0.07067843583574378,30.0,0.394932345925386,SGD,relu,0.027255944718922554,110.0,181.0,0.7,0.15,200.0,63.0,-1,-1,-1,-1
W0Mn3,5.034654490113918e-06,70.0,0.3604941976521462,SGD,elu,0.03042855484197973,166.0,45.0,0.7,0.15,200.0,26.0,-1,-1,-1,-1
Gm0y6,0.0004660484271422334,70.0,0.11011896887143889,adam,elu,0.06565416018654496,70.0,125.0,0.7,0.15,200.0,56.0,-1,-1,-1,-1
tO3Qj,0.2077948161784697,70.0,0.06929248027558602,SGD,tanh,0.06779363222398532,89.0,37.0,0.7,0.15,200.0,43.0,-1,-1,-1,-1
R9em5,0.003055341754560948,50.0,0.24803385553738255,adam,elu,0.00013412398290253426,22.0,185.0,0.7,0.15,200.0,40.0,-1,-1,-1,-1
NefXz,2.5596483764088108e-05,70.0,0.1591182057782244,SGD,tanh,0.0573757569354427,95.0,79.0,0.7,0.15,200.0,33.0,-1,-1,-1,-1
h6sBb,6.006176229340858e-06,30.0,0.08466254718287028,adam,elu,0.03534980503642376,95.0,12.0,0.7,0.15,200.0,22.0,-1,-1,-1,-1
afc27,0.04162882428829386,100.0,0.07210731385386762,SGD,elu,0.04286374903157031,76.0,21.0,0.7,0.15,200.0,18.0,-1,-1,-1,-1
RiGUe,0.04917889059679546,100.0,0.3300012746848448,SGD,relu,0.06887203521190467,78.0,119.0,0.7,0.15,200.0,18.0,-1,-1,-1,-1
ULIpd,0.36857748703575094,100.0,0.04493156831259233,SGD,relu,0.0399465465541362,57.0,171.0,0.7,0.15,200.0,25.0,-1,-1,-1,-1
oSVGI,0.0017065881936399884,10.0,0.012766956180832168,SGD,elu,0.08369826126936362,36.0,103.0,0.7,0.15,200.0,19.0,-1,-1,-1,-1
asLYm,4.090014844337312e-05,100.0,0.1978556500516897,adam,relu,0.010853694999733134,199.0,95.0,0.7,0.15,200.0,55.0,-1,-1,-1,-1
V4H39,0.4668919630438487,5.0,0.3112687956350449,adam,tanh,0.00354172900083829,64.0,46.0,0.7,0.15,200.0,12.0,-1,-1,-1,-1
vYXcq,0.2210120617124349,50.0,0.27531306268938,SGD,elu,0.04351770558356523,74.0,56.0,0.7,0.15,200.0,38.0,-1,-1,-1,-1
zIqPk,0.17186421557938436,10.0,0.02636629124590826,SGD,elu,0.08384111138757523,110.0,154.0,0.7,0.15,200.0,10.0,-1,-1,-1,-1
JZv69,0.00042984690921539726,50.0,0.05159255771922742,SGD,elu,0.05180009978813071,174.0,37.0,0.7,0.15,200.0,34.0,-1,-1,-1,-1
EfCbe,0.024236779456165803,70.0,0.3562739740303795,adam,tanh,0.08838907749895805,10.0,72.0,0.7,0.15,200.0,59.0,-1,-1,-1,-1
Y5WRa,0.0007518238288078049,50.0,0.3381337055399834,adam,tanh,0.021245251575710767,34.0,176.0,0.7,0.15,200.0,33.0,-1,-1,-1,-1
d2pK5,0.004568080770140842,70.0,0.2838778188096744,SGD,relu,0.019121723956540063,79.0,120.0,0.7,0.15,200.0,62.0,-1,-1,-1,-1
GGbJk,0.01042562190612661,30.0,0.141158753545771,SGD,tanh,0.0395939501073056,62.0,49.0,0.7,0.15,200.0,43.0,-1,-1,-1,-1
LGbyt,1.5537568492430316e-05,50.0,0.024853787226548008,SGD,relu,0.015350494856309339,29.0,46.0,0.7,0.15,200.0,40.0,-1,-1,-1,-1
Idwo0,0.00042911247177916846,30.0,0.13594417482869556,SGD,relu,0.021738736500655997,191.0,177.0,0.7,0.15,200.0,17.0,-1,-1,-1,-1
rdiLv,7.506674344265096e-06,10.0,0.09997164956260246,adam,elu,0.05325883706892614,112.0,179.0,0.7,0.15,200.0,25.0,-1,-1,-1,-1
GFanu,0.00021286079726228456,70.0,0.13933603031910824,SGD,relu,0.04104103679628888,188.0,12.0,0.7,0.15,200.0,50.0,-1,-1,-1,-1
afAd4,1.628687784402722e-06,50.0,0.13001495608968014,SGD,tanh,0.06109799588668057,181.0,124.0,0.7,0.15,200.0,21.0,-1,-1,-1,-1
BEoWZ,0.00043494937294777245,30.0,0.12102058483098857,adam,elu,0.07938578797359164,163.0,11.0,0.7,0.15,200.0,62.0,-1,-1,-1,-1
TK10W,1.8619761448349942e-05,50.0,0.029859671110968124,SGD,elu,0.0967375474893144,15.0,92.0,0.7,0.15,200.0,58.0,-1,-1,-1,-1
TNlud,0.00036308109956733275,100.0,0.040201500568647575,adam,relu,0.00044823465699527225,20.0,99.0,0.7,0.15,200.0,38.0,-1,-1,-1,-1
pqOgD,0.012600332261961144,50.0,0.25346058409228495,adam,tanh,0.021464634138228956,14.0,75.0,0.7,0.15,200.0,68.0,-1,-1,-1,-1
gGa7X,0.009972532261407917,50.0,0.055025079714980454,adam,relu,0.04516718616597746,41.0,111.0,0.7,0.15,200.0,65.0,-1,-1,-1,-1
ia0Ou,0.031940744598805575,10.0,0.10129039504655904,adam,elu,0.09161125033820076,55.0,107.0,0.7,0.15,200.0,23.0,-1,-1,-1,-1
y6qvz,3.369483677281321e-05,5.0,0.04666259786036573,adam,tanh,0.0742325664915347,130.0,79.0,0.7,0.15,200.0,18.0,-1,-1,-1,-1
Dt94S,1.1170637067080271e-06,5.0,0.11753339055560935,SGD,tanh,0.04033784106867704,95.0,70.0,0.7,0.15,200.0,66.0,-1,-1,-1,-1
Q2Qxq,2.8836647365471193e-06,30.0,0.35691444194210736,adam,relu,0.041924230010141506,13.0,169.0,0.7,0.15,200.0,22.0,-1,-1,-1,-1
NiWil,0.026660679603502362,30.0,0.021752424837156073,adam,relu,0.06520295539295798,125.0,196.0,0.7,0.15,200.0,34.0,-1,-1,-1,-1
YIoDE,0.006269247442640817,100.0,0.33177974443902136,SGD,relu,0.07305072904859185,139.0,142.0,0.7,0.15,200.0,12.0,-1,-1,-1,-1
hzaWt,0.0023263970543202198,100.0,0.01757589355961895,SGD,elu,0.021031892630471352,108.0,70.0,0.7,0.15,200.0,45.0,-1,-1,-1,-1
i2VFB,8.106908984791764e-06,100.0,0.23981678509953155,SGD,tanh,0.08928933636158158,59.0,118.0,0.7,0.15,200.0,23.0,-1,-1,-1,-1
Uu32M,6.0680657288389096e-05,70.0,0.3187111929807661,SGD,elu,0.08146969316857003,155.0,152.0,0.7,0.15,200.0,45.0,-1,-1,-1,-1
nntZJ,0.21150493155890812,5.0,0.3661137630971036,adam,elu,0.09513221564514733,143.0,143.0,0.7,0.15,200.0,60.0,-1,-1,-1,-1
TKZnS,0.005048135661158086,5.0,0.19882039487518402,adam,elu,0.031039412231874633,58.0,120.0,0.7,0.15,200.0,51.0,-1,-1,-1,-1
ZKKro,0.0037181526509885766,30.0,0.08338058022153123,adam,elu,0.022979972646317938,83.0,75.0,0.7,0.15,200.0,38.0,-1,-1,-1,-1
LFOpg,3.4342692573979916e-06,50.0,0.23298615404847195,SGD,elu,0.0560634550556181,11.0,139.0,0.7,0.15,200.0,49.0,-1,-1,-1,-1
A5wMW,1.972002316402915e-05,30.0,0.21875018529748222,adam,elu,0.006027019119538646,73.0,117.0,0.7,0.15,200.0,49.0,-1,-1,-1,-1
iSdb2,0.03482410069080646,50.0,0.27732486539271906,SGD,elu,0.0772564293831987,107.0,66.0,0.7,0.15,200.0,28.0,-1,-1,-1,-1
gsupM,5.107406428179479e-05,30.0,0.2214449542833481,adam,tanh,0.05294941074358431,24.0,172.0,0.7,0.15,200.0,46.0,-1,-1,-1,-1
SKW4L,1.8390594996975319e-06,100.0,0.003687965356300982,adam,relu,0.026289312074942086,146.0,17.0,0.7,0.15,200.0,30.0,-1,-1,-1,-1
X6bEi,0.15121204294414384,70.0,0.08928384417966982,adam,relu,0.08779493417796619,43.0,131.0,0.7,0.15,200.0,52.0,-1,-1,-1,-1
YG0jA,0.00015168569927264888,50.0,0.35186117995577826,adam,relu,0.058964280099860295,169.0,164.0,0.7,0.15,200.0,11.0,-1,-1,-1,-1
SgLdF,0.0031124417034914457,100.0,0.10254618504292817,adam,elu,0.08448511683433424,186.0,31.0,0.7,0.15,200.0,44.0,-1,-1,-1,-1
cftih,0.40045828567813957,100.0,0.13822433425191535,SGD,relu,0.06874726305244501,147.0,182.0,0.7,0.15,200.0,60.0,-1,-1,-1,-1
gnDxV,0.19984720174068565,100.0,0.09104050293367845,adam,tanh,0.01860061317922476,29.0,42.0,0.7,0.15,200.0,59.0,-1,-1,-1,-1
TfH09,0.03237321851874442,30.0,0.3939502523868234,adam,elu,0.0250039463757608,176.0,110.0,0.7,0.15,200.0,38.0,-1,-1,-1,-1
sQTuX,2.4844918726091017e-06,70.0,0.33347175516881505,adam,relu,0.033089093907088266,21.0,112.0,0.7,0.15,200.0,21.0,-1,-1,-1,-1
SuLiU,0.009835166897602273,10.0,0.21539781624369148,SGD,tanh,0.08598204007479765,70.0,30.0,0.7,0.15,200.0,42.0,-1,-1,-1,-1
FsPl6,0.07352595618266139,50.0,0.009240642705224511,SGD,relu,0.041885433315257764,136.0,65.0,0.7,0.15,200.0,29.0,-1,-1,-1,-1
Tgf7Z,0.00021542600418762673,50.0,0.16333570002596118,adam,elu,0.013491158909269153,192.0,86.0,0.7,0.15,200.0,67.0,-1,-1,-1,-1
