,learning_rate,batch_size,dropout,optimizer,activation,regularization,layer_1,layer_2,train_frac,test_frac,epochs,preweight,mean_val_nni,std_val_nni,mean_test_nni,std_test_nni
cw9Bn,0.036445797855080564,10.0,0.31573916899290955,SGD,relu,0.006537399424092105,177.0,59.0,0.7,0.15,200.0,18.0,0.942888999679592,0.03231192109299994,0.9429027113237639,0.011606638212861422
FfBRx,1.922212611165689e-06,70.0,0.06257754878699213,SGD,tanh,0.08826940070113344,30.0,47.0,0.7,0.15,200.0,59.0,0.4960192347071689,0.12408251126250774,0.5118022328548644,0.15626150947488876
FQSSC,0.18848129766649324,5.0,0.341193805918374,adam,relu,0.06913967047788666,181.0,63.0,0.7,0.15,200.0,19.0,0.7860570659526429,0.0473188665845017,0.515390749601276,0.04617224880382777
ClLdw,0.029486676623591616,50.0,0.04169453420566689,SGD,tanh,0.029182415833413623,105.0,159.0,0.7,0.15,200.0,24.0,0.885444709533121,0.05768701575056587,0.9355661881977673,0.010845295055821397
SVDWY,0.1322231348209633,10.0,0.09348182723775263,adam,elu,0.0377866912413905,142.0,143.0,0.7,0.15,200.0,21.0,0.8856608599658126,0.027401725646015625,0.6548644338118021,0.19316453113515175
aWJxV,0.006852655049455312,50.0,0.1497666345627875,adam,elu,0.07601767911603893,76.0,22.0,0.7,0.15,200.0,56.0,0.9276573313382525,0.03259465140512323,0.9385964912280702,0.010939872816358876
DjI2F,0.2248895866207512,70.0,0.150978914098343,SGD,tanh,0.08570354876664062,71.0,180.0,0.7,0.15,200.0,53.0,0.8938026786207232,0.06334113475410894,0.9339712918660286,0.008415251010062482
kQI29,0.13973978526172343,70.0,0.12268632648906222,SGD,relu,0.08720432123361205,80.0,70.0,0.7,0.15,200.0,27.0,0.8341753399077702,0.08340663545954675,0.9154704944178628,0.010675088057851053
uuPcv,0.00024741677525927944,50.0,0.12843443728730142,adam,tanh,0.06068739007692973,159.0,155.0,0.7,0.15,200.0,70.0,0.8859275949266786,0.093597581543545,0.9368421052631579,0.008999512586708697
XQnn9,9.163558993580738e-06,50.0,0.10260408133903681,adam,elu,0.01214519377844945,67.0,54.0,0.7,0.15,200.0,37.0,0.57977480217129,0.07093728959375052,0.6622009569377989,0.1108213116458486
dtIIj,1.5683682765880888e-06,10.0,0.14539109303853875,adam,tanh,0.06888034298558714,153.0,103.0,0.7,0.15,200.0,53.0,0.5241756172911693,0.052541692971042074,0.6022328548644338,0.1012280588676808
JwIiX,0.002062090723771265,30.0,0.25063180233301935,SGD,tanh,0.09670352025904098,100.0,25.0,0.7,0.15,200.0,69.0,0.6302473599435714,0.0998896343102352,0.7515151515151515,0.06759726850178319
uy98j,1.3439522838790228e-05,30.0,0.13346825252329567,adam,tanh,0.09405619364686978,159.0,183.0,0.7,0.15,200.0,63.0,0.6563323877102007,0.08654020291197717,0.7936204146730462,0.036621542669217556
hTu7r,1.4706355009934271e-06,30.0,0.26788412106315856,adam,elu,0.0049476756906493,103.0,117.0,0.7,0.15,200.0,56.0,0.5316395492321676,0.07753315965063289,0.5645933014354066,0.10190376659884506
EnGuj,0.004234214881977039,70.0,0.129230050736538,adam,relu,0.09059507122641736,170.0,29.0,0.7,0.15,200.0,22.0,0.9081291153319363,0.028810481782266025,0.9280701754385964,0.004701563946725265
EwQhG,0.020803177946673575,5.0,0.0861468145350469,SGD,elu,0.049280495622408244,168.0,156.0,0.7,0.15,200.0,46.0,0.9235400489270512,0.05858996843248697,0.9395534290271131,0.010542011400102535
j76zV,0.26189865199169815,50.0,0.31727431134255385,adam,elu,0.040072293992687795,56.0,56.0,0.7,0.15,200.0,47.0,0.8962243392489985,0.03951508200804643,0.9231259968102075,0.020963030048673396
dIV0D,0.00011517028286302491,50.0,0.09813117521606946,adam,elu,0.08541144599124108,40.0,44.0,0.7,0.15,200.0,18.0,0.7538665106727642,0.09402583297719576,0.8655502392344498,0.07759150164461996
P3W0O,0.00017649849589720782,30.0,0.1008281779325082,adam,elu,0.011721703625361025,109.0,137.0,0.7,0.15,200.0,17.0,0.906765330846792,0.08033175303052306,0.9459330143540671,0.009257270724677151
yhugn,1.387903447351123e-05,70.0,0.37492664904953593,SGD,tanh,0.0651745932644348,128.0,48.0,0.7,0.15,200.0,46.0,0.43626103133004807,0.11192722558647523,0.4424242424242424,0.11408849866173242
p4fXq,0.007520663843787759,70.0,0.3685875692224392,SGD,relu,0.029786491429399087,169.0,28.0,0.7,0.15,200.0,69.0,0.5780960593601585,0.18053630826112227,0.6984051036682615,0.12232231029883635
yVgX1,0.0003294019569752693,5.0,0.34970849392353753,SGD,elu,0.05436373139053448,55.0,169.0,0.7,0.15,200.0,43.0,0.6176476436169893,0.07723393595718617,0.7486443381180223,0.09619010046414593
TqxYi,0.0011434893274059137,50.0,0.18047417564419482,SGD,relu,0.008178547636831212,74.0,190.0,0.7,0.15,200.0,55.0,0.5624939431247789,0.09132889844752606,0.5925039872408293,0.11604720416875505
W3dLd,0.020225601126886143,30.0,0.20115632306057113,SGD,relu,0.06963597345051689,14.0,47.0,0.7,0.15,200.0,20.0,0.790319412804456,0.0842608063000462,0.9022328548644338,0.027808425106015607
AkHfU,0.00010905799170988788,50.0,0.16940729770596033,SGD,tanh,0.08087511090995823,198.0,97.0,0.7,0.15,200.0,45.0,0.4744804456592446,0.13112744886280384,0.5160287081339713,0.13515203178852989
JNKAq,0.32639058948254623,5.0,0.06804286193861087,SGD,elu,0.09085014817768065,138.0,140.0,0.7,0.15,200.0,27.0,0.8902736869593747,0.03758645270624327,0.9245614035087721,0.021822122068821063
vlXsV,0.03951713881997545,100.0,0.3974641813983979,SGD,relu,0.0783065442005713,112.0,156.0,0.7,0.15,200.0,30.0,0.7607139748049666,0.0902005969665635,0.8700159489633175,0.0638606130638642
xVCJY,0.0002648480725914393,10.0,0.09108868807554225,SGD,tanh,0.06353105802404506,85.0,196.0,0.7,0.15,200.0,33.0,0.5399379789314962,0.10935362841995117,0.6003189792663477,0.15168830867669708
VnWCb,0.2911394216672328,70.0,0.3484084082093774,adam,relu,0.05188389032752179,177.0,121.0,0.7,0.15,200.0,43.0,0.789720783929668,0.07231908296624155,0.8170653907496014,0.10535023704738465
esNRG,0.0009042613822340318,30.0,0.2391388873235255,SGD,tanh,0.09785806760152298,68.0,47.0,0.7,0.15,200.0,13.0,0.49623226441361457,0.15396629071726395,0.5937799043062201,0.1625872240825129
KqFTu,0.3035395189393722,50.0,0.14614903242936025,SGD,tanh,0.04249701584450488,56.0,58.0,0.7,0.15,200.0,11.0,0.9264492698345919,0.03296258478369568,0.9368421052631579,0.012378697232492682
EVYuG,0.029560257954723695,70.0,0.0010759028939776095,SGD,tanh,0.025499956643272172,199.0,50.0,0.7,0.15,200.0,64.0,0.8574130011727974,0.05757885805303009,0.927432216905901,0.01093987281635886
GUwMA,0.00022591081158547123,70.0,0.1746505608167524,SGD,elu,0.06805191980791746,183.0,144.0,0.7,0.15,200.0,13.0,0.4764879714957053,0.1286456826845477,0.5578947368421053,0.12993423767380996
zwqP1,2.1434461064263786e-05,100.0,0.11008489191330506,SGD,relu,0.021938324456334615,23.0,87.0,0.7,0.15,200.0,56.0,0.47516791771570366,0.11335456351800982,0.5116427432216907,0.10504738408689608
Ch4YE,3.863975022725282e-05,100.0,0.28288965786508025,adam,tanh,0.04267363048409172,52.0,35.0,0.7,0.15,200.0,30.0,0.6267796205358673,0.06394993119332365,0.7261562998405104,0.08097315535288674
kAYcI,0.05915829938265008,50.0,0.344699143146485,SGD,elu,0.09572994842131322,34.0,164.0,0.7,0.15,200.0,27.0,0.8785519360484357,0.047348898752601815,0.9338118022328548,0.0067383190348573084
LiLO4,0.00010478284817803454,10.0,0.2284269245677268,SGD,elu,0.020812413814177245,106.0,128.0,0.7,0.15,200.0,20.0,0.5019580667463797,0.0927498102928259,0.549920255183413,0.146643410832032
Lkn60,0.00011568877651238963,50.0,0.3550718471106509,SGD,relu,0.012176956883384715,189.0,190.0,0.7,0.15,200.0,31.0,0.4509243466881475,0.13745719729947095,0.5374800637958532,0.10605760809279939
McpAm,0.0006266232021303575,70.0,0.18780520557439373,SGD,tanh,0.04113068696861658,140.0,128.0,0.7,0.15,200.0,56.0,0.4515490793365057,0.08461394189076347,0.4976076555023923,0.11342841713999713
F2Pdj,0.01695811211810623,70.0,0.3718194427244306,adam,tanh,0.025053268223011838,191.0,27.0,0.7,0.15,200.0,35.0,0.9425577496978426,0.02500422061507403,0.9373205741626792,0.01239615154821247
DAA76,0.00015710811508835702,70.0,0.25777347858538463,adam,tanh,0.039784673428327005,91.0,200.0,0.7,0.15,200.0,64.0,0.8340921798861156,0.12004484700549156,0.9205741626794259,0.0405354755225215
YY7f1,0.024745196377279545,70.0,0.17802469103785612,SGD,elu,0.014783543234226827,143.0,28.0,0.7,0.15,200.0,56.0,0.8250778957628937,0.10645302463627118,0.902870813397129,0.05496471862793045
bkKXw,9.84513274327499e-06,100.0,0.21970305639273022,SGD,tanh,0.06184431898758981,197.0,12.0,0.7,0.15,200.0,49.0,0.45863224239697964,0.13905025800557166,0.4704944178628388,0.14563944989242
BXlKi,1.8161502453050357e-06,5.0,0.1599765149054939,SGD,elu,0.02647930294528175,102.0,149.0,0.7,0.15,200.0,54.0,0.45097700985113437,0.12242491096839495,0.5079744816586922,0.14698551094823678
plzTu,0.005600081095546354,10.0,0.19683304605435714,adam,elu,0.04815852228339096,75.0,196.0,0.7,0.15,200.0,40.0,0.9376624011738176,0.025883213228427873,0.9416267942583731,0.01107735588783753
PPlLN,2.3504833980015168e-05,50.0,0.06109960774974646,adam,elu,0.01760554241028245,17.0,74.0,0.7,0.15,200.0,64.0,0.5537540719461879,0.16460989653374242,0.6304625199362042,0.17504966312676248
eG81u,0.0022748862580363187,50.0,0.17951579481536545,adam,elu,0.00789064002160116,134.0,134.0,0.7,0.15,200.0,62.0,0.9392565483082205,0.037884857220696566,0.9371610845295054,0.01364918207038896
P6iTi,7.327083159227196e-06,5.0,0.15613736002697431,SGD,relu,0.07227043944551141,163.0,196.0,0.7,0.15,200.0,41.0,0.4691402834417322,0.14289374694184717,0.5159489633173844,0.11394582781601136
pgrRL,0.015204982444717585,5.0,0.04900752927485424,adam,tanh,0.01941277293735837,107.0,106.0,0.7,0.15,200.0,68.0,0.9534954624515999,0.015750228106897458,0.932535885167464,0.010435303223576112
pEE7B,0.0004716095603787194,10.0,0.02180362991688685,SGD,tanh,0.0630347809768513,96.0,95.0,0.7,0.15,200.0,43.0,0.6539105523996717,0.06351741496574699,0.7334928229665072,0.0643731851148982
srBRT,1.1110686984509472e-06,30.0,0.27221098340067745,adam,relu,0.04508986619467839,115.0,127.0,0.7,0.15,200.0,14.0,0.437204079532915,0.11489424776390077,0.522488038277512,0.15049129429458094
LjU57,0.012375602597211321,100.0,0.36895272690150194,SGD,tanh,0.09257776812538827,172.0,53.0,0.7,0.15,200.0,55.0,0.692510135915738,0.09954400093921516,0.8133971291866029,0.06290850185730762
FaqlH,5.2239988122407604e-06,5.0,0.17519748069324811,adam,relu,0.07605212762001992,12.0,191.0,0.7,0.15,200.0,21.0,0.538051568190411,0.14019076391087773,0.5913875598086124,0.09655065590571704
xL9XW,9.752801405011386e-05,70.0,0.07590259543333398,adam,tanh,0.04228111957996286,38.0,132.0,0.7,0.15,200.0,61.0,0.7850318767914894,0.10136963442288761,0.8896331738437002,0.0584820452797203
kA90b,0.15473630457404294,5.0,0.3684637552252789,adam,relu,0.07345226426314658,24.0,84.0,0.7,0.15,200.0,29.0,0.6940911287536038,0.10333604772678369,0.5,0.0
M2OwV,2.423833225128773e-06,100.0,0.3114981356079279,adam,elu,0.09233264304865631,14.0,131.0,0.7,0.15,200.0,55.0,0.4011556913715492,0.11409117131036024,0.4586921850079745,0.06791037866170506
BM7es,0.0007554318620302038,100.0,0.01833818126227218,SGD,tanh,0.09368211200603023,75.0,115.0,0.7,0.15,200.0,39.0,0.5006542276972626,0.10960005827604345,0.6011164274322168,0.11558421796818798
r751q,0.0007252982354072837,5.0,0.31042355893020623,SGD,relu,0.047686767459228535,195.0,37.0,0.7,0.15,200.0,11.0,0.6387218642775381,0.10396027678721578,0.7590111642743222,0.07825547017274184
BLE7k,0.4977758440425623,70.0,0.2735893399839703,SGD,tanh,0.06923457316994461,44.0,154.0,0.7,0.15,200.0,37.0,0.8953045904807206,0.03447321373891202,0.925518341307815,0.014050484522639258
GYlCX,0.0018720019551022042,50.0,0.18685739961580314,SGD,tanh,0.012164991103453161,65.0,130.0,0.7,0.15,200.0,41.0,0.6181985136466184,0.09043396619104899,0.7001594896331739,0.13531640371312423
n9sUz,0.004156412927080925,10.0,0.061945545527136804,adam,elu,0.07390228473623846,131.0,164.0,0.7,0.15,200.0,50.0,0.9312161840120539,0.03206913709628161,0.9330143540669855,0.016833524468208943
EuQXF,3.4237704027082764e-05,50.0,0.3446814263809126,SGD,elu,0.08001787506560004,106.0,49.0,0.7,0.15,200.0,47.0,0.4523490245051936,0.10525026520782933,0.5446570972886763,0.15260957879173578
u9IyO,0.03442035112524316,5.0,0.13159183594511853,SGD,tanh,0.007278988367000139,199.0,48.0,0.7,0.15,200.0,17.0,0.940315674779297,0.030331062487308567,0.9480063795853269,0.010092052325075882
ECS1z,5.761916370223737e-06,10.0,0.18391324607055212,SGD,tanh,0.04836613242163497,68.0,109.0,0.7,0.15,200.0,13.0,0.3799427745258282,0.13690616609448805,0.47767145135566186,0.151145776566132
HoAWR,0.0018292973707159617,70.0,0.24242380800004712,SGD,relu,0.015961699873830837,126.0,76.0,0.7,0.15,200.0,45.0,0.5024517317787978,0.09227440865554633,0.5197767145135567,0.09884871022016754
VKIXo,0.21576328585827464,5.0,0.03545045567583238,SGD,elu,0.0004830659067426635,142.0,118.0,0.7,0.15,200.0,39.0,0.9525123436482641,0.03141780819400424,0.9438596491228071,0.01099900456112704
WXfqY,9.655060904379545e-06,100.0,0.06671635986282123,SGD,relu,0.05105084628245228,120.0,86.0,0.7,0.15,200.0,52.0,0.5157109036597805,0.11286022610418937,0.5559808612440191,0.11452244149047311
O6cC1,6.942865349897401e-05,70.0,0.1804496679502805,adam,relu,0.039276691350435836,82.0,164.0,0.7,0.15,200.0,68.0,0.6720102200543551,0.14404291430465527,0.7789473684210526,0.11320214193033583
T4xVA,3.0604362101713475e-05,10.0,0.17679073231698644,adam,relu,0.0678560969308457,81.0,114.0,0.7,0.15,200.0,53.0,0.6728686537791305,0.13757364132347147,0.7921850079744817,0.11047014643679338
fLA0w,1.9460130128610016e-05,100.0,0.20739308063051853,SGD,elu,0.06572407423591342,38.0,197.0,0.7,0.15,200.0,35.0,0.4675018230296065,0.12376098701646204,0.507177033492823,0.13824724792938092
Zqqzc,2.529930899137266e-06,30.0,0.12499489054897972,SGD,tanh,0.09627554507669278,188.0,135.0,0.7,0.15,200.0,28.0,0.4691396206193894,0.13069255314754283,0.5028708133971291,0.10409444968100023
ZwGUA,1.764771681846242e-06,100.0,0.10810962399920188,adam,tanh,0.0199642857077877,24.0,170.0,0.7,0.15,200.0,42.0,0.43251852699940907,0.1364503191294911,0.48022328548644333,0.16167631753505837
ph6CJ,0.04657125958802718,50.0,0.3444252880352496,SGD,relu,0.02248131142575992,126.0,168.0,0.7,0.15,200.0,47.0,0.9064320847140322,0.0363816205016685,0.9344497607655502,0.00971316745045303
TcW5Y,0.00019099611155110104,50.0,0.03638969453267995,SGD,tanh,0.09010102084589733,118.0,164.0,0.7,0.15,200.0,11.0,0.40684440096714214,0.1240506213061069,0.5208931419457736,0.17329735784905675
I3qBD,1.3253861141324142e-05,5.0,0.09734980337235416,adam,relu,0.0702341930531738,137.0,142.0,0.7,0.15,200.0,43.0,0.6901510813231129,0.10643358682596228,0.7853269537480063,0.08582617157810013
flToA,0.0012433263577578827,70.0,0.055073681847991864,adam,tanh,0.03413936742832169,126.0,163.0,0.7,0.15,200.0,21.0,0.926386390054413,0.031876767570911034,0.9444976076555024,0.008553165982642379
FAyh8,0.0004951939427199147,10.0,0.024679270064001016,SGD,relu,0.027379748220475588,114.0,83.0,0.7,0.15,200.0,70.0,0.5236746011298392,0.11232844784640865,0.5980861244019139,0.09510183744310372
XGg7I,0.0004896679784770151,30.0,0.042708377269346315,adam,relu,0.09711210546798531,30.0,173.0,0.7,0.15,200.0,55.0,0.8947057305862816,0.03718362884841029,0.9309409888357256,0.007240548301637134
MS28K,0.02825752284708691,5.0,0.38441128679477465,SGD,tanh,0.03608823102885106,132.0,108.0,0.7,0.15,200.0,49.0,0.9274667771606492,0.03166972225799938,0.9432216905901116,0.009732788709660206
CJXOf,5.582263001522341e-05,30.0,0.17877716676962851,adam,relu,0.08328341838679029,79.0,189.0,0.7,0.15,200.0,52.0,0.7319839416801893,0.07243335477498736,0.7968102073365232,0.08199132312372039
I2MvD,1.4452801812524197e-05,10.0,0.28108191094187485,adam,elu,0.03147293831098098,175.0,121.0,0.7,0.15,200.0,25.0,0.7815060023570395,0.10005034953752277,0.9044657097288675,0.030155352402547204
YK1VR,5.709350312955736e-06,100.0,0.20666917534537566,adam,elu,0.00701377138962872,178.0,121.0,0.7,0.15,200.0,70.0,0.5831124802880256,0.08375315654813692,0.6452950558213717,0.15357816530508656
CkloI,3.517554273805703e-05,70.0,0.22514403924588586,adam,tanh,0.09472206185913899,84.0,88.0,0.7,0.15,200.0,11.0,0.6401355214094877,0.11099739821610224,0.7523125996810207,0.10856090414770951
XmtHV,0.13019260838104973,10.0,0.01374933797450635,SGD,tanh,0.05850243708518842,122.0,166.0,0.7,0.15,200.0,33.0,0.9330718522972722,0.02599856725121598,0.9208931419457734,0.02182387047285144
pWL6w,0.00024496814101975347,10.0,0.17196504358497022,SGD,elu,0.03711221285268617,163.0,91.0,0.7,0.15,200.0,35.0,0.5496149635348824,0.11807559302338129,0.6116427432216905,0.1396754991291101
OXrGf,0.00037396672487395734,10.0,0.033118493791823814,SGD,relu,0.04778406691893226,113.0,116.0,0.7,0.15,200.0,56.0,0.5618275382633807,0.11417621382499825,0.6393939393939394,0.13157933400938793
phjN3,0.003575417052124761,30.0,0.389922625733818,adam,tanh,0.03116175863771682,111.0,166.0,0.7,0.15,200.0,20.0,0.9450148285666862,0.030097138511940708,0.9444976076555023,0.014045957803064734
QWcBS,4.3417585457622606e-06,30.0,0.02926261666862571,adam,relu,0.0025657206013270043,49.0,37.0,0.7,0.15,200.0,61.0,0.48082684605186116,0.14070842899033936,0.5808612440191387,0.10351061501395295
xAC4k,0.0017010124142854534,10.0,0.09122344546046933,adam,relu,0.0483307323690403,72.0,196.0,0.7,0.15,200.0,43.0,0.9303990334993987,0.030237858745306427,0.9425837320574162,0.010087010080281948
fA2Mb,0.013234897034226586,50.0,0.06702780567724091,adam,tanh,0.03081729861460565,180.0,14.0,0.7,0.15,200.0,15.0,0.9447720362283055,0.02831609994270009,0.9459330143540671,0.006931838536555271
PEwD0,0.0020794289512569776,10.0,0.39115583052317193,adam,relu,0.07119617205348887,40.0,82.0,0.7,0.15,200.0,32.0,0.9144096024215596,0.06324115786570997,0.935725677830941,0.009051651434553585
C1JmS,0.0007838128318492629,30.0,0.2573045055419038,adam,elu,0.06808280109731983,40.0,18.0,0.7,0.15,200.0,24.0,0.9042331936853589,0.07770780594580037,0.9400318979266347,0.00868303514438036
WMDxP,0.00018301097140539964,70.0,0.19349591576001754,SGD,tanh,0.05220112864173548,189.0,180.0,0.7,0.15,200.0,31.0,0.3974517951733509,0.11087844912596481,0.4878787878787879,0.1191643740511768
GlgG5,0.06373045579003508,10.0,0.15128406911685632,SGD,relu,0.07289266686105007,71.0,34.0,0.7,0.15,200.0,40.0,0.8884578185201137,0.07782117515729518,0.9242424242424242,0.016393331075320865
I7a2e,0.08894987842090633,30.0,0.14364137748400838,SGD,elu,0.09829413956938447,195.0,27.0,0.7,0.15,200.0,62.0,0.8887142199880023,0.05919847240273361,0.930622009569378,0.00829499433744552
bS4uu,0.007694547255759643,100.0,0.1395532707074235,adam,elu,0.0643112022694681,194.0,196.0,0.7,0.15,200.0,54.0,0.9387286780342121,0.02624271023241789,0.9395534290271131,0.01068580542264752
BigzV,0.08575810678611716,5.0,0.04857019011870709,adam,relu,0.09006817200208578,12.0,51.0,0.7,0.15,200.0,49.0,0.6007811010128778,0.11084337089006732,0.5570175438596492,0.08206377080805567
DGOXE,0.00010128305757401878,10.0,0.09739512996889924,SGD,relu,0.015038841446089258,85.0,193.0,0.7,0.15,200.0,67.0,0.5384807878427276,0.07342207623374394,0.5242424242424242,0.10176650945461409
eZA2D,3.8921684157199727e-05,10.0,0.1838442706352276,adam,relu,0.06281527949188774,190.0,189.0,0.7,0.15,200.0,48.0,0.8170083363770292,0.08885836422041221,0.8948963317384369,0.05689757736592962
n4a65,9.937806925862964e-06,10.0,0.11054192401692586,SGD,relu,0.0294250489742654,189.0,172.0,0.7,0.15,200.0,22.0,0.43958134092007023,0.11001296145326196,0.4797448165869218,0.10503043240636153
iqKlE,7.938999625119636e-06,70.0,0.319417167671846,SGD,relu,0.07466206302427834,48.0,108.0,0.7,0.15,200.0,67.0,0.38401055223386554,0.08259718410169303,0.4511961722488039,0.09010656151430246
Qj6N7,5.484499729151355e-05,5.0,0.24986898584375977,SGD,elu,0.008422467687258251,129.0,59.0,0.7,0.15,200.0,68.0,0.4249141488506649,0.14686421793133658,0.4945773524720892,0.11057003445947113
a86il,8.312222948504489e-06,100.0,0.33098378846888504,adam,tanh,0.0915517803970924,95.0,41.0,0.7,0.15,200.0,14.0,0.4730982209320955,0.08569946090890457,0.491866028708134,0.08948263906266761
ZQT20,0.00045546111378904003,10.0,0.2410076693763391,adam,tanh,0.08865027672011515,75.0,93.0,0.7,0.15,200.0,34.0,0.9100135355234684,0.05066734899659812,0.9381180223285487,0.008758870952310044
