learning_rate,trialJobId,layer_1,epochs,reward,activation,train_frac,dropout,preweight,intermediate,layer_2,batch_size,optimizer,test_frac,regularization
0.049597061628831,PSq4i,141,200,0.5588202438918,elu,0.7,0.331107059865884,7,"[0.5970238095238096,0.5588202438918002]",70,30,SGD,0.15,0.003178627785581
0.07661694904226,MmJ0d,103,200,0.558785335862188,tanh,0.7,0.310812426166216,5,"[0.5416666666666667,0.5587853358621878]",164,10,adam,0.15,0.003831261838842
0.025671154597875,HmmE3,53,200,0.558643810289883,elu,0.7,0.168061676244374,3,"[0.575595238095238,0.5586438102898832]",154,70,SGD,0.15,0.028652264345584
0.004848406414625,bEcem,95,200,0.558588477400432,tanh,0.7,0.224434683037341,2,"[0.5892857142857143,0.5585884774004316]",144,100,adam,0.15,0.020303542256417
0.017371012061093,ScUFD,125,200,0.558425581243703,relu,0.7,0.32350357006882,5,"[0.5892857142857143,0.5584255812437029]",123,30,adam,0.15,0.00589076869452
0.210442697357928,cZgTx,77,200,0.558113398033081,tanh,0.7,0.331272104041402,7,"[0.5035714285714286,0.5581133980330808]",113,100,adam,0.15,0.012373796373103
0.009425324440836,YWo0n,79,200,0.557801987513602,tanh,0.7,0.398499945511581,3,"[0.5732142857142858,0.5578019875136022]",145,30,adam,0.15,0.029621001284581
0.128777951825773,HyXMH,16,200,0.557479351788562,relu,0.7,0.322237873518693,6,"[0.5892857142857143,0.5574793517885623]",142,5,SGD,0.15,0.067660249458635
0.000601530961837,ST77G,42,200,0.557279707559961,tanh,0.7,0.383063299494511,3,"[0.5892857142857143,0.5572797075599609]",141,10,adam,0.15,0.011326402784208
0.005485067390531,N4Awa,129,200,0.557091744354188,relu,0.7,0.399455338384845,6,"[0.5892857142857143,0.5570917443541878]",92,10,adam,0.15,0.001582390454583
0.011273959957242,IxZIa,96,200,0.556853109098388,elu,0.7,0.369587293735397,8,"[0.5892857142857143,0.5568531090983881]",142,10,adam,0.15,0.012912852232551
0.003368078695945,DGL8b,34,200,0.556268483791413,relu,0.7,0.357558793710695,3,"[0.5946428571428571,0.5562684837914125]",73,10,adam,0.15,0.00557903528712
0.003557178585132,NToYz,103,200,0.556263755032586,relu,0.7,0.36403151288074,5,"[0.5982142857142858,0.5562637550325856]",35,10,SGD,0.15,0.014477538620661
0.000946899707544,mdiwv,135,200,0.556230042042412,elu,0.7,0.391845119114734,8,"[0.5583333333333333,0.5562300420424124]",107,5,SGD,0.15,0.013791237968026
1.50732750660069E-05,rXVCv,96,200,0.556191118868183,relu,0.7,0.303687177389428,4,"[0.5738095238095238,0.5561911188681826]",126,30,adam,0.15,0.013687191813725
0.003132817028535,XYcA6,169,200,0.556136492538737,relu,0.7,0.224332364800942,5,"[0.5761904761904761,0.5561364925387366]",128,10,SGD,0.15,0.016960320117699
0.002376029512176,tn1JW,12,200,0.555988366203447,elu,0.7,0.294458203114454,3,"[0.5892857142857143,0.5559883662034472]",128,70,adam,0.15,0.019265547852318
0.005693130068333,xWCTR,150,200,0.555544228317816,elu,0.7,0.301443708604391,6,"[0.5535714285714286,0.5555442283178162]",85,30,adam,0.15,0.078603091758375
0.07046793473884,Ppr6w,46,200,0.555429261686688,tanh,0.7,0.286584329974538,5,"[0.5791666666666667,0.5554292616866878]",112,100,adam,0.15,0.022979895652977
0.00521909124537,aJx5A,98,200,0.554959126884219,elu,0.7,0.383981639485056,4,"[0.5714285714285715,0.554959126884219]",157,5,adam,0.15,0.03523500007538
0.003632451851549,QiXQU,33,200,0.554708834807133,relu,0.7,0.371520428036495,6,"[0.5604166666666667,0.5547088348071331]",73,5,SGD,0.15,0.009372071701747
0.000780189397215,zbbZa,107,200,0.554566824207316,elu,0.7,0.366880553941603,5,"[0.5910714285714285,0.5545668242073164]",81,30,adam,0.15,0.015240404201208
0.105588152877802,eWYTI,10,200,0.554385252804648,relu,0.7,0.2388474093827,3,"[0.5011904761904762,0.5543852528046478]",91,10,adam,0.15,0.093240681066023
6.56675242996739E-05,VrQLZ,81,200,0.554234899702338,tanh,0.7,0.177640003427589,3,"[0.5767857142857142,0.5542348997023382]",148,70,adam,0.15,0.036635264120221
0.001205883888281,ISolu,58,200,0.554170825724303,tanh,0.7,0.294609260145339,4,"[0.5892857142857143,0.5541708257243033]",171,10,adam,0.15,0.097935131804715
0.02029429731535,p63W0,157,200,0.554159373802889,elu,0.7,0.374194170759209,3,"[0.5988095238095238,0.5541593738028888]",157,10,SGD,0.15,9.40911107557803E-05
0.060388083818827,RDWbA,40,200,0.554081921727448,elu,0.7,0.187589368312241,2,"[0.5178571428571429,0.5540819217274484]",127,70,adam,0.15,0.03308633140018
0.005298469054035,IccNz,51,200,0.55376643961616,relu,0.7,0.270508006136992,3,"[0.5898809523809524,0.5537664396161596]",73,30,adam,0.15,0.006746403685962
0.023684701005737,mOwML,25,200,0.553703940274001,relu,0.7,0.363542006352728,4,"[0.5547619047619048,0.5537039402740006]",110,10,adam,0.15,0.035246568017866
1.95453457840351E-05,npZNm,56,200,0.55333256113423,tanh,0.7,0.16980018937167,5,"[0.556547619047619,0.55333256113423]",139,10,adam,0.15,0.064204508948349
0.003090580953687,z7Orn,85,200,0.553283156494381,relu,0.7,0.302957437872124,3,"[0.5708333333333334,0.5532831564943812]",54,30,adam,0.15,0.018547583249808
0.00509953753652,x1GTZ,64,200,0.553114574755431,tanh,0.7,0.256886024050049,2,"[0.5714285714285715,0.5531145747554307]",112,70,adam,0.15,0.055460416609858
1.11874777442307E-05,RWAgE,121,200,0.551961325167466,tanh,0.7,0.320972621824569,4,"[0.5732142857142857,0.5519613251674661]",197,10,adam,0.15,0.004794910617904
0.005275446918047,if063,153,200,0.551793058753714,elu,0.7,0.365971602760428,7,"[0.5892857142857143,0.5517930587537136]",104,30,adam,0.15,0.076141694984675
0.00991598199724,VCMBV,120,200,0.551716535833871,elu,0.7,0.338824241091595,5,"[0.5535714285714286,0.5517165358338707]",117,30,adam,0.15,0.062938392550141
0.006783634948476,CIEpw,87,200,0.551391214964442,elu,0.7,0.376123797721357,4,"[0.575595238095238,0.5513912149644425]",91,10,SGD,0.15,0.003923683750796
0.001222013356028,SsgPa,68,200,0.551305962996502,elu,0.7,0.261219056319161,5,"[0.5428571428571429,0.551305962996502]",163,10,SGD,0.15,0.05991824313295
0.001795213368337,n4lGQ,199,200,0.550978130500756,relu,0.7,0.173938100863017,2,"[0.5922619047619048,0.5509781305007557]",174,100,adam,0.15,0.046904537581095
0.022754148969729,FYUXC,68,200,0.550722808328824,tanh,0.7,0.292909608507704,2,"[0.5928571428571427,0.5507228083288238]",145,70,SGD,0.15,0.014421095293745
0.000217926544344,XwZPo,131,200,0.550256136901697,elu,0.7,0.231401198837555,2,"[0.593452380952381,0.5502561369016975]",169,10,adam,0.15,0.048429480440421
0.014984430691265,xd59Z,120,200,0.549370579731373,elu,0.7,0.328750366086354,7,"[0.5404761904761904,0.5493705797313726]",115,30,SGD,0.15,0.021112426229108
0.021344082360331,PxwMx,126,200,0.548186794084194,elu,0.7,0.376913647678577,6,"[0.5720238095238096,0.5481867940841936]",122,30,adam,0.15,0.012740734553816
0.006213768103596,Ed5Hc,164,200,0.547957498691708,relu,0.7,0.364276951214522,2,"[0.5714285714285715,0.5479574986917077]",177,5,adam,0.15,0.051340426180553
0.006150375736245,BCwmZ,89,200,0.547522365063702,relu,0.7,0.082945515710649,4,"[0.5892857142857143,0.547522365063702]",17,10,adam,0.15,0.020434836874611
0.011561305656278,v1dHF,84,200,0.547504159051344,relu,0.7,0.373927797370856,4,"[0.5714285714285715,0.5475041590513443]",55,10,adam,0.15,0.012437224938929
0.007256283411772,Xh9Kc,91,200,0.546940345076765,elu,0.7,0.355878089811979,5,"[0.5726190476190476,0.5469403450767651]",73,10,adam,0.15,0.013408958346292
0.020252795608356,dyozy,86,200,0.546713510370201,elu,0.7,0.305936913587841,5,"[0.5535714285714286,0.5467135103702011]",99,30,adam,0.15,0.026094306562083
0.194880295997161,DprWZ,88,200,0.546398212859483,tanh,0.7,0.180835753042553,2,"[0.5738095238095238,0.5463982128594828]",108,100,SGD,0.15,0.095947150519791
0.024632987542785,GtIK0,20,200,0.546164955382834,elu,0.7,0.074614033418131,5,"[0.5928571428571427,0.546164955382834]",143,10,SGD,0.15,0.011607862445967
0.011839513354316,JovRp,111,200,0.546033198215008,relu,0.7,0.324350003028945,5,"[0.5714285714285714,0.5460331982150082]",98,10,adam,0.15,0.010704069116997
0.054459436321417,homCd,137,200,0.545390828021343,elu,0.7,0.103622849318208,5,"[0.5797619047619047,0.5453908280213433]",127,30,adam,0.15,0.001672316672454
0.000680221066151,nouTH,60,200,0.545365061950747,tanh,0.7,0.095588215930246,9,"[0.5982142857142858,0.5453650619507469]",55,100,adam,0.15,0.055989118189446
0.006086426921978,F8skS,139,200,0.544848067571357,tanh,0.7,0.344896997378491,6,"[0.5767857142857142,0.5448480675713567]",154,50,SGD,0.15,2.90944183589896E-05
0.113179540156566,FFuRZ,94,200,0.544713267629107,tanh,0.7,0.281604218945527,5,"[0.5190476190476191,0.544713267629107]",105,50,adam,0.15,0.016704412835887
0.036102201979049,oD0Zk,49,200,0.543972494083133,relu,0.7,0.308273556867566,4,"[0.5910714285714287,0.5439724940831331]",58,30,adam,0.15,0.005054838645469
0.002985405550272,pL5Qh,105,200,0.54369749815406,elu,0.7,0.359151384137001,5,"[0.5803571428571428,0.5436974981540602]",179,30,SGD,0.15,0.015048816290623
0.018637884517112,O5KTb,116,200,0.543028472986495,elu,0.7,0.298863577487955,4,"[0.5178571428571429,0.5430284729864945]",119,70,adam,0.15,0.043300613502293
0.005821171618762,Yb2RW,33,200,0.542932348342638,relu,0.7,0.222883083542964,5,"[0.5910714285714286,0.5429323483426376]",66,5,adam,0.15,0.012797034445635
0.013486405726752,Oue1T,136,200,0.542086853043538,relu,0.7,0.362665569148786,6,"[0.5898809523809524,0.5420868530435377]",40,10,adam,0.15,0.003418475489241
0.001490049726977,Zm0mb,102,200,0.54206158176917,relu,0.7,0.342272104004017,5,"[0.5714285714285715,0.5420615817691703]",28,10,adam,0.15,0.034433509909464
0.000541598652727,CZfn2,155,200,0.541664170475195,elu,0.7,0.361966287462311,8,"[0.5910714285714286,0.541664170475195]",115,30,adam,0.15,0.009712660448565
0.000277627668218,Od4jF,108,200,0.541295712834174,relu,0.7,0.297166682144344,5,"[0.5565476190476191,0.5412957128341743]",20,100,adam,0.15,0.031090581888415
1.08084712155081E-05,oTqtE,41,200,0.540826247036183,tanh,0.7,0.202590637654221,4,"[0.5744047619047619,0.5408262470361831]",194,5,adam,0.15,0.046665224649565
0.007916430942113,e1r3H,93,200,0.540725966004461,tanh,0.7,0.365459493517279,8,"[0.5714285714285714,0.5407259660044611]",189,30,adam,0.15,0.039627629473791
0.078456749223895,W4g9q,88,200,0.540070481167752,tanh,0.7,0.248787761101575,4,"[0.531547619047619,0.5400704811677524]",142,70,adam,0.15,0.005489127019162
0.00055202305758,q2Gi9,87,200,0.540061508530192,tanh,0.7,0.397524648580274,8,"[0.593452380952381,0.5400615085301915]",92,30,adam,0.15,0.03804122108101
0.026943673552905,tjErS,100,200,0.539792372050634,elu,0.7,0.353414552533682,4,"[0.5910714285714286,0.539792372050634]",117,5,SGD,0.15,0.007887362925673
0.073726411244714,JZSX0,39,200,0.53963974537416,relu,0.7,0.220765154767264,5,"[0.5940476190476189,0.5396397453741603]",83,70,adam,0.15,0.016372880067025
0.059482802429522,CHihf,25,200,0.53938589981348,tanh,0.7,0.351139262740866,3,"[0.5732142857142857,0.5393858998134797]",130,30,adam,0.15,0.029796456403242
0.005021955557409,l2Ebq,94,200,0.538906775731994,elu,0.7,0.352247378505431,5,"[0.5952380952380952,0.5389067757319936]",70,10,SGD,0.15,0.01013187431184
0.009081732833131,mYbvC,94,200,0.538049779190702,elu,0.7,0.344000031402209,5,"[0.5708333333333333,0.5380497791907023]",97,30,SGD,0.15,0.038045018581053
0.004775204671754,BDaet,114,200,0.53779898747171,tanh,0.7,0.159424445739834,5,"[0.5720238095238095,0.5377989874717097]",117,70,adam,0.15,0.05326854804328
0.000704027506002,ifDbq,125,200,0.537794441771877,relu,0.7,0.363611929644671,5,"[0.5892857142857143,0.5377944417718769]",57,10,adam,0.15,0.010198924466554
0.02343806920029,wWH7y,75,200,0.537397201745309,relu,0.7,0.374544597765056,4,"[0.5714285714285715,0.5373972017453092]",129,70,adam,0.15,0.069161586443194
0.022240870394816,k2h65,60,200,0.536930817135195,tanh,0.7,0.291922432218367,4,"[0.575,0.5369308171351954]",126,10,SGD,0.15,0.002313396933603
0.002783437424146,hxd1y,105,200,0.536840192332132,relu,0.7,0.360262634359615,5,"[0.5589285714285714,0.5368401923321323]",29,10,SGD,0.15,0.026086529462404
8.51934857763784E-06,tQGaf,108,200,0.536550869041343,elu,0.7,0.090755316557713,7,"[0.575595238095238,0.536550869041343]",96,100,adam,0.15,0.002286049106262
0.091785852578436,ji1Cw,76,200,0.536433704482066,relu,0.7,0.349273917944486,4,"[0.5922619047619048,0.5364337044820662]",158,50,SGD,0.15,0.025396125786215
0.008450844652255,P21LL,75,200,0.536328638102794,tanh,0.7,0.323038777133791,4,"[0.5892857142857143,0.5363286381027939]",137,100,adam,0.15,0.008565700307237
0.00051277158386,PIAJ1,131,200,0.536019153447501,elu,0.7,0.114747153703492,6,"[0.5767857142857143,0.536019153447501]",130,30,adam,0.15,0.023975671573864
0.460130647378313,FvCxD,110,200,0.535857875397122,elu,0.7,0.118460903078268,7,"[0.5916666666666667,0.5358578753971223]",68,50,SGD,0.15,0.033403453309908
0.093929509500971,gJQi4,10,200,0.535243827698575,relu,0.7,0.316945064422696,4,"[0.46964285714285703,0.5352438276985754]",103,5,adam,0.15,0.012210693179006
0.001652438927146,M6let,45,200,0.534531395654877,relu,0.7,0.172260769654299,2,"[0.5892857142857143,0.5345313956548775]",88,30,adam,0.15,0.027491587648249
0.051137285413535,CgiN2,56,200,0.534337615136814,tanh,0.7,0.084455984608124,6,"[0.5196428571428572,0.5343376151368144]",198,5,adam,0.15,0.042201347555097
0.042548119041883,kgMDo,38,200,0.533556209233668,relu,0.7,0.216260947308626,5,"[0.5738095238095238,0.5335562092336684]",138,30,adam,0.15,0.027304953917337
0.002806096002696,bU7fT,147,200,0.533276892829018,tanh,0.7,0.136659120753534,4,"[0.5892857142857143,0.5332768928290184]",54,5,adam,0.15,0.023886581607815
0.037820390262992,ZZcuB,118,200,0.533020011646024,relu,0.7,0.381187149571023,3,"[0.5196428571428571,0.5330200116460239]",119,5,adam,0.15,0.03035357433317
0.050836627796356,IpcGy,61,200,0.533001366599121,relu,0.7,0.23189770465991,4,"[0.587797619047619,0.5330013665991213]",47,10,adam,0.15,0.009573721061325
0.043642028651122,U2v2u,73,200,0.532966262833219,tanh,0.7,0.355346346350362,4,"[0.4833333333333334,0.5329662628332186]",183,100,adam,0.15,0.023875463463329
0.050695686617261,V44R2,72,200,0.532821660303417,elu,0.7,0.353327753337755,3,"[0.5714285714285714,0.5328216603034167]",195,50,SGD,0.15,0.020008880440278
0.008648087103789,Yx0Dq,22,200,0.53224017008525,tanh,0.7,0.264078452996625,3,"[0.5779761904761904,0.5322401700852498]",97,50,SGD,0.15,0.023308248315844
0.035641870424242,UFWLx,31,200,0.531374841095788,elu,0.7,0.107216218991023,3,"[0.5541666666666667,0.5313748410957885]",177,70,adam,0.15,0.049890054987437
0.068078541636543,UQwPG,132,200,0.530697320997508,relu,0.7,0.218266564097264,2,"[0.5898809523809524,0.5306973209975085]",189,100,adam,0.15,0.0353819271584
0.038340930721106,LV8Qg,68,200,0.530586070519385,relu,0.7,0.283448959147296,4,"[0.5196428571428571,0.5305860705193854]",141,70,adam,0.15,0.01527918927285
0.000173415842635,oOket,108,200,0.530462186891586,elu,0.7,0.308300301259045,5,"[0.5755952380952382,0.5304621868915861]",120,100,adam,0.15,0.016871798044152
4.49451314187854E-05,MpwW2,49,200,0.530041551390174,relu,0.7,0.246520647636983,6,"[0.5577380952380953,0.530041551390174]",177,30,adam,0.15,0.061220326641028
0.012015291967326,EiEoo,108,200,0.529812936638305,elu,0.7,0.399763187043535,6,"[0.5910714285714286,0.5298129366383053]",79,10,adam,0.15,0.001997126842979
0.011098058061739,b3Jre,81,200,0.528572345267392,elu,0.7,0.31217286238891,5,"[0.5910714285714286,0.5285723452673918]",165,10,adam,0.15,0.011549602011028
0.000149580497786,MMfiL,88,200,0.528388947282804,relu,0.7,0.390626947250608,3,"[0.5318452380952381,0.5283889472828035]",184,5,SGD,0.15,0.080743644413972
0.000835635207145,raM0V,52,200,0.528359733547046,elu,0.7,0.38316174534436,2,"[0.5928571428571429,0.5283597335470462]",127,50,adam,0.15,0.061644380221639
0.000146678047442,Ns4xX,37,200,0.528120861886897,relu,0.7,0.296714229754621,4,"[0.5630952380952381,0.5281208618868967]",124,30,adam,0.15,0.079903322132709
0.002486799069277,Ab9wV,50,200,0.527426047259784,relu,0.7,0.398132074934007,3,"[0.5892857142857143,0.5274260472597838]",194,50,adam,0.15,0.026663025545509
6.93718964063331E-06,P44tX,192,200,0.527213506241846,relu,0.7,0.019566912730025,2,"[0.5624999999999999,0.5272135062418464]",58,10,SGD,0.15,0.032017349925968
0.000319026480583,wUhRL,123,200,0.526818160929238,elu,0.7,0.325823509928428,6,"[0.5488095238095237,0.526818160929238]",124,10,SGD,0.15,0.099867495925551
0.019468831475127,OwxbM,22,200,0.526747792883941,relu,0.7,0.315862402797527,4,"[0.5904761904761905,0.5267477928839408]",92,100,adam,0.15,0.059570375463371
0.007332679599203,kMNO0,105,200,0.526207867424973,elu,0.7,0.382213085209816,7,"[0.5892857142857143,0.5262078674249727]",95,30,adam,0.15,0.090416040394292
0.000457381649378,SoSY1,54,200,0.525497995612079,relu,0.7,0.296288050193944,3,"[0.5458333333333333,0.5254979956120787]",115,30,SGD,0.15,0.015006782865767
0.003052277776773,EkHub,124,200,0.524186053672632,elu,0.7,0.337815460564206,7,"[0.5601190476190476,0.5241860536726323]",123,30,SGD,0.15,0.041171066046832
0.011472061288852,Dx94b,35,200,0.524127158963824,relu,0.7,0.274609882838309,4,"[0.5928571428571427,0.5241271589638241]",151,10,adam,0.15,0.019212798408012
0.000326386831541,aCtDQ,63,200,0.523475784066488,elu,0.7,0.048904607103688,4,"[0.5958333333333334,0.523475784066488]",181,100,adam,0.15,0.011912623620248
0.001556095810752,hBLoL,60,200,0.522883811907091,relu,0.7,0.290638886110086,3,"[0.5732142857142857,0.5228838119070913]",121,10,SGD,0.15,0.012562687954497
0.000791393707563,MYwci,94,200,0.522648915073868,elu,0.7,0.35528495706868,5,"[0.5517857142857142,0.5226489150738682]",125,30,SGD,0.15,0.001992281898047
6.08376440389808E-05,khYOF,36,200,0.5203841456405,tanh,0.7,0.047862953105267,9,"[0.5458333333333334,0.5203841456405004]",107,30,adam,0.15,0.099346919919002
0.079912796394465,t1mix,29,200,0.520272764591808,relu,0.7,0.245292906267894,3,"[0.5148809523809523,0.5202727645918082]",110,10,adam,0.15,0.06557562547903
0.022605991039699,advvY,10,200,0.519744532695794,elu,0.7,0.200777531900676,6,"[0.5541666666666667,0.5197445326957943]",152,10,adam,0.15,0.045431429185508
0.001139884208321,XusKj,37,200,0.519714226989173,relu,0.7,0.238409456188912,2,"[0.5904761904761905,0.5197142269891734]",108,30,adam,0.15,0.009527141577005
0.002132422971544,FaeHQ,119,200,0.519592764289418,elu,0.7,0.364690732750522,5,"[0.5791666666666667,0.5195927642894183]",69,10,SGD,0.15,0.022362410904526
0.020498117430509,oKKwN,57,200,0.51733951248014,tanh,0.7,0.314664844820248,3,"[0.5476190476190477,0.5173395124801399]",135,70,adam,0.15,0.080000372140838
0.001166838937903,O91KT,147,200,0.515676927596962,elu,0.7,0.365206763628249,7,"[0.5333333333333333,0.5156769275969617]",114,30,SGD,0.15,0.009397511710161
0.001474380506447,iyKXw,165,200,0.515493844331975,elu,0.7,0.245952811573854,7,"[0.5380952380952382,0.5154938443319751]",132,30,SGD,0.15,0.000145565143246
0.134150047753908,mas0E,40,200,0.514897467880829,relu,0.7,0.213863237517901,3,"[0.5375,0.5148974678808292]",142,70,adam,0.15,0.006000130291238
0.014576418562509,IiNrS,137,200,0.513434104018063,elu,0.7,0.36969371795817,5,"[0.5547619047619048,0.5134341040180627]",95,30,SGD,0.15,0.017554830725542
0.001011557037693,tg6P5,149,200,0.513266428892848,relu,0.7,0.372769087676119,6,"[0.5898809523809524,0.5132664288928483]",166,30,adam,0.15,0.005629084307674
0.000143968533355,PQPJp,107,200,0.50852109095567,tanh,0.7,0.296632292571997,5,"[0.575,0.5085210909556703]",168,10,adam,0.15,0.017973849717033
0.003007209626402,AqCKO,70,200,0.508312164899745,elu,0.7,0.269050791637918,3,"[0.5380952380952381,0.5083121648997453]",100,70,SGD,0.15,0.005710453986591
0.027716890647051,tGKrZ,59,200,0.506534698008412,relu,0.7,0.305590922067966,5,"[0.5589285714285713,0.506534698008412]",54,30,SGD,0.15,0.001860573538963
0.002206307307373,HqPj2,150,200,0.506050184405077,elu,0.7,0.30980444379073,5,"[0.5726190476190476,0.5060501844050772]",119,30,SGD,0.15,0.011011461003379
0.002651391945569,BuFog,123,200,0.50405109926768,elu,0.7,0.30198367295146,6,"[0.5363095238095238,0.5040510992676801]",121,30,SGD,0.15,0.009573239731068
0.008618538033539,GIgmt,123,200,0.500036858103289,elu,0.7,0.399176709809986,5,"[0.5535714285714286,0.5000368581032894]",74,10,adam,0.15,0.088171665682014
0.005213039362168,QyZhK,81,200,0.499751708101308,elu,0.7,0.363844636573275,6,"[0.5714285714285715,0.4997517081013079]",108,70,adam,0.15,0.040912988864321
0.008421815537136,LkUDi,111,200,0.497897898213537,relu,0.7,0.250434091474822,3,"[0.5892857142857143,0.49789789821353664]",78,10,adam,0.15,0.015706323658488
0.000683070584455,mBqFp,40,200,0.49570902865133,elu,0.7,0.326301522459368,4,"[0.5220238095238094,0.49570902865133004]",167,10,SGD,0.15,0.016933062753084
1.02309956240352E-06,cfbvF,64,200,0.494971160182579,tanh,0.7,0.283905196973885,5,"[0.5392857142857144,0.494971160182579]",145,70,adam,0.15,0.015759013179338
0.001469653961637,UaHQJ,137,200,0.494876665012797,elu,0.7,0.18399243237123,10,"[0.5422619047619047,0.4948766650127966]",96,70,SGD,0.15,0.001648645290927
6.95843170810455E-06,qJlfM,40,200,0.493090156750412,relu,0.7,0.303125374018467,6,"[0.5142857142857142,0.49309015675041223]",184,30,adam,0.15,0.004771341596343
2.49079085814315E-06,o9zrF,184,200,0.487384819943316,elu,0.7,0.079312695927402,6,"[0.5041666666666667,0.48738481994331606]",36,100,adam,0.15,0.021500040981183
0.000376629219299,yF2qS,185,200,0.486540279244594,tanh,0.7,0.325586827635185,4,"[0.5196428571428572,0.48654027924459387]",176,10,SGD,0.15,0.031775897860853
0.004768995464357,Y2maX,50,200,0.485160661987585,elu,0.7,0.253347432355602,2,"[0.575,0.48516066198758506]",158,70,SGD,0.15,1.90080656535807E-05
4.71693129155583E-05,bahpM,25,200,0.48466951243014,elu,0.7,0.262415772116854,6,"[0.5345238095238095,0.48466951243014]",184,100,adam,0.15,0.026134513253566
2.30616620412241E-05,atqW5,126,200,0.483627751771116,elu,0.7,0.377579734157514,5,"[0.5255952380952381,0.48362775177111567]",134,10,SGD,0.15,0.000158347833019
0.000222008299049,AhJHS,132,200,0.483041446966629,elu,0.7,0.399485731731863,6,"[0.5255952380952381,0.4830414469666291]",111,30,SGD,0.15,0.005170563467402
3.48722808272326E-05,SDryN,141,200,0.481626086743739,tanh,0.7,0.399810063134818,8,"[0.5190476190476191,0.4816260867437395]",16,10,SGD,0.15,0.013918164679282
2.84971825371181E-05,jDJDc,18,200,0.481528526436261,relu,0.7,0.365368369731176,7,"[0.5297619047619049,0.48152852643626076]",131,100,adam,0.15,0.091667256888299
9.08461122177027E-05,Xgdsl,63,200,0.478536372358116,tanh,0.7,0.399209622373258,5,"[0.5321428571428571,0.47853637235811564]",169,10,SGD,0.15,0.038731410384747
9.52283193924985E-06,xyw6R,121,200,0.476636123189796,tanh,0.7,0.043036548353162,7,"[0.5011904761904762,0.4766361231897959]",12,70,SGD,0.15,0.087158612640699
3.98552988136167E-06,jn4Ku,50,200,0.474859797810885,tanh,0.7,0.335513414635617,2,"[0.5416666666666667,0.47485979781088516]",29,10,adam,0.15,0.052301314133518
0.001747208019412,yYUA8,125,200,0.474539465566496,elu,0.7,0.321294886929076,6,"[0.5398809523809522,0.4745394655664958]",58,30,SGD,0.15,0.017786300321489
3.03904989586201E-05,pijq3,86,200,0.472931162411265,tanh,0.7,0.008342517437509,9,"[0.5107142857142858,0.47293116241126504]",48,30,SGD,0.15,0.08641508341891
0.000635516997284,TOUEI,70,200,0.471667900544379,relu,0.7,0.355931361402778,4,"[0.506547619047619,0.4716679005443788]",106,100,SGD,0.15,0.004322240475403
2.12151015885942E-05,j0UGy,58,200,0.470816789617992,elu,0.7,0.339508698555878,6,"[0.5410714285714286,0.4708167896179923]",136,30,adam,0.15,0.02669018632535
0.000598026330376,rO3Kj,90,200,0.469318836453169,relu,0.7,0.320746762533498,5,"[0.48809523809523814,0.4693188364531694]",21,10,SGD,0.15,0.009152673485657
0.002519660456332,Rw975,50,200,0.4676560400154,relu,0.7,0.289665176671052,3,"[0.5077380952380952,0.4676560400153999]",119,70,SGD,0.15,0.041462660930345
1.43490022259607E-05,cFIP4,10,200,0.463191215347861,relu,0.7,0.264152632919417,4,"[0.5071428571428571,0.4631912153478613]",162,100,adam,0.15,0.013459274635109
0.00022900504894,wThRS,73,200,0.461905094507964,tanh,0.7,0.269682293934047,5,"[0.5190476190476191,0.4619050945079645]",143,10,SGD,0.15,0.044415575745767
0.165253180706719,vT7iC,18,200,0.458638952754645,relu,0.7,0.366283774128673,3,"[0.5184523809523809,0.45863895275464495]",46,10,adam,0.15,0.099764119726656
0.001708846691318,hcdX6,42,200,0.455200451784707,elu,0.7,0.318400094586652,4,"[0.5178571428571429,0.45520045178470675]",64,10,SGD,0.15,0.000225206298308
3.62642025039495E-06,QVC86,97,200,0.453037440938596,elu,0.7,0.391483595753619,8,"[0.48988095238095236,0.45303744093859627]",135,10,adam,0.15,0.000435164161997
1.35994567197001E-05,nDksQ,43,200,0.45272559081736,tanh,0.7,0.356015127057319,3,"[0.49523809523809526,0.45272559081736025]",162,70,adam,0.15,0.024859596329514
7.77917859120338E-05,vUdCl,124,200,0.452203656750201,elu,0.7,0.388629964541463,10,"[0.574404761904762,0.45220365675020124]",191,30,adam,0.15,0.017619937103188
8.85896538314599E-05,hdvPp,36,200,0.44483126176175,tanh,0.7,0.370155963875504,9,"[0.47797619047619044,0.44483126176175036]",119,10,SGD,0.15,0.008522863970384
5.05596640762829E-06,zm6nt,125,200,0.444429777855724,elu,0.7,0.385749138447245,6,"[0.5000000000000001,0.44442977785572424]",102,30,adam,0.15,0.017277648960419
0.002362044857803,w4DsC,151,200,0.443228728054368,relu,0.7,0.37563053844289,5,"[0.5011904761904762,0.4432287280543683]",39,30,SGD,0.15,0.044804983291304
1.36373278596794E-06,pyz4n,107,200,0.442228154305152,tanh,0.7,0.029960684251554,7,"[0.4875,0.4422281543051515]",192,30,SGD,0.15,0.083805524583672
1.6746436112052E-06,kG5Xy,143,200,0.43769861106205,elu,0.7,0.331774068490507,5,"[0.5202380952380953,0.43769861106205027]",64,30,adam,0.15,0.065177255765525
4.56518332608933E-06,XSXnp,14,200,0.434738645285556,elu,0.7,0.319605884317944,3,"[0.47916666666666663,0.4347386452855561]",105,30,SGD,0.15,0.0066747753989
1.5193677324118E-06,VDmST,36,200,0.430989154888447,relu,0.7,0.358703938584997,3,"[0.5154761904761904,0.43098915488844647]",109,30,SGD,0.15,0.064672708148266
